param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
446,,,,,,,0.074,0.,0.074,,,,,,,,,,,,
447,,,,0.045,0.,0.045,,,,,,,,,,,,,,,
451,,,,,,,0.072,0.,0.072,,,,,,,,,,,,
456,,,,0.045,0.,0.045,,,,0.004,0.,0.004,0.054,0.015,0.039,,,,,,
458,,,,0.109,0.004,0.105,,,,,,,,,,,,,,,
465,,,,0.048,0.,0.048,,,,,,,,,,,,,,,
469,,,,,,,0.08,0.,0.08,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
473,,,,0.049,0.,0.049,,,,,,,,,,,,,,,
482,,,,0.051,0.,0.051,,,,,,,,,,,,,,,
487,,,,,,,0.079,0.,0.079,,,,,,,,,,,,
490,,,,0.054,0.,0.054,,,,,,,,,,,,,,,
499,,,,0.054,0.,0.054,,,,,,,,,,,,,,,
505,,,,,,,0.094,0.,0.094,,,,,,,,,,,,
507,,,,0.055,0.,0.055,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
516,,,,0.057,0.,0.057,,,,,,,,,,,,,,,
523,,,,,,,0.105,0.003,0.101,,,,,,,,,,,,
525,,,,0.059,0.,0.059,,,,,,,,,,,,,,,
533,,,,0.061,0.,0.061,,,,,,,,,,,,,,,
541,,,,,,,0.119,0.,0.119,,,,,,,,,,,,
542,,,,0.062,0.,0.062,,,,,,,,,,,,,,,
550,,,,0.064,0.,0.064,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
559,,,,0.065,0.,0.065,0.119,0.,0.119,,,,,,,,,,,,
567,,,,0.069,0.003,0.065,,,,,,,,,,,,,,,
570,,,,,,,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,
576,,,,0.069,0.,0.069,,,,,,,,,,,,,,,
577,,,,,,,0.124,0.,0.124,,,,,,,,,,,,
583,,,,,,,0.12,0.004,0.116,,,,,,,,,,,,
585,,,,0.071,0.,0.071,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,0.006,0.,0.006
593,,,,0.073,0.,0.073,,,,,,,,,,,,,,,
595,,,,,,,0.166,0.,0.166,,,,,,,,,,,,
602,,,,0.076,0.,0.076,,,,,,,,,,,,,,,
610,,,,0.078,0.,0.078,,,,,,,,,,,,,,,
613,,,,,,,0.174,0.,0.174,,,,,,,,,,,,
619,,,,0.079,0.,0.079,,,,,,,,,,,,,,,
627,,,,0.08,0.,0.08,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
631,,,,,,,0.181,0.,0.181,,,,,,,,,,,,
636,,,,0.083,0.,0.083,,,,,,,,,,,,,,,
644,,,,0.085,0.,0.085,,,,,,,,,,,,,,,
649,,,,,,,0.149,0.003,0.144,,,,,,,,,,,,
653,,,,0.088,0.,0.088,,,,,,,,,,,,,,,
662,,,,0.089,0.,0.089,,,,,,,,,,,,,,,
667,,,,,,,0.196,0.,0.196,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,0.008,0.,0.008
670,,,,0.09,0.,0.09,,,,,,,,,,,,,,,
679,,,,0.094,0.,0.094,,,,,,,,,,,,,,,
684,,,,,,,,,,0.008,0.,0.008,0.008,0.,0.008,,,,,,
685,,,,,,,0.187,0.,0.187,,,,,,,,,,,,
687,,,,0.096,0.,0.096,,,,,,,,,,,,,,,
696,,,,0.098,0.,0.098,,,,,,,,,,,,,,,
703,,,,,,,0.235,0.,0.235,,,,,,,,,,,,
704,,,,0.1,0.,0.1,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
713,,,,0.102,0.,0.102,,,,,,,,,,,,,,,
721,,,,,,,0.245,0.,0.245,,,,,,,,,,,,
739,,,,,,,0.226,0.,0.226,,,,,,,,,,,,
744,,,,0.11,0.,0.11,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
757,,,,,,,0.228,0.,0.228,,,,,,,,,,,,
775,,,,0.12,0.,0.12,0.271,0.,0.271,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
793,,,,,,,0.285,0.,0.285,,,,,,,,,,,,
797,,,,,,,,,,0.011,0.,0.011,0.011,0.,0.011,,,,,,
806,,,,0.127,0.,0.127,,,,,,,,,,,,,,,
811,,,,,,,0.269,0.,0.269,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,0.012,0.,0.012
829,,,,,,,0.294,0.,0.294,,,,,,,,,,,,
837,,,,0.136,0.,0.136,,,,,,,,,,,,,,,
847,,,,,,,0.348,0.,0.348,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,0.012,0.,0.012
865,,,,,,,0.301,0.,0.301,,,,,,,,,,,,
868,,,,0.146,0.,0.146,,,,,,,,,,,,,,,
873,,,,,,,0.403,0.,0.403,,,,,,,,,,,,
883,,,,,,,0.31,0.,0.31,,,,,,,,,,,,
898,,,,0.155,0.,0.155,,,,,,,,,,,,,,,
901,,,,,,,0.387,0.,0.387,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,0.013,0.,0.013
911,,,,,,,,,,0.014,0.,0.014,0.014,0.,0.014,,,,,,
914,,,,0.235,0.,0.235,,,,,,,,,,,,,,,
929,,,,0.163,0.,0.163,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,0.015,0.,0.015
960,,,,0.174,0.,0.174,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,0.016,0.,0.016
991,,,,0.186,0.,0.186,0.416,0.,0.416,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,0.017,0.,0.017
1022,,,,0.197,0.,0.197,,,,,,,,,,,,,,,
1025,,,,,,,,,,0.017,0.,0.017,0.017,0.,0.017,,,,,,
1053,,,,0.209,0.,0.209,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
1081,,,,,,,0.535,0.,0.535,,,,,,,,,,,,
1084,,,,0.219,0.,0.219,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,0.02,0.,0.02
1115,,,,0.233,0.,0.233,,,,,,,,,,,,,,,
1138,,,,,,,,,,0.021,0.,0.021,0.021,0.,0.021,,,,0.021,0.,0.021
1146,,,,0.244,0.,0.244,,,,,,,,,,,,,,,
1164,,,,,,,0.69,0.011,0.678,,,,,,,,,,,,
1171,,,,,,,0.591,0.,0.591,,,,,,,,,,,,
1177,,,,0.257,0.,0.257,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,0.022,0.,0.022
1208,,,,0.273,0.,0.273,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,0.024,0.,0.024
1239,,,,0.29,0.,0.29,,,,,,,,,,,,,,,
1252,,,,,,,,,,0.044,0.,0.044,0.023,0.,0.023,,,,,,
1256,,,,,,,,,,,,,,,,,,,0.025,0.,0.025
1261,,,,,,,0.718,0.015,0.702,,,,,,,,,,,,
1269,,,,0.3,0.,0.3,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,0.026,0.,0.026
1300,,,,0.314,0.,0.314,,,,,,,,,,,,,,,
1331,,,,0.326,0.,0.326,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
1351,,,,,,,0.841,0.,0.841,,,,,,,,,,,,
1362,,,,0.342,0.,0.342,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.029,0.,0.029,0.029,0.,0.029,,,,,,
1370,,,,0.511,0.,0.511,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,0.03,0.,0.03
1393,,,,0.357,0.,0.357,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
1424,,,,0.378,0.,0.378,,,,,,,,,,,,,,,
1441,,,,,,,0.909,0.003,0.906,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,0.032,0.,0.032
1454,,,,,,,1.061,0.004,1.057,,,,,,,,,,,,
1479,,,,,,,,,,0.033,0.,0.033,0.034,0.,0.034,,,,,,
1491,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1530,,,,,,,,,,,,,,,,,,,0.036,0.,0.036
1531,,,,,,,1.063,0.,1.063,,,,,,,,,,,,
1566,,,,0.441,0.,0.441,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,0.038,0.,0.038
1593,,,,,,,,,,0.038,0.,0.038,0.038,0.,0.038,,,,,,
1609,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1621,,,,,,,1.201,0.,1.201,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,0.041,0.,0.041
1687,,,,,,,,,,,,,,,,,,,0.043,0.,0.043
1706,,,,,,,,,,0.043,0.,0.043,0.043,0.,0.043,,,,,,
1709,,,,0.517,0.,0.517,,,,,,,,,,,,,,,
1711,,,,,,,1.305,0.,1.304,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,0.045,0.,0.045
1765,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1801,,,,,,,1.436,0.007,1.428,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1820,,,,,,,,,,0.049,0.,0.049,0.049,0.,0.049,,,,,,
1826,,,,0.565,0.,0.565,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,0.051,0.,0.051
1851,,,,0.602,0.,0.602,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,0.054,0.,0.054
1922,,,,,,,,,,,,,,,,,,,0.056,0.,0.056
1933,,,,,,,,,,0.054,0.,0.054,0.056,0.,0.056,,,,,,
1961,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
1993,,,,0.692,0.,0.692,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
2013,,,,,,,,,,,,,,,,,,,0.108,0.,0.108
2040,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
2047,,,,,,,,,,0.059,0.,0.059,0.06,0.,0.06,,,,,,
2079,,,,,,,,,,,,,,,,,,,0.065,0.,0.065
2118,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
2136,,,,0.8,0.003,0.796,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,0.069,0.,0.069
2161,,,,,,,2.071,0.,2.071,0.068,0.,0.068,0.069,0.,0.069,,,,,,
2197,,,,,,,,,,,,,,,,,,,0.077,0.,0.077
2236,,,,,,,,,,,,,,,,,,,0.074,0.,0.074
2274,,,,,,,,,,0.079,0.,0.079,0.075,0.,0.075,,,,,,
2275,,,,,,,,,,,,,,,,,,,0.077,0.,0.077
2278,,,,0.902,0.,0.902,,,,,,,,,,,,,,,
2282,,,,0.878,0.003,0.874,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,0.078,0.,0.078
2353,,,,,,,,,,,,,,,,,,,0.081,0.,0.081
2388,,,,,,,,,,0.082,0.,0.082,0.083,0.,0.083,,,,,,
2392,,,,,,,,,,,,,,,,,,,0.084,0.,0.084
2420,,,,1.016,0.,1.016,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,0.086,0.,0.086
2471,,,,,,,,,,,,,,,,,,,0.09,0.,0.09
2502,,,,,,,,,,0.091,0.,0.091,0.098,0.,0.098,,,,,,
2510,,,,,,,,,,,,,,,,,,,0.157,0.,0.157
2521,,,,,,,2.781,0.003,2.777,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,0.093,0.,0.093
2562,,,,1.16,0.004,1.156,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,0.097,0.,0.097
2615,,,,,,,,,,0.098,0.,0.098,0.097,0.,0.097,,,,,,
2628,,,,,,,,,,,,,,,,,,,0.1,0.,0.1
2667,,,,,,,,,,,,,,,,,,,0.103,0.,0.103
2705,,,,1.27,0.,1.27,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
2729,,,,,,,,,,0.105,0.,0.105,0.107,0.,0.107,,,,,,
2745,,,,,,,,,,,,,,,,,,,0.11,0.,0.11
2784,,,,,,,,,,,,,,,,,,,0.113,0.,0.113
2824,,,,,,,,,,,,,,,,,,,0.144,0.,0.144
2842,,,,,,,,,,0.116,0.,0.116,0.17,0.,0.17,,,,,,
2847,,,,1.391,0.,1.391,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,0.118,0.,0.118
2881,,,,,,,3.718,0.023,3.694,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,0.122,0.,0.122
2941,,,,,,,,,,,,,,,,,,,0.124,0.,0.124
2956,,,,,,,,,,0.122,0.,0.122,0.126,0.,0.126,,,,,,
2980,,,,,,,,,,,,,,,,,,,0.127,0.,0.127
3019,,,,,,,,,,,,,,,,,,,0.13,0.,0.13
3059,,,,,,,,,,,,,,,,,,,0.133,0.,0.133
3070,,,,,,,,,,0.134,0.,0.134,0.164,0.,0.164,,,,,,
3098,,,,,,,,,,,,,,,,,,,0.141,0.,0.141
3137,,,,,,,,,,,,,,,,,,,0.14,0.,0.14
3183,,,,,,,,,,0.143,0.,0.143,0.141,0.,0.141,,,,,,
3241,,,,,,,4.645,0.016,4.629,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,0.152,0.,0.152
3297,,,,,,,,,,0.164,0.,0.164,0.154,0.,0.154,,,,,,
3398,,,,,,,,,,,,,,,,,,,0.172,0.,0.172
3410,,,,,,,,,,0.164,0.,0.164,0.164,0.,0.164,,,,,,
3416,,,,2.003,0.,2.002,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.175,0.,0.175,0.18,0.,0.18,,,,,,
3529,,,,,,,,,,,,,,,,,,,0.176,0.,0.176
3601,,,,,,,5.859,0.003,5.855,,,,,,,,,,,,
3638,,,,,,,,,,0.184,0.,0.183,0.182,0.,0.182,,,,,,
3660,,,,,,,,,,,,,,,,,,,0.191,0.,0.191
3674,,,,,,,,,,0.24,0.004,0.236,0.2,0.,0.2,,,,,,
3751,,,,,,,,,,0.174,0.,0.174,0.189,0.,0.189,,,,,,
3790,,,,,,,,,,,,,,,,,,,0.204,0.,0.204
3865,,,,,,,,,,0.201,0.,0.201,0.265,0.,0.265,,,,,,
3921,,,,,,,,,,,,,,,,,,,0.282,0.,0.282
3979,,,,,,,,,,0.216,0.,0.216,0.249,0.,0.249,,,,,,
3985,,,,2.674,0.,2.674,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,0.237,0.,0.237
4052,,,,,,,,,,,,,,,,,,,0.229,0.,0.229
4092,,,,,,,,,,0.226,0.,0.226,0.248,0.,0.248,,,,,,
4182,,,,,,,,,,,,,,,,,,,0.273,0.,0.272
4206,,,,,,,,,,0.239,0.,0.239,0.239,0.,0.239,,,,,,
4313,,,,,,,,,,,,,,,,,,,0.258,0.,0.258
4319,,,,,,,,,,0.251,0.,0.251,0.256,0.,0.256,,,,,,
4433,,,,,,,,,,0.264,0.,0.264,0.265,0.,0.265,,,,,,
4444,,,,,,,,,,,,,,,,,,,0.287,0.,0.287
4547,,,,,,,,,,0.277,0.,0.277,0.273,0.,0.273,,,,,,
