param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
30,5,6,0.002,0.,0.002,,,,,,,,,,0.002,0.,0.002,,,,,,,,,,,,
31,1,31,0.006,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,
31,31,1,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,,,
37,1,37,0.008,0.,0.008,,,,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
37,37,1,0.004,0.,0.004,,,,,,,,,,0.003,0.,0.003,,,,,,,,,,,,
42,1,42,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
42,6,7,0.002,0.,0.002,,,,,,,0.,0.,0.,0.003,0.,0.003,0.,0.,0.,,,,,,,,,
42,42,1,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
43,1,43,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,
43,43,1,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,,,
48,1,48,,,,,,,,,,,,,0.01,0.003,0.007,,,,,,,,,,,,
48,48,1,,,,,,,,,,,,,0.005,0.,0.004,,,,,,,,,,,,
49,1,49,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,,,
49,49,1,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,,,
55,1,55,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,
55,55,1,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,,,
56,7,8,0.003,0.,0.003,,,,,,,,,,0.003,0.,0.003,,,,,,,,,,,,
58,1,58,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,,,,
58,58,1,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,,,,
61,1,61,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,
61,61,1,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,
64,1,64,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
64,8,8,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
64,64,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
67,1,67,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,
67,67,1,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,
68,1,68,,,,,,,,,,,,,0.049,0.,0.049,,,,,,,,,,,,
68,68,1,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
72,8,9,0.003,0.,0.003,,,,,,,0.,0.,0.,0.004,0.,0.004,0.,0.,0.,,,,,,,,,
74,1,74,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,,,
74,74,1,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,
78,1,78,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
78,78,1,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
79,1,79,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,
79,79,1,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,,,,
80,1,80,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,
80,80,1,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,
86,1,86,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,,,
86,86,1,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,
89,1,89,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,,,,
89,89,1,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,,,,
90,9,10,0.004,0.,0.004,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,
92,1,92,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,,,,
92,92,1,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,
98,1,98,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,,,
98,98,1,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,,,
99,1,99,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,
99,99,1,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,,,,
104,1,104,0.034,0.,0.034,,,,,,,,,,,,,,,,,,,,,,,,
104,104,1,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,,,
110,1,110,0.039,0.,0.039,,,,,,,,,,0.032,0.,0.032,,,,,,,,,,,,
110,10,11,0.005,0.,0.005,,,,,,,0.,0.,0.,0.006,0.,0.006,0.,0.,0.,,,,,,,,,
110,110,1,0.02,0.,0.02,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,
114,1,114,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
114,114,1,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
117,1,117,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,,,
117,117,1,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,
120,1,120,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,,,,
120,120,1,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,
122,1,122,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
122,122,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
123,1,123,0.041,0.,0.041,,,,,,,,,,,,,,,,,,,,,,,,
123,123,1,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,,,,,
129,1,129,0.049,0.,0.049,,,,,,,,,,,,,,,,,,,,,,,,
129,129,1,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,,,
131,1,131,,,,,,,,,,,,,0.044,0.,0.044,,,,,,,,,,,,
131,131,1,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,,,,
132,11,12,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,,,,0.007,0.,0.007,,,,,,,,,,,,
135,1,135,0.052,0.,0.052,,,,,,,,,,,,,,,,,,,,,,,,
135,135,1,0.031,0.,0.031,,,,,,,,,,,,,,,,,,,,,,,,
141,1,141,,,,,,,,,,,,,0.048,0.,0.048,,,,,,,,,,,,
141,141,1,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,,,,
150,1,150,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
150,150,1,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
151,1,151,,,,,,,,,,,,,0.054,0.003,0.05,,,,,,,,,,,,
151,151,1,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,
156,12,13,0.064,0.,0.064,,,,,,,0.,0.,0.,0.008,0.,0.008,0.,0.,0.,,,,,,,,,
157,1,157,0.063,0.,0.063,,,,,,,,,,,,,,,,,,,,,,,,
157,157,1,0.037,0.,0.037,,,,,,,,,,,,,,,,,,,,,,,,
162,1,162,,,,,,,,,,,,,0.061,0.,0.061,,,,,,,,,,,,
162,162,1,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,,,,
172,1,172,,,,,,,,,,,,,0.067,0.,0.067,,,,,,,,,,,,
172,172,1,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,,,,
180,1,180,0.108,0.,0.108,,,,,,,,,,,,,,,,,,,,,,,,
180,180,1,0.047,0.,0.047,,,,,,,,,,,,,,,,,,,,,,,,
181,1,181,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
181,181,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
182,1,182,,,,,,,,,,,,,0.07,0.,0.07,,,,,,,,,,,,
182,13,14,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.01,0.,0.01,0.,0.,0.,,,,,,,,,
182,182,1,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,,,,
185,1,185,,,,,,,,,,0.,0.,0.,,,,0.,0.,0.,,,,,,,,,
185,185,1,,,,,,,,,,0.001,0.,0.001,,,,0.,0.,0.,,,,,,,,,
193,1,193,,,,,,,,,,,,,0.088,0.,0.088,,,,,,,,,,,,
193,193,1,,,,,,,,,,,,,0.044,0.,0.044,,,,,,,,,,,,
202,1,202,0.116,0.,0.116,,,,,,,,,,,,,,,,,,,,,,,,
202,202,1,0.069,0.,0.069,,,,,,,,,,,,,,,,,,,,,,,,
203,1,203,,,,,,,,,,,,,0.087,0.,0.087,,,,,,,,,,,,
203,203,1,,,,,,,,,,,,,0.045,0.,0.045,,,,,,,,,,,,
210,1,210,0.157,0.023,0.134,,,,,,,,,,,,,,,,,,,,,,,,
210,14,15,0.011,0.,0.011,,,,,,,0.,0.,0.,0.011,0.,0.011,0.,0.,0.,,,,,,,,,
210,210,1,0.082,0.,0.081,,,,,,,,,,,,,,,,,,,,,,,,
214,1,214,,,,,,,,,,,,,0.094,0.,0.094,,,,,,,,,,,,
214,214,1,,,,,,,,,,,,,0.047,0.,0.047,,,,,,,,,,,,
221,1,221,,,,,,,,,,0.001,0.,0.001,,,,0.,0.,0.,,,,,,,,,
221,221,1,,,,,,,,,,0.001,0.,0.001,,,,0.,0.,0.,,,,,,,,,
224,1,224,0.123,0.,0.123,,,,,,,,,,0.155,0.,0.155,,,,,,,,,,,,
224,224,1,0.082,0.,0.082,,,,,,,,,,0.053,0.,0.053,,,,,,,,,,,,
234,1,234,,,,,,,,,,,,,0.113,0.,0.113,,,,,,,,,,,,
234,234,1,,,,,,,,,,,,,0.054,0.,0.054,,,,,,,,,,,,
239,1,239,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
239,239,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
240,15,16,0.013,0.,0.013,0.,0.,0.,0.,0.,0.,,,,0.013,0.,0.013,,,,,,,,,,,,
245,1,245,,,,,,,,,,,,,0.149,0.,0.149,,,,,,,,,,,,
245,245,1,,,,,,,,,,,,,0.056,0.,0.056,,,,,,,,,,,,
247,1,247,0.144,0.,0.144,,,,,,,,,,,,,,,,,,,,,,,,
247,247,1,0.086,0.,0.086,,,,,,,,,,,,,,,,,,,,,,,,
255,1,255,,,,,,,,,,,,,0.128,0.,0.128,,,,,,,,,,,,
255,255,1,,,,,,,,,,,,,0.057,0.,0.057,,,,,,,,,,,,
257,1,257,,,,,,,,,,0.001,0.,0.001,,,,0.,0.,0.,,,,,,,,,
257,257,1,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
269,1,269,0.237,0.,0.237,,,,,,,,,,,,,,,,,,,,,,,,
269,269,1,0.147,0.,0.147,,,,,,,,,,,,,,,,,,,,,,,,
272,16,17,0.014,0.003,0.011,,,,,,,0.001,0.,0.001,,,,0.,0.,0.,,,,,,,,,
291,1,291,,,,,,,,,,,,,0.18,0.,0.18,,,,,,,,,,,,
291,291,1,,,,,,,,,,,,,0.084,0.,0.084,,,,,,,,,,,,
293,1,293,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
293,293,1,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
297,1,297,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
297,297,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,
306,17,18,,,,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.019,0.,0.019,0.001,0.,0.001,,,,,,,,,
307,1,307,,,,,,,,,,0.001,0.,0.001,,,,,,,,,,,,,,,
307,307,1,,,,,,,,,,0.001,0.,0.001,,,,,,,,,,,,,,,
328,1,328,,,,,,,,,,,,,0.206,0.,0.206,,,,,,,,,,,,
328,328,1,,,,,,,,,,,,,0.102,0.003,0.098,,,,,,,,,,,,
329,1,329,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
329,329,1,,,,,,,,,,0.001,0.001,0.,,,,0.001,0.,0.001,,,,,,,,,
336,1,336,0.263,0.,0.263,,,,,,,,,,,,,,,,,,,,,,,,
336,336,1,0.161,0.,0.161,,,,,,,,,,,,,,,,,,,,,,,,
342,18,19,0.018,0.,0.018,0.,0.,0.,0.,0.,0.,0.001,0.001,0.,0.02,0.,0.02,0.001,0.,0.001,,,,,,,,,
355,1,355,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
355,355,1,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
364,1,364,,,,,,,,,,,,,0.24,0.,0.24,,,,,,,,,,,,
364,364,1,,,,,,,,,,,,,0.117,0.,0.117,,,,,,,,,,,,
365,1,365,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
365,365,1,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
380,19,20,,,,,,,,,,0.001,0.,0.001,0.022,0.,0.022,0.001,0.,0.001,,,,,,,,,
400,1,400,,,,,,,,,,,,,0.297,0.,0.297,,,,,,,,,,,,
400,20,20,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,0.165,0.,0.165,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
401,401,1,,,,,,,,,,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
402,1,402,,,,,,,,,,,,,0.348,0.011,0.336,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,0.164,0.,0.164,,,,,,,,,,,,
404,1,404,0.376,0.,0.376,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,0.262,0.003,0.258,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.001,0.001,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.001,0.001,0.,0.001,0.001,0.,,,,,,,,,,,,,,,,,,
414,1,414,0.392,0.,0.392,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,0.321,0.003,0.317,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.039,0.,0.039,0.001,0.,0.001,,,,,,,,,
436,1,436,,,,,,,,,,,,,0.332,0.,0.332,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,0.168,0.,0.167,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.001,0.001,0.,,,,0.001,0.,0.001,,,,,,,,,
437,437,1,,,,,,,,,,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
462,21,22,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.002,0.,0.001,0.08,0.,0.08,0.001,0.,0.001,,,,,,,,,
471,1,471,0.476,0.,0.476,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,0.296,0.,0.296,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.001,0.001,0.,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.001,0.,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
473,1,473,,,,,,,,,,,,,0.403,0.003,0.399,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,0.221,0.,0.221,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.002,0.,0.002,0.031,0.,0.031,0.001,0.,0.001,,,,,,,,,
508,1,508,,,,,,,,,,0.001,0.,0.001,,,,0.035,0.,0.035,,,,,,,,,
508,508,1,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
509,1,509,,,,,,,,,,,,,0.439,0.,0.439,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,0.209,0.003,0.205,,,,,,,,,,,,
530,1,530,,,,0.001,0.001,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.001,0.,0.035,0.,0.035,,,,,,,,,,,,,,,,,,
538,1,538,0.618,0.,0.618,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,0.452,0.003,0.448,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
544,544,1,,,,,,,,,,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
552,23,24,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
580,1,580,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
580,580,1,,,,,,,,,,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
588,1,588,,,,0.039,0.,0.039,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
609,1,609,,,,,,,,,,0.002,0.,0.002,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.002,0.,0.002,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
616,616,1,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
636,1,636,,,,,,,,,,,,,0.675,0.,0.674,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,0.336,0.,0.336,,,,,,,,,,,,
646,1,646,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.042,0.,0.042,0.001,0.,0.001,,,,,,,,,
652,1,652,,,,,,,,,,0.001,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
652,652,1,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
688,1,688,,,,,,,,,,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
688,688,1,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
702,26,27,,,,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
704,1,704,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.002,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
724,724,1,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
756,27,28,,,,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.052,0.003,0.048,0.001,0.,0.001,,,,,,,,,
760,1,760,,,,,,,,,,0.003,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
760,760,1,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
762,1,762,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,0.947,0.,0.947,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,0.459,0.007,0.451,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
795,795,1,,,,,,,,,,0.015,0.,0.015,,,,0.016,0.,0.016,,,,,,,,,
798,1,798,,,,,,,,,,,,,1.088,0.,1.088,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,0.61,0.,0.61,,,,,,,,,,,,
807,1,807,1.355,0.,1.354,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.039,0.003,1.035,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.05,0.,0.05,0.,0.,0.,0.001,0.,0.001,0.002,0.,0.002,0.06,0.,0.06,0.002,0.,0.002,,,,,,,,,
821,1,821,,,,0.001,0.,0.001,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.002,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
