Params: 0-nm= 7 , 1-n= 1 , 2-m= 7
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.327 secs (0.31u,0.016s) (success)
Params: 0-nm= 7 , 1-n= 7 , 2-m= 1
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.086 secs (0.083u,0.003s) (success)
Params: 0-nm= 8 , 1-n= 1 , 2-m= 8
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.309 secs (0.309u,0.s) (success)
Params: 0-nm= 8 , 1-n= 2 , 2-m= 4
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.121 secs (0.121u,0.s) (success)
Params: 0-nm= 8 , 1-n= 4 , 2-m= 2
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.076 secs (0.076u,0.s) (success)
Params: 0-nm= 8 , 1-n= 8 , 2-m= 1
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.223 secs (0.222u,0.s) (success)
Params: 0-nm= 12 , 1-n= 1 , 2-m= 12
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 1.557 secs (1.556u,0.s) (success)
Params: 0-nm= 12 , 1-n= 12 , 2-m= 1
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 0.503 secs (0.503u,0.s) (success)
Params: 0-nm= 15 , 1-n= 1 , 2-m= 15
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 5.02 secs (5.008u,0.008s) (success)
Params: 0-nm= 15 , 1-n= 15 , 2-m= 1
Tactic call rewrite_strat(topdown,bottomup)-regression-exponential ran for 1.062 secs (1.062u,0.s) (success)
