param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
106,,,,,,,0.008,0.,0.008,,,,,,,,,,,,
112,,,,,,,0.005,0.,0.005,,,,,,,,,,,,
113,,,,0.005,0.,0.005,,,,,,,,,,,,,,,
116,,,,,,,,,,0.,0.,0.,0.,0.,0.,,,,,,
117,,,,,,,0.006,0.,0.006,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,0.,0.,0.
122,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,
127,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
130,,,,0.006,0.,0.006,,,,,,,,,,,,,,,
133,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
138,,,,,,,0.011,0.,0.011,,,,,,,,,,,,
139,,,,0.009,0.,0.009,,,,,,,,,,,,,,,
143,,,,,,,0.009,0.,0.009,,,,,,,,,,,,
148,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,
153,,,,,,,0.01,0.,0.01,,,,,,,,,,,,
156,,,,0.009,0.,0.008,,,,,,,,,,,,,,,
159,,,,,,,0.01,0.,0.01,,,,,,,,,,0.,0.,0.
164,,,,,,,0.013,0.,0.013,,,,,,,,,,,,
165,,,,0.01,0.,0.01,,,,,,,,,,,,,,,
169,,,,,,,0.011,0.,0.011,,,,,,,,,,,,
173,,,,0.01,0.,0.01,,,,,,,,,,,,,,,
174,,,,,,,0.015,0.,0.015,,,,,,,,,,,,
180,,,,,,,0.014,0.,0.014,,,,,,,,,,,,
182,,,,0.011,0.,0.011,,,,,,,,,,,,,,,
185,,,,,,,0.019,0.,0.019,,,,,,,,,,,,
190,,,,0.011,0.,0.011,0.016,0.,0.016,,,,,,,,,,,,
195,,,,,,,0.014,0.,0.014,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,0.001,0.,0.001
199,,,,0.012,0.,0.012,,,,,,,,,,,,,,,
200,,,,,,,0.019,0.,0.019,,,,,,,,,,,,
206,,,,,,,0.017,0.,0.017,,,,,,,,,,,,
208,,,,0.013,0.,0.013,,,,,,,,,,,,,,,
211,,,,,,,0.017,0.,0.017,,,,,,,,,,,,
216,,,,0.014,0.,0.014,0.02,0.,0.02,,,,,,,,,,,,
221,,,,,,,0.021,0.,0.02,,,,,,,,,,,,
225,,,,0.014,0.,0.014,,,,,,,,,,,,,,,
227,,,,,,,0.026,0.,0.026,,,,,,,,,,,,
229,,,,,,,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,
232,,,,,,,0.024,0.,0.023,,,,,,,,,,,,
233,,,,0.015,0.,0.015,,,,,,,,,,,,,,,
237,,,,,,,0.027,0.,0.027,,,,,,,,,,0.001,0.,0.001
242,,,,0.016,0.,0.016,0.023,0.,0.022,,,,,,,,,,,,
247,,,,,,,0.024,0.,0.024,,,,,,,,,,,,
250,,,,0.017,0.,0.017,,,,,,,,,,,,,,,
253,,,,,,,0.025,0.,0.025,,,,,,,,,,,,
258,,,,,,,0.026,0.,0.026,,,,,,,,,,,,
259,,,,0.018,0.,0.018,,,,,,,,,,,,,,,
263,,,,,,,0.026,0.,0.026,,,,,,,,,,,,
268,,,,0.019,0.,0.019,0.028,0.,0.028,,,,,,,,,,,,
273,,,,,,,0.032,0.,0.032,,,,,,,,,,,,
276,,,,0.02,0.,0.02,,,,,,,,,,,,,0.002,0.,0.002
279,,,,,,,0.033,0.,0.033,,,,,,,,,,,,
284,,,,,,,0.033,0.,0.033,,,,,,,,,,,,
285,,,,0.022,0.,0.022,,,,,,,,,,,,,,,
289,,,,,,,0.045,0.,0.045,,,,,,,,,,,,
292,,,,,,,0.032,0.,0.032,,,,,,,,,,,,
293,,,,0.022,0.,0.022,,,,,,,,,,,,,,,
294,,,,,,,0.037,0.,0.037,,,,,,,,,,,,
300,,,,,,,0.036,0.,0.035,,,,,,,,,,,,
302,,,,0.024,0.,0.024,,,,,,,,,,,,,,,
305,,,,,,,0.049,0.,0.048,,,,,,,,,,,,
310,,,,0.025,0.,0.025,0.043,0.,0.043,,,,,,,,,,,,
315,,,,,,,0.044,0.,0.043,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,0.002,0.,0.002
319,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
320,,,,,,,0.042,0.,0.042,,,,,,,,,,,,
326,,,,,,,0.062,0.001,0.06,,,,,,,,,,,,
328,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
331,,,,,,,0.052,0.,0.052,,,,,,,,,,,,
336,,,,0.027,0.,0.027,0.042,0.,0.042,,,,,,,,,,,,
341,,,,,,,0.044,0.,0.044,,,,,,,,,,,,
343,,,,,,,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,
345,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
347,,,,,,,0.05,0.001,0.049,,,,,,,,,,,,
352,,,,,,,0.053,0.,0.053,,,,,,,,,,,,
353,,,,0.03,0.,0.029,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,,,,0.002,0.,0.002
357,,,,,,,0.055,0.,0.055,,,,,,,,,,,,
362,,,,0.032,0.,0.032,0.057,0.,0.056,,,,,,,,,,,,
367,,,,,,,0.056,0.,0.056,,,,,,,,,,,,
370,,,,0.033,0.,0.033,,,,,,,,,,,,,,,
373,,,,,,,0.059,0.,0.059,,,,,,,,,,,,
378,,,,,,,0.06,0.,0.06,,,,,,,,,,,,
379,,,,0.035,0.,0.035,,,,,,,,,,,,,,,
383,,,,,,,0.064,0.,0.064,,,,,,,,,,,,
387,,,,0.036,0.,0.035,,,,,,,,,,,,,,,
388,,,,,,,0.066,0.,0.065,,,,,,,,,,,,
394,,,,,,,0.081,0.,0.08,,,,,,,,,,0.003,0.,0.003
396,,,,0.036,0.,0.036,,,,,,,,,,,,,,,
399,,,,,,,0.069,0.,0.069,,,,,,,,,,,,
404,,,,,,,0.085,0.,0.084,,,,,,,,,,,,
405,,,,0.039,0.,0.039,,,,,,,,,,,,,,,
409,,,,,,,0.091,0.,0.091,,,,,,,,,,,,
413,,,,0.04,0.,0.04,,,,,,,,,,,,,,,
414,,,,,,,0.093,0.,0.092,,,,,,,,,,,,
420,,,,,,,0.083,0.,0.083,,,,,,,,,,,,
422,,,,0.041,0.,0.041,,,,,,,,,,,,,,,
425,,,,,,,0.071,0.,0.071,,,,,,,,,,,,
430,,,,0.042,0.,0.042,0.098,0.,0.098,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,0.003,0.,0.003
435,,,,,,,0.084,0.,0.084,,,,,,,,,,,,
439,,,,0.043,0.,0.042,,,,,,,,,,,,,,,
441,,,,,,,0.073,0.,0.073,,,,,,,,,,,,
446,,,,,,,0.089,0.001,0.088,,,,,,,,,,,,
447,,,,0.044,0.,0.044,,,,,,,,,,,,,,,
451,,,,,,,0.096,0.,0.095,,,,,,,,,,,,
456,,,,0.046,0.,0.046,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,
458,,,,0.055,0.,0.055,,,,,,,,,,,,,,,
465,,,,0.047,0.,0.047,,,,,,,,,,,,,,,
469,,,,,,,0.088,0.,0.088,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
473,,,,0.05,0.,0.05,,,,,,,,,,,,,,,
482,,,,0.052,0.,0.052,,,,,,,,,,,,,,,
487,,,,,,,0.106,0.002,0.104,,,,,,,,,,,,
490,,,,0.054,0.,0.054,,,,,,,,,,,,,,,
499,,,,0.053,0.,0.053,,,,,,,,,,,,,,,
505,,,,,,,0.124,0.,0.123,,,,,,,,,,,,
507,,,,0.054,0.,0.054,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
516,,,,0.058,0.,0.058,,,,,,,,,,,,,,,
523,,,,,,,0.115,0.,0.115,,,,,,,,,,,,
525,,,,0.059,0.,0.059,,,,,,,,,,,,,,,
533,,,,0.06,0.,0.06,,,,,,,,,,,,,,,
541,,,,,,,0.158,0.,0.158,,,,,,,,,,,,
542,,,,0.062,0.,0.062,,,,,,,,,,,,,,,
550,,,,0.063,0.,0.062,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
559,,,,0.066,0.,0.066,0.182,0.,0.182,,,,,,,,,,,,
567,,,,0.067,0.,0.067,,,,,,,,,,,,,,,
570,,,,,,,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,
576,,,,0.071,0.,0.07,,,,,,,,,,,,,,,
577,,,,,,,0.154,0.,0.154,,,,,,,,,,,,
583,,,,,,,0.18,0.,0.179,,,,,,,,,,,,
585,,,,0.07,0.,0.07,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,0.006,0.,0.006
593,,,,0.071,0.,0.071,,,,,,,,,,,,,,,
595,,,,,,,0.162,0.,0.162,,,,,,,,,,,,
602,,,,0.075,0.,0.075,,,,,,,,,,,,,,,
610,,,,0.079,0.,0.078,,,,,,,,,,,,,,,
613,,,,,,,0.171,0.,0.171,,,,,,,,,,,,
619,,,,0.08,0.,0.08,,,,,,,,,,,,,,,
627,,,,0.082,0.,0.082,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
631,,,,,,,0.177,0.,0.177,,,,,,,,,,,,
636,,,,0.084,0.,0.084,,,,,,,,,,,,,,,
644,,,,0.084,0.,0.084,,,,,,,,,,,,,,,
649,,,,,,,0.194,0.,0.194,,,,,,,,,,,,
653,,,,0.086,0.,0.086,,,,,,,,,,,,,,,
662,,,,0.089,0.,0.089,,,,,,,,,,,,,,,
667,,,,,,,0.256,0.,0.256,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,0.008,0.,0.008
670,,,,0.092,0.,0.092,,,,,,,,,,,,,,,
679,,,,0.096,0.,0.096,,,,,,,,,,,,,,,
684,,,,,,,,,,0.008,0.,0.008,0.008,0.,0.008,,,,,,
685,,,,,,,0.219,0.002,0.216,,,,,,,,,,,,
687,,,,0.095,0.,0.095,,,,,,,,,,,,,,,
696,,,,0.098,0.,0.098,,,,,,,,,,,,,,,
703,,,,,,,0.229,0.006,0.222,,,,,,,,,,,,
704,,,,0.101,0.,0.1,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
713,,,,0.103,0.,0.103,,,,,,,,,,,,,,,
721,,,,,,,0.237,0.,0.237,,,,,,,,,,,,
739,,,,,,,0.311,0.,0.311,,,,,,,,,,,,
744,,,,0.11,0.,0.11,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
757,,,,,,,0.271,0.,0.271,,,,,,,,,,,,
775,,,,0.12,0.,0.119,0.285,0.,0.285,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
793,,,,,,,0.308,0.,0.308,,,,,,,,,,,,
797,,,,,,,,,,0.011,0.,0.011,0.011,0.,0.011,,,,,,
806,,,,0.124,0.,0.124,,,,,,,,,,,,,,,
811,,,,,,,0.367,0.,0.367,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
829,,,,,,,0.322,0.,0.322,,,,,,,,,,,,
837,,,,0.135,0.,0.135,,,,,,,,,,,,,,,
847,,,,,,,0.344,0.,0.344,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,0.013,0.,0.013
865,,,,,,,0.398,0.,0.398,,,,,,,,,,,,
868,,,,0.143,0.,0.142,,,,,,,,,,,,,,,
873,,,,,,,0.416,0.011,0.403,,,,,,,,,,,,
883,,,,,,,0.373,0.,0.373,,,,,,,,,,,,
898,,,,0.15,0.,0.15,,,,,,,,,,,,,,,
901,,,,,,,0.422,0.,0.422,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,0.014,0.,0.014
911,,,,,,,,,,0.014,0.,0.014,0.014,0.,0.014,,,,,,
914,,,,0.18,0.,0.179,,,,,,,,,,,,,,,
929,,,,0.159,0.,0.159,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,0.015,0.,0.015
960,,,,0.168,0.,0.168,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,0.016,0.,0.016
991,,,,0.176,0.,0.176,0.488,0.005,0.482,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,0.017,0.,0.017
1022,,,,0.188,0.,0.187,,,,,,,,,,,,,,,
1025,,,,,,,,,,0.018,0.,0.018,0.017,0.,0.017,,,,,,
1053,,,,0.196,0.,0.195,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,0.018,0.,0.018
1081,,,,,,,0.643,0.001,0.641,,,,,,,,,,,,
1084,,,,0.21,0.,0.21,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,0.019,0.,0.019
1115,,,,0.219,0.,0.219,,,,,,,,,,,,,,,
1138,,,,,,,,,,0.022,0.,0.022,0.02,0.,0.02,,,,0.021,0.,0.021
1146,,,,0.23,0.,0.23,,,,,,,,,,,,,,,
1164,,,,,,,0.734,0.012,0.722,,,,,,,,,,,,
1171,,,,,,,0.677,0.,0.677,,,,,,,,,,,,
1177,,,,0.245,0.,0.245,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,0.023,0.,0.023
1208,,,,0.256,0.,0.256,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,0.024,0.,0.024
1239,,,,0.264,0.,0.263,,,,,,,,,,,,,,,
1252,,,,,,,,,,0.025,0.,0.025,0.026,0.,0.026,,,,,,
1256,,,,,,,,,,,,,,,,,,,0.025,0.,0.025
1261,,,,,,,0.801,0.,0.801,,,,,,,,,,,,
1269,,,,0.277,0.,0.277,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,0.027,0.,0.027
1300,,,,0.289,0.,0.289,,,,,,,,,,,,,,,
1331,,,,0.306,0.,0.306,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,0.029,0.,0.029
1351,,,,,,,0.921,0.,0.921,,,,,,,,,,,,
1362,,,,0.313,0.,0.312,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.032,0.,0.032,0.028,0.,0.028,,,,,,
1370,,,,0.358,0.,0.358,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,0.029,0.,0.029
1393,,,,0.331,0.,0.33,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
1424,,,,0.342,0.,0.342,,,,,,,,,,,,,,,
1441,,,,,,,1.066,0.002,1.063,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1454,,,,,,,1.133,0.016,1.116,,,,,,,,,,,,
1479,,,,,,,,,,0.033,0.,0.033,0.037,0.,0.037,,,,,,
1491,,,,,,,,,,,,,,,,,,,0.036,0.,0.035
1530,,,,,,,,,,,,,,,,,,,0.038,0.,0.038
1531,,,,,,,1.171,0.008,1.162,,,,,,,,,,,,
1566,,,,0.412,0.,0.412,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,0.038,0.,0.038
1593,,,,,,,,,,0.039,0.,0.039,0.042,0.,0.042,,,,,,
1609,,,,,,,,,,,,,,,,,,,0.041,0.,0.041
1621,,,,,,,1.307,0.,1.306,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1687,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1706,,,,,,,,,,0.044,0.,0.044,0.046,0.,0.046,,,,,,
1709,,,,0.484,0.,0.483,,,,,,,,,,,,,,,
1711,,,,,,,1.453,0.005,1.447,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1765,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1801,,,,,,,1.815,0.,1.815,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,0.051,0.,0.051
1820,,,,,,,,,,0.05,0.,0.05,0.052,0.,0.052,,,,,,
1826,,,,0.591,0.,0.591,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,0.051,0.,0.051
1851,,,,0.58,0.,0.58,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,0.054,0.,0.054
1922,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1933,,,,,,,,,,0.056,0.,0.056,0.059,0.,0.059,,,,,,
1961,,,,,,,,,,,,,,,,,,,0.056,0.,0.056
1993,,,,0.67,0.,0.67,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,0.059,0.,0.059
2013,,,,,,,,,,,,,,,,,,,0.061,0.,0.061
2040,,,,,,,,,,,,,,,,,,,0.061,0.,0.061
2047,,,,,,,,,,0.061,0.,0.061,0.06,0.,0.06,,,,,,
2079,,,,,,,,,,,,,,,,,,,0.063,0.,0.063
2118,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
2136,,,,0.765,0.,0.764,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,0.069,0.,0.069
2161,,,,,,,2.501,0.001,2.499,0.07,0.,0.07,0.067,0.,0.067,,,,,,
2197,,,,,,,,,,,,,,,,,,,0.071,0.,0.071
2236,,,,,,,,,,,,,,,,,,,0.073,0.,0.073
2274,,,,,,,,,,0.074,0.,0.074,0.075,0.,0.075,,,,,,
2275,,,,,,,,,,,,,,,,,,,0.075,0.,0.075
2278,,,,0.862,0.,0.862,,,,,,,,,,,,,,,
2282,,,,0.871,0.,0.87,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,0.077,0.,0.077
2353,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
2388,,,,,,,,,,0.083,0.,0.083,0.085,0.,0.085,,,,,,
2392,,,,,,,,,,,,,,,,,,,0.082,0.,0.082
2420,,,,1.022,0.002,1.019,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,0.085,0.,0.085
2471,,,,,,,,,,,,,,,,,,,0.087,0.,0.087
2502,,,,,,,,,,0.091,0.,0.091,0.087,0.,0.087,,,,,,
2510,,,,,,,,,,,,,,,,,,,0.091,0.,0.091
2521,,,,,,,3.466,0.008,3.457,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,0.094,0.,0.093
2562,,,,1.181,0.,1.181,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,0.096,0.,0.096
2615,,,,,,,,,,0.096,0.,0.096,0.102,0.,0.102,,,,,,
2628,,,,,,,,,,,,,,,,,,,0.1,0.,0.1
2667,,,,,,,,,,,,,,,,,,,0.103,0.,0.103
2705,,,,1.27,0.001,1.268,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,0.109,0.,0.109
2729,,,,,,,,,,0.104,0.,0.104,0.109,0.,0.109,,,,,,
2745,,,,,,,,,,,,,,,,,,,0.106,0.,0.105
2784,,,,,,,,,,,,,,,,,,,0.11,0.,0.11
2824,,,,,,,,,,,,,,,,,,,0.113,0.,0.113
2842,,,,,,,,,,0.113,0.,0.113,0.112,0.,0.112,,,,,,
2847,,,,1.393,0.,1.392,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,0.114,0.,0.114
2881,,,,,,,4.334,0.003,4.33,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,0.116,0.,0.116
2941,,,,,,,,,,,,,,,,,,,0.119,0.,0.119
2956,,,,,,,,,,0.124,0.,0.124,0.125,0.,0.125,,,,,,
2980,,,,,,,,,,,,,,,,,,,0.122,0.,0.122
3019,,,,,,,,,,,,,,,,,,,0.127,0.,0.127
3059,,,,,,,,,,,,,,,,,,,0.131,0.,0.131
3070,,,,,,,,,,0.13,0.,0.13,0.136,0.,0.136,,,,,,
3098,,,,,,,,,,,,,,,,,,,0.136,0.,0.135
3137,,,,,,,,,,,,,,,,,,,0.139,0.,0.139
3183,,,,,,,,,,0.151,0.,0.151,0.144,0.001,0.143,,,,,,
3241,,,,,,,5.505,0.017,5.486,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,0.149,0.,0.149
3297,,,,,,,,,,0.152,0.,0.152,0.152,0.,0.152,,,,,,
3398,,,,,,,,,,,,,,,,,,,0.159,0.,0.159
3410,,,,,,,,,,0.163,0.,0.163,0.162,0.,0.162,,,,,,
3416,,,,2.024,0.,2.023,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.174,0.,0.174,0.171,0.,0.171,,,,,,
3529,,,,,,,,,,,,,,,,,,,0.172,0.,0.171
3601,,,,,,,6.774,0.049,6.723,,,,,,,,,,,,
3638,,,,,,,,,,0.183,0.,0.182,0.182,0.,0.182,,,,,,
3660,,,,,,,,,,,,,,,,,,,0.185,0.,0.184
3674,,,,,,,,,,0.189,0.,0.189,0.189,0.,0.189,,,,,,
3751,,,,,,,,,,0.191,0.,0.191,0.196,0.,0.196,,,,,,
3790,,,,,,,,,,,,,,,,,,,0.198,0.,0.198
3865,,,,,,,,,,0.21,0.,0.21,0.203,0.,0.203,,,,,,
3921,,,,,,,,,,,,,,,,,,,0.211,0.,0.211
3979,,,,,,,,,,0.216,0.,0.216,0.223,0.,0.223,,,,,,
3985,,,,2.755,0.,2.755,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,0.225,0.,0.225
4052,,,,,,,,,,,,,,,,,,,0.22,0.,0.22
4092,,,,,,,,,,0.224,0.,0.224,0.245,0.,0.245,,,,,,
4182,,,,,,,,,,,,,,,,,,,0.242,0.,0.242
4206,,,,,,,,,,0.23,0.,0.229,0.238,0.001,0.236,,,,,,
4313,,,,,,,,,,,,,,,,,,,0.254,0.,0.254
4319,,,,,,,,,,0.248,0.,0.248,0.253,0.,0.253,,,,,,
4433,,,,,,,,,,0.259,0.,0.259,0.262,0.,0.262,,,,,,
4444,,,,,,,,,,,,,,,,,,,0.274,0.,0.274
4547,,,,,,,,,,0.271,0.,0.27,0.281,0.,0.281,,,,,,
4555,,,,3.647,0.,3.647,,,,,,,,,,,,,,,
