param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
78,0,78,159,3,78,,,,,,,,,,0.019,0.,0.019,,,,,,
78,1,26,163,7,78,,,,,,,0.059,0.,0.059,0.017,0.,0.017,0.035,0.,0.035,,,
79,0,79,161,3,79,0.018,0.,0.018,0.02,0.,0.02,,,,0.024,0.,0.024,0.045,0.,0.044,0.032,0.,0.032
80,0,80,163,3,80,,,,,,,,,,0.022,0.,0.022,,,,,,
81,0,81,165,3,81,,,,,,,0.069,0.,0.069,0.02,0.,0.02,,,,,,
81,1,27,169,7,81,0.013,0.,0.013,0.013,0.,0.013,,,,0.018,0.,0.018,0.038,0.,0.037,0.028,0.,0.028
82,0,82,167,3,82,0.019,0.,0.019,,,,,,,0.024,0.,0.024,0.048,0.,0.048,0.035,0.,0.035
83,0,83,169,3,83,,,,,,,,,,0.022,0.,0.022,,,,,,
84,0,84,171,3,84,,,,,,,,,,0.021,0.,0.021,,,,,,
84,1,28,175,7,84,,,,,,,,,,0.018,0.,0.018,0.039,0.,0.039,,,
84,2,12,183,15,84,0.009,0.,0.009,0.011,0.,0.011,0.068,0.,0.068,0.016,0.,0.016,0.035,0.,0.035,0.02,0.,0.02
85,0,85,173,3,85,0.021,0.,0.021,0.021,0.,0.021,,,,0.026,0.,0.026,0.049,0.,0.049,0.038,0.,0.038
86,0,86,175,3,86,,,,,,,,,,0.024,0.,0.024,,,,,,
87,0,87,177,3,87,,,,,,,,,,0.027,0.,0.027,,,,,,
87,1,29,181,7,87,0.015,0.,0.015,0.016,0.,0.016,0.077,0.,0.077,0.021,0.,0.021,0.042,0.,0.042,0.029,0.,0.029
88,0,88,179,3,88,0.021,0.,0.021,,,,0.078,0.,0.078,0.023,0.,0.023,0.053,0.,0.052,0.039,0.,0.038
89,0,89,181,3,89,,,,,,,,,,0.025,0.,0.025,,,,,,
90,0,90,183,3,90,,,,,,,,,,0.027,0.,0.027,,,,,,
90,1,30,187,7,90,,,,,,,,,,0.021,0.,0.021,0.043,0.,0.043,,,
90,3,6,211,31,90,0.007,0.,0.007,0.008,0.001,0.006,0.072,0.,0.072,0.019,0.,0.019,0.031,0.,0.031,0.057,0.004,0.053
91,0,91,185,3,91,0.024,0.,0.024,0.024,0.,0.024,,,,0.026,0.,0.026,0.058,0.,0.058,0.042,0.,0.042
91,2,13,197,15,91,0.01,0.,0.01,0.01,0.,0.01,,,,0.017,0.,0.017,0.037,0.,0.037,0.022,0.,0.022
92,0,92,187,3,92,,,,,,,,,,0.03,0.,0.03,,,,,,
93,0,93,189,3,93,,,,,,,,,,0.026,0.,0.026,,,,,,
93,1,31,193,7,93,0.016,0.,0.016,0.017,0.,0.017,,,,0.023,0.,0.023,0.046,0.,0.046,0.036,0.,0.036
93,4,3,249,63,93,0.005,0.,0.005,0.005,0.,0.005,0.072,0.,0.072,0.017,0.,0.017,0.027,0.,0.027,0.01,0.,0.01
94,0,94,191,3,94,0.026,0.,0.026,,,,,,,0.027,0.,0.027,0.064,0.001,0.063,0.046,0.,0.046
95,0,95,193,3,95,,,,,,,0.098,0.,0.098,0.028,0.,0.028,,,,,,
96,0,96,195,3,96,,,,,,,,,,0.029,0.,0.029,,,,,,
96,1,32,199,7,96,,,,,,,0.093,0.,0.093,0.023,0.,0.023,0.049,0.,0.049,,,
97,0,97,197,3,97,0.027,0.,0.027,0.027,0.,0.027,,,,0.033,0.,0.033,0.068,0.,0.068,0.048,0.,0.048
98,0,98,199,3,98,,,,,,,,,,0.032,0.,0.032,,,,,,
98,2,14,211,15,98,0.013,0.,0.013,0.012,0.,0.012,0.094,0.,0.093,0.02,0.,0.02,0.042,0.,0.042,0.026,0.,0.026
99,0,99,201,3,99,,,,,,,,,,0.035,0.,0.035,,,,,,
99,1,33,205,7,99,0.019,0.,0.019,0.019,0.,0.019,,,,0.026,0.,0.026,0.052,0.,0.052,0.038,0.,0.038
100,0,100,203,3,100,0.027,0.,0.027,,,,,,,0.032,0.,0.031,0.07,0.,0.07,0.05,0.,0.05
101,0,101,205,3,101,,,,,,,,,,0.036,0.,0.036,,,,,,
102,0,102,207,3,102,,,,,,,,,,0.034,0.,0.034,,,,,,
102,1,34,211,7,102,,,,,,,0.101,0.,0.101,0.026,0.,0.026,0.056,0.,0.056,,,
103,0,103,209,3,103,0.033,0.,0.033,0.031,0.,0.031,,,,0.036,0.,0.036,0.074,0.001,0.073,0.056,0.,0.055
104,0,104,211,3,104,,,,,,,,,,0.036,0.,0.035,,,,,,
105,0,105,213,3,105,,,,,,,,,,0.038,0.,0.038,,,,,,
105,1,35,217,7,105,0.021,0.,0.021,0.022,0.,0.022,,,,0.027,0.,0.027,0.059,0.,0.059,0.043,0.,0.043
105,2,15,225,15,105,0.013,0.,0.013,0.015,0.,0.015,,,,0.023,0.,0.023,0.049,0.,0.049,0.029,0.,0.029
105,3,7,241,31,105,0.008,0.,0.008,0.053,0.007,0.045,0.103,0.001,0.101,0.018,0.,0.018,0.039,0.,0.039,0.016,0.,0.016
106,0,106,215,3,106,0.03,0.,0.03,,,,,,,0.036,0.,0.036,0.076,0.,0.076,0.059,0.,0.059
107,0,107,217,3,107,,,,,,,,,,0.04,0.,0.04,,,,,,
108,0,108,219,3,108,,,,,,,,,,0.037,0.,0.037,,,,,,
108,1,36,223,7,108,,,,,,,,,,0.03,0.,0.03,0.063,0.,0.063,,,
109,0,109,221,3,109,0.033,0.,0.033,0.036,0.,0.036,,,,0.049,0.,0.049,0.079,0.,0.079,0.06,0.,0.06
110,0,110,223,3,110,,,,,,,,,,0.039,0.,0.039,,,,,,
111,0,111,225,3,111,,,,,,,,,,0.039,0.,0.039,,,,,,
111,1,37,229,7,111,0.022,0.,0.022,0.023,0.,0.023,,,,0.03,0.,0.029,0.066,0.,0.065,0.049,0.,0.049
112,0,112,227,3,112,0.034,0.,0.034,,,,,,,0.036,0.,0.036,0.086,0.,0.086,0.063,0.,0.063
112,2,16,239,15,112,0.015,0.,0.015,0.015,0.,0.015,,,,0.026,0.,0.025,0.052,0.,0.052,0.034,0.,0.034
113,0,113,229,3,113,,,,,,,,,,0.04,0.,0.04,,,,,,
114,0,114,231,3,114,,,,,,,,,,0.044,0.,0.044,,,,,,
114,1,38,235,7,114,,,,,,,,,,0.032,0.,0.032,0.068,0.,0.068,,,
115,0,115,233,3,115,0.037,0.,0.037,0.037,0.,0.037,,,,0.039,0.,0.039,0.082,0.,0.082,0.067,0.,0.067
116,0,116,235,3,116,,,,,,,,,,0.042,0.,0.041,,,,,,
117,0,117,237,3,117,,,,,,,,,,0.04,0.,0.04,,,,,,
117,1,39,241,7,117,0.027,0.,0.027,0.026,0.,0.026,,,,0.034,0.,0.034,0.072,0.001,0.071,0.053,0.,0.053
118,0,118,239,3,118,0.037,0.,0.037,,,,,,,0.043,0.001,0.042,0.086,0.,0.086,0.07,0.,0.07
119,0,119,241,3,119,,,,,,,,,,0.043,0.,0.043,,,,,,
119,2,17,253,15,119,0.016,0.,0.016,0.018,0.,0.018,,,,0.028,0.,0.028,0.059,0.,0.059,0.037,0.,0.036
120,0,120,243,3,120,,,,,,,,,,0.042,0.,0.042,,,,,,
120,1,40,247,7,120,,,,,,,,,,0.035,0.,0.035,0.073,0.001,0.072,,,
120,3,8,271,31,120,0.01,0.,0.01,0.01,0.,0.01,0.151,0.001,0.15,0.025,0.,0.025,0.05,0.,0.05,0.021,0.,0.021
121,0,121,245,3,121,0.04,0.,0.04,0.044,0.,0.044,,,,0.044,0.,0.044,0.099,0.,0.099,0.073,0.,0.073
122,0,122,247,3,122,,,,,,,,,,0.045,0.,0.045,,,,,,
123,0,123,249,3,123,,,,,,,,,,0.049,0.,0.049,,,,,,
123,1,41,253,7,123,0.028,0.,0.027,0.029,0.,0.029,,,,0.04,0.,0.04,0.077,0.,0.077,0.057,0.,0.057
124,0,124,251,3,124,0.043,0.,0.042,,,,,,,0.046,0.,0.046,0.095,0.,0.094,0.079,0.,0.079
124,4,4,311,63,124,0.007,0.,0.007,0.007,0.,0.007,0.133,0.,0.133,0.023,0.,0.023,0.044,0.,0.044,0.015,0.,0.015
125,0,125,253,3,125,,,,,,,,,,0.048,0.,0.048,,,,,,
126,0,126,255,3,126,,,,,,,,,,0.051,0.,0.05,,,,,,
126,1,42,259,7,126,,,,,,,,,,0.042,0.,0.042,0.078,0.,0.078,,,
126,2,18,267,15,126,0.019,0.,0.019,0.018,0.,0.018,,,,0.032,0.,0.032,0.064,0.,0.064,0.04,0.001,0.039
126,5,2,379,127,126,0.006,0.,0.006,0.006,0.,0.006,,,,0.022,0.,0.022,0.039,0.,0.039,0.011,0.,0.011
127,0,127,257,3,127,0.045,0.,0.045,0.044,0.,0.044,,,,0.053,0.,0.053,0.108,0.,0.108,0.082,0.,0.082
127,6,1,509,255,127,0.006,0.,0.006,0.004,0.,0.004,0.083,0.001,0.081,0.027,0.,0.027,0.038,0.,0.038,0.01,0.,0.01
128,0,128,259,3,128,,,,,,,,,,0.05,0.,0.05,,,,,,
129,0,129,261,3,129,,,,,,,,,,0.052,0.,0.052,0.098,0.,0.098,,,
129,1,43,265,7,129,0.032,0.,0.032,0.031,0.,0.031,,,,0.046,0.,0.046,0.082,0.,0.082,0.064,0.,0.064
130,0,130,263,3,130,0.048,0.,0.048,,,,,,,0.056,0.,0.056,,,,0.091,0.,0.091
131,0,131,265,3,131,,,,,,,,,,0.059,0.,0.059,,,,,,
132,0,132,267,3,132,,,,,,,,,,0.058,0.001,0.056,,,,,,
132,1,44,271,7,132,,,,,,,0.201,0.,0.2,0.053,0.,0.053,,,,,,
133,0,133,269,3,133,0.046,0.,0.046,0.05,0.,0.05,,,,0.078,0.,0.078,,,,0.096,0.,0.096
133,2,19,281,15,133,0.025,0.,0.025,0.023,0.,0.023,,,,0.034,0.,0.034,0.069,0.,0.069,0.046,0.,0.046
134,0,134,271,3,134,,,,,,,,,,0.067,0.,0.066,,,,,,
135,0,135,273,3,135,,,,,,,,,,0.07,0.,0.069,,,,,,
135,1,45,277,7,135,0.035,0.,0.035,0.036,0.,0.036,,,,0.049,0.,0.049,,,,0.072,0.001,0.07
135,3,9,301,31,135,0.013,0.,0.013,0.012,0.,0.012,0.183,0.,0.183,0.031,0.,0.031,0.057,0.,0.057,0.026,0.,0.026
136,0,136,275,3,136,0.05,0.,0.05,,,,,,,0.063,0.,0.063,,,,0.094,0.,0.094
137,0,137,277,3,137,,,,,,,,,,0.057,0.,0.057,,,,,,
138,0,138,279,3,138,,,,,,,,,,0.085,0.,0.085,,,,,,
138,1,46,283,7,138,,,,,,,,,,0.059,0.,0.059,,,,0.072,0.,0.072
139,0,139,281,3,139,0.054,0.,0.054,0.052,0.,0.052,,,,0.07,0.,0.07,,,,,,
140,0,140,283,3,140,,,,,,,,,,0.061,0.,0.06,,,,,,
140,2,20,295,15,140,0.026,0.,0.026,0.022,0.,0.022,,,,0.037,0.,0.037,,,,0.051,0.,0.051
141,0,141,285,3,141,,,,,,,,,,0.062,0.001,0.061,,,,,,
141,1,47,289,7,141,0.039,0.,0.039,0.038,0.,0.038,,,,0.05,0.,0.05,,,,,,
142,0,142,287,3,142,0.054,0.,0.054,,,,,,,0.064,0.,0.063,,,,,,
143,0,143,289,3,143,,,,,,,,,,0.066,0.,0.065,,,,,,
144,0,144,291,3,144,,,,,,,,,,0.068,0.,0.068,,,,,,
144,1,48,295,7,144,,,,,,,,,,0.05,0.,0.05,,,,,,
145,0,145,293,3,145,0.054,0.,0.054,0.056,0.,0.055,,,,0.069,0.,0.069,,,,,,
