param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
414,414,1,1.566,0.003,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.066,0.,0.066,0.001,0.,0.001,0.001,0.,0.001,0.08843,0.00048,0.00028,0.00218,0.091,0.001,0.005,0.052,0.,0.052,0.002,0.,0.002,,,,,,,,,
427,1,427,,,,,,,,,,0.08740,0.00052,0.00037,0.00265,0.091,0.007,0.001,,,,,,,,,,,,,,,
427,427,1,,,,,,,,,,0.08818,0.00041,0.00030,0.00322,0.092,0.007,0.,,,,,,,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.592,0.003,0.588,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.309,0.,0.309,,,,,,,,,,,,
437,1,437,,,,,,,,,,,,,,,,,,,,0.002,0.,0.002,,,,,,,,,
437,437,1,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
458,1,458,,,,,,,,,,0.09029,0.00051,0.00036,0.00187,0.093,0.003,0.003,,,,,,,,,,,,,,,
458,458,1,,,,,,,,,,0.08712,0.00041,0.00032,0.01075,0.098,0.003,0.013,,,,,,,,,,,,,,,
462,21,22,0.07,0.,0.07,0.001,0.,0.001,0.001,0.,0.001,0.08591,0.00042,0.00033,0.00241,0.089,0.,0.007,0.057,0.,0.057,0.002,0.,0.002,,,,,,,,,
471,1,471,2.986,0.,2.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,1.776,0.,1.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,0.002,0.,0.002,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.766,0.,0.766,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.326,0.,0.326,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.08534,0.00046,0.00029,0.00232,0.088,0.003,0.003,0.061,0.,0.061,0.003,0.,0.003,,,,,,,,,
508,1,508,,,,,,,,,,0.09643,0.00042,0.00038,0.00237,0.099,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
508,508,1,,,,,,,,,,0.08746,0.00045,0.00035,0.00312,0.091,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.802,0.003,0.798,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.373,0.003,0.369,,,,,,,,,,,,
530,1,530,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
538,1,538,4.343,0.,4.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,2.773,0.007,2.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
544,544,1,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
552,23,24,0.088,0.,0.088,0.001,0.,0.001,0.001,0.,0.001,0.08799,0.00046,0.00031,0.00246,0.091,0.003,0.003,,,,0.003,0.,0.003,,,,,,,,,
558,1,558,,,,,,,,,,0.08704,0.00051,0.00036,0.00251,0.09,0.007,0.,,,,,,,,,,,,,,,
558,558,1,,,,,,,,,,0.08891,0.00041,0.00036,0.00324,0.093,0.002,0.005,,,,,,,,,,,,,,,
580,1,580,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
580,580,1,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
588,1,588,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.001,0.,0.001,0.004,0.,0.004,0.08961,0.00050,0.00029,0.00250,0.093,0.,0.006,,,,0.003,0.,0.003,,,,,,,,,
608,1,608,,,,,,,,,,0.08795,0.00055,0.00042,0.00233,0.091,0.004,0.003,,,,,,,,,,,,,,,
608,608,1,,,,,,,,,,0.08487,0.00063,0.00064,0.00343,0.089,0.003,0.005,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
616,616,1,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,1.289,0.,1.289,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.607,0.003,0.603,,,,,,,,,,,,
646,1,646,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.001,0.,0.001,0.001,0.,0.001,0.08444,0.00053,0.00031,0.00268,0.088,0.004,0.002,0.086,0.,0.086,0.003,0.,0.003,,,,,,,,,
652,1,652,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
652,652,1,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
658,1,658,,,,,,,,,,0.08530,0.00042,0.00035,0.00289,0.089,0.002,0.004,,,,,,,,,,,,,,,
658,658,1,,,,,,,,,,0.08392,0.00050,0.00035,0.00378,0.088,0.,0.008,,,,,,,,,,,,,,,
688,1,688,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
702,26,27,,,,0.005,0.,0.005,0.002,0.,0.002,0.09062,0.00050,0.00029,0.00298,0.094,0.003,0.004,,,,0.003,0.,0.003,,,,,,,,,
704,1,704,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
708,1,708,,,,,,,,,,0.08612,0.00044,0.00037,0.00308,0.09,0.002,0.005,,,,,,,,,,,,,,,
708,708,1,,,,,,,,,,0.08705,0.00046,0.00034,0.00397,0.092,0.,0.008,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
724,724,1,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.09267,0.00060,0.00032,0.00340,0.097,0.003,0.005,0.147,0.003,0.142,0.004,0.,0.004,,,,,,,,,
759,1,759,,,,,,,,,,0.08800,0.00496,0.00034,0.00302,0.096,0.008,0.004,,,,,,,,,,,,,,,
759,759,1,,,,,,,,,,0.09576,0.00044,0.00089,0.02000,0.117,0.,0.025,,,,,,,,,,,,,,,
760,1,760,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
760,760,1,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
762,1,762,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,1.779,0.,1.778,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.812,0.008,0.804,,,,,,,,,,,,
795,1,795,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
795,795,1,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,1.995,0.003,1.991,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,1.131,0.023,1.107,,,,,,,,,,,,
807,1,807,9.805,0.003,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,6.139,0.031,6.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,1,809,,,,,,,,,,0.09026,0.00046,0.00036,0.00326,0.094,0.003,0.004,,,,,,,,,,,,,,,
809,809,1,,,,,,,,,,0.08897,0.00046,0.00039,0.00474,0.094,0.004,0.005,,,,,,,,,,,,,,,
812,28,29,0.11,0.,0.11,0.001,0.,0.001,0.002,0.,0.002,0.08199,0.00050,0.00028,0.00377,0.086,0.003,0.004,0.185,0.,0.185,0.004,0.,0.004,,,,,,,,,
821,1,821,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
831,831,1,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
849,1,849,,,,,,,,,,0.09640,0.00037,0.00084,0.06231,0.16,0.011,0.056,,,,,,,,,,,,,,,
849,849,1,,,,,,,,,,0.08500,0.00038,0.00033,0.00479,0.09,0.,0.009,,,,,,,,,,,,,,,
859,1,859,,,,,,,,,,0.08277,0.00053,0.00033,0.00313,0.086,0.004,0.004,,,,,,,,,,,,,,,
859,859,1,,,,,,,,,,0.08336,0.00038,0.00037,0.00487,0.089,0.004,0.005,,,,,,,,,,,,,,,
867,1,867,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,
867,867,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.002,0.,0.002,0.08163,0.00041,0.00029,0.00306,0.085,0.,0.007,0.131,0.,0.131,0.005,0.,0.005,,,,,,,,,
879,1,879,,,,0.003,0.,0.003,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,2.303,0.,2.303,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,1.142,0.003,1.138,,,,,,,,,,,,
903,1,903,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
903,903,1,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
909,1,909,,,,,,,,,,0.08783,0.00048,0.00038,0.00337,0.092,0.,0.008,,,,,,,,,,,,,,,
909,909,1,,,,,,,,,,0.08606,0.00041,0.00046,0.00525,0.092,0.002,0.007,,,,,,,,,,,,,,,
930,30,31,,,,0.002,0.,0.002,0.002,0.,0.002,0.08414,0.00040,0.00031,0.00370,0.088,0.004,0.004,,,,0.005,0.,0.005,,,,,,,,,
937,1,937,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
939,939,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
959,1,959,,,,,,,,,,0.09139,0.00058,0.00048,0.00374,0.096,0.002,0.007,,,,,,,,,,,,,,,
959,959,1,,,,,,,,,,0.08623,0.00043,0.00036,0.00546,0.092,0.003,0.006,,,,,,,,,,,,,,,
975,1,975,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
975,975,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
992,31,32,,,,0.002,0.,0.002,0.002,0.,0.002,0.08915,0.00074,0.00039,0.00462,0.095,0.,0.009,0.13,0.,0.13,0.005,0.,0.005,,,,,,,,,
995,1,995,,,,0.009,0.,0.009,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1009,1,1009,,,,,,,,,,0.08486,0.00042,0.00039,0.00422,0.09,0.,0.008,,,,,,,,,,,,,,,
1009,1009,1,,,,,,,,,,0.08931,0.00058,0.00040,0.00554,0.096,0.,0.009,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1011,1011,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,2.868,0.007,2.86,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,1.365,0.02,1.345,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1047,1047,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1053,1,1053,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.158,0.,0.158,0.002,0.,0.002,0.002,0.,0.002,0.09724,0.00063,0.00036,0.01019,0.108,0.004,0.01,,,,0.005,0.,0.005,,,,,,,,,
1060,1,1060,,,,,,,,,,0.08646,0.00034,0.00046,0.00457,0.092,0.002,0.006,,,,,,,,,,,,,,,
1060,1060,1,,,,,,,,,,0.08932,0.00049,0.00042,0.00734,0.097,0.004,0.008,,,,,,,,,,,,,,,
1075,1,1075,17.047,0.,17.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,11.105,0.032,11.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1082,1082,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1110,1,1110,,,,,,,,,,0.08734,0.00072,0.00039,0.00431,0.092,0.003,0.01,,,,,,,,,,,,,,,
1110,1110,1,,,,,,,,,,0.08882,0.00051,0.00040,0.00601,0.095,0.,0.011,,,,,,,,,,,,,,,
1112,1,1112,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1118,1118,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
1122,33,34,,,,0.002,0.,0.002,0.002,0.,0.002,0.08688,0.00043,0.00029,0.00494,0.092,0.,0.009,,,,0.006,0.,0.006,,,,,,,,,
1154,1,1154,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1154,1154,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1160,1,1160,,,,,,,,,,0.09137,0.00042,0.00039,0.00491,0.097,0.004,0.005,,,,,,,,,,,,,,,
1160,1160,1,,,,,,,,,,0.08563,0.00058,0.00046,0.00728,0.094,0.,0.012,,,,,,,,,,,,,,,
1170,1,1170,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1190,34,35,,,,0.002,0.,0.002,0.003,0.,0.003,0.09504,0.00079,0.00033,0.00538,0.101,0.002,0.008,,,,0.006,0.,0.006,,,,,,,,,
1190,1190,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1210,1,1210,,,,,,,,,,0.08507,0.00050,0.00035,0.00461,0.09,0.004,0.005,,,,,,,,,,,,,,,
1210,1210,1,,,,,,,,,,0.08405,0.00041,0.00039,0.00716,0.092,0.003,0.008,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1226,1226,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1228,1,1228,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1260,1,1260,,,,,,,,,,0.08139,0.00043,0.00037,0.00520,0.087,0.003,0.006,,,,,,,,,,,,,,,
1260,35,36,,,,0.005,0.003,0.002,0.003,0.,0.003,0.08762,0.00038,0.00030,0.00531,0.093,0.007,0.001,,,,0.006,0.,0.006,,,,,,,,,
1260,1260,1,,,,,,,,,,0.08583,0.00042,0.00042,0.02307,0.109,0.,0.027,,,,,,,,,,,,,,,
1262,1,1262,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1262,1262,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1270,1,1270,,,,,,,,,,0.08258,0.00055,0.00038,0.00717,0.09,0.,0.012,,,,,,,,,,,,,,,
1270,1270,1,,,,,,,,,,0.09578,0.00043,0.00034,0.00704,0.103,0.003,0.008,,,,,,,,,,,,,,,
1286,1,1286,,,,0.006,0.,0.006,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1298,1298,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1310,1,1310,,,,,,,,,,0.08885,0.00048,0.00043,0.00578,0.095,0.003,0.007,,,,,,,,,,,,,,,
1310,1310,1,,,,,,,,,,0.08543,0.00042,0.00042,0.00715,0.093,0.003,0.007,,,,,,,,,,,,,,,
1332,36,37,,,,0.003,0.,0.003,0.003,0.,0.003,0.09124,0.00049,0.00037,0.00560,0.097,0.004,0.007,,,,0.007,0.,0.007,,,,,,,,,
1334,1,1334,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1334,1334,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1344,1,1344,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1361,1,1361,,,,,,,,,,0.08494,0.00046,0.00061,0.00517,0.091,0.003,0.007,,,,,,,,,,,,,,,
1361,1361,1,,,,,,,,,,0.08699,0.00047,0.00038,0.00709,0.095,0.,0.011,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1369,37,37,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1369,1369,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1403,1,1403,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1405,1405,1,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
1406,37,38,,,,0.003,0.,0.003,0.003,0.,0.003,0.08858,0.00054,0.00032,0.00591,0.095,0.003,0.007,,,,0.008,0.,0.008,,,,,,,,,
1411,1,1411,,,,,,,,,,0.08807,0.00071,0.00037,0.00749,0.096,0.003,0.009,,,,,,,,,,,,,,,
1411,1411,1,,,,,,,,,,0.08838,0.00052,0.00044,0.00836,0.097,0.,0.014,,,,,,,,,,,,,,,
1441,1,1441,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1441,1441,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1461,1,1461,,,,0.006,0.,0.006,0.009,0.,0.009,0.08675,0.00041,0.00046,0.00563,0.093,0.004,0.006,,,,,,,,,,,,,,,
1461,1461,1,,,,0.009,0.,0.009,0.006,0.,0.006,0.08962,0.00051,0.00061,0.01590,0.106,0.,0.02,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1477,1477,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1482,38,39,,,,0.003,0.,0.003,0.004,0.,0.004,0.08271,0.00035,0.00033,0.00840,0.092,0.,0.012,,,,0.007,0.,0.007,,,,,,,,,
1511,1,1511,,,,,,,,,,0.08716,0.00044,0.00041,0.00591,0.094,0.003,0.008,,,,,,,,,,,,,,,
1511,1511,1,,,,,,,,,,0.08779,0.00070,0.00043,0.00768,0.096,0.003,0.009,,,,,,,,,,,,,,,
1513,1,1513,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1513,1513,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1519,1,1519,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,6.039,0.008,6.031,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,3.562,0.048,3.514,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1549,1549,1,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
1560,39,40,,,,0.003,0.,0.003,0.004,0.,0.004,0.08782,0.00048,0.00031,0.00653,0.095,0.004,0.008,0.254,0.,0.254,0.01,0.,0.01,,,,,,,,,
1561,1,1561,,,,,,,,,,0.08482,0.00045,0.00037,0.00670,0.092,0.003,0.007,,,,,,,,,,,,,,,
1561,1561,1,,,,,,,,,,0.08377,0.00048,0.00045,0.00820,0.093,0.,0.012,,,,,,,,,,,,,,,
1577,1,1577,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.005,0.,0.005,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1585,1,1585,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1585,1585,1,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
1611,1,1611,,,,,,,,,,0.08882,0.00046,0.00038,0.00617,0.096,0.003,0.007,,,,,,,,,,,,,,,
1611,1611,1,,,,,,,,,,0.08744,0.00038,0.00044,0.00886,0.097,0.,0.013,,,,,,,,,,,,,,,
1621,1,1621,,,,,,,,,,,,,,,,,,,,0.014,0.004,0.01,,,,,,,,,
1621,1621,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1635,1,1635,,,,0.006,0.,0.006,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.007,0.003,0.003,0.004,0.,0.004,0.08752,0.00049,0.00033,0.00739,0.095,0.003,0.008,,,,0.009,0.,0.009,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1657,1,1657,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1657,1657,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1662,1,1662,,,,,,,,,,0.10042,0.00050,0.00051,0.00674,0.108,0.003,0.027,,,,,,,,,,,,,,,
1662,1662,1,,,,,,,,,,0.08962,0.00065,0.00040,0.00900,0.099,0.007,0.007,,,,,,,,,,,,,,,
1692,1,1692,,,,,,,,,,0.08538,0.00039,0.00039,0.00786,0.094,0.004,0.008,,,,,,,,,,,,,,,
1692,1692,1,,,,,,,,,,0.08639,0.00052,0.00038,0.01003,0.097,0.002,0.011,,,,,,,,,,,,,,,
1693,1,1693,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1693,1693,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1694,1,1694,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1712,1,1712,,,,,,,,,,0.09275,0.00042,0.00045,0.00683,0.1,0.003,0.008,,,,,,,,,,,,,,,
1712,1712,1,,,,,,,,,,0.08751,0.00048,0.00040,0.00908,0.097,0.,0.013,,,,,,,,,,,,,,,
1722,41,42,,,,0.004,0.,0.004,0.011,0.007,0.003,0.08633,0.00043,0.00037,0.00720,0.094,0.,0.011,,,,0.014,0.,0.014,,,,,,,,,
1729,1,1729,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1729,1729,1,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
1752,1,1752,,,,0.008,0.,0.008,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1762,1,1762,,,,,,,,,,0.08649,0.00041,0.00045,0.00791,0.095,0.009,0.003,,,,,,,,,,,,,,,
1762,1762,1,,,,,,,,,,0.08904,0.00044,0.00065,0.01129,0.101,0.004,0.012,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
1765,1765,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
