param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
436,436,1,,,,,,,,,,,,,,,,,0.226,0.,0.226,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.07142,0.00018,0.00043,0.00109,0.073,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
437,437,1,,,,,,,,,,0.07092,0.00017,0.00040,0.00153,0.073,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
462,21,22,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.07121,0.00017,0.00042,0.00119,0.073,0.,0.001,0.032,0.,0.032,0.001,0.,0.001,,,,,,,,,
471,1,471,0.598,0.,0.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,0.396,0.001,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.001,0.,0.001,0.07104,0.00024,0.00043,0.00117,0.073,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
472,472,1,,,,0.,0.,0.,0.001,0.,0.001,0.07114,0.00017,0.00041,0.00161,0.073,0.,0.003,,,,0.001,0.,0.001,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.48,0.,0.48,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.253,0.,0.253,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.07103,0.00020,0.00042,0.00128,0.073,0.,0.002,0.036,0.,0.036,0.001,0.,0.001,,,,,,,,,
508,1,508,,,,,,,,,,0.07132,0.00017,0.00042,0.00125,0.073,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
508,508,1,,,,,,,,,,0.07163,0.00020,0.00044,0.00170,0.074,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.525,0.,0.525,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.263,0.,0.263,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
538,1,538,0.817,0.,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,0.613,0.,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.07146,0.00017,0.00041,0.00143,0.073,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
544,544,1,,,,,,,,,,0.07106,0.00018,0.00042,0.00182,0.073,0.001,0.001,,,,0.002,0.,0.002,,,,,,,,,
552,23,24,0.045,0.,0.045,0.,0.,0.,0.,0.,0.,0.07133,0.00017,0.00043,0.00138,0.073,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
580,1,580,,,,,,,,,,0.07177,0.00018,0.00044,0.00153,0.074,0.,0.003,,,,0.001,0.,0.001,,,,,,,,,
580,580,1,,,,,,,,,,0.07107,0.00018,0.00045,0.00201,0.073,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
588,1,588,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.,0.,0.,0.,0.,0.,0.07136,0.00021,0.00039,0.00177,0.073,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.07124,0.00018,0.00041,0.00181,0.073,0.001,0.002,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.07027,0.00018,0.00042,0.00240,0.073,0.003,0.,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.07174,0.00020,0.00044,0.00154,0.074,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
616,616,1,,,,,,,,,,0.07084,0.00018,0.00046,0.00206,0.073,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,0.837,0.,0.836,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.435,0.004,0.43,,,,,,,,,,,,
646,1,646,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.,0.,0.,0.,0.,0.,0.07073,0.00017,0.00042,0.00166,0.073,0.,0.002,0.049,0.,0.049,0.002,0.,0.002,,,,,,,,,
652,1,652,,,,,,,,,,0.07118,0.00021,0.00042,0.00165,0.073,0.001,0.001,,,,0.002,0.,0.002,,,,,,,,,
652,652,1,,,,,,,,,,0.07062,0.00018,0.00043,0.00218,0.073,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
688,1,688,,,,,,,,,,0.07229,0.00017,0.00044,0.00171,0.074,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
688,688,1,,,,,,,,,,0.07079,0.00017,0.00042,0.00239,0.073,0.,0.003,,,,0.016,0.,0.016,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.,0.,0.,0.07187,0.00017,0.00044,0.00176,0.074,0.001,0.001,,,,0.002,0.,0.002,,,,,,,,,
704,1,704,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.07252,0.00021,0.00044,0.00180,0.075,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
724,724,1,,,,,,,,,,0.07097,0.00017,0.00044,0.00537,0.077,0.,0.005,,,,0.002,0.,0.002,,,,,,,,,
756,27,28,,,,0.014,0.,0.014,0.001,0.,0.001,0.07094,0.00018,0.00044,0.00193,0.073,0.,0.003,0.06,0.,0.06,0.002,0.,0.002,,,,,,,,,
760,1,760,,,,,,,,,,0.07142,0.00020,0.00043,0.00189,0.074,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
760,760,1,,,,,,,,,,0.07049,0.00018,0.00044,0.00261,0.073,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
762,1,762,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,1.168,0.,1.168,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.601,0.002,0.598,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.07226,0.00018,0.00047,0.00201,0.075,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
795,795,1,,,,,,,,,,0.07155,0.00019,0.00046,0.00262,0.074,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,1.36,0.,1.36,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.878,0.,0.877,,,,,,,,,,,,
807,1,807,1.778,0.,1.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.368,0.002,1.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.059,0.,0.059,0.001,0.,0.001,0.001,0.,0.001,0.07106,0.00017,0.00042,0.00204,0.073,0.,0.003,0.064,0.,0.064,0.002,0.,0.002,,,,,,,,,
821,1,821,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.07070,0.00017,0.00044,0.00205,0.073,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
831,831,1,,,,,,,,,,0.07130,0.00018,0.00046,0.00285,0.074,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
867,1,867,,,,,,,,,,0.07152,0.00018,0.00046,0.00219,0.074,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
867,867,1,,,,,,,,,,0.07055,0.00018,0.00046,0.00312,0.074,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.001,0.,0.001,0.07079,0.00021,0.00065,0.00221,0.074,0.001,0.002,0.076,0.001,0.075,0.002,0.,0.002,,,,,,,,,
879,1,879,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,1.642,0.,1.641,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.903,0.005,0.898,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.07222,0.00017,0.00044,0.00221,0.075,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
903,903,1,,,,,,,,,,0.07166,0.00017,0.00047,0.00307,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
910,1,910,,,,,,,,,,0.07051,0.00018,0.00042,0.00275,0.074,0.,0.004,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.07124,0.00017,0.00043,0.00366,0.075,0.001,0.003,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.001,0.,0.001,0.07139,0.00019,0.00043,0.00276,0.074,0.003,0.001,,,,0.005,0.,0.005,,,,,,,,,
937,1,937,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.07086,0.00018,0.00047,0.00232,0.073,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
939,939,1,,,,,,,,,,0.07110,0.00018,0.00048,0.00314,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
975,1,975,,,,,,,,,,0.07126,0.00018,0.00048,0.00243,0.074,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
975,975,1,,,,,,,,,,0.07110,0.00018,0.00049,0.00331,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.001,0.,0.001,0.07225,0.00018,0.00044,0.00246,0.075,0.,0.004,0.086,0.002,0.084,0.003,0.,0.003,,,,,,,,,
995,1,995,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.07165,0.00021,0.00049,0.00250,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1011,1011,1,,,,,,,,,,0.07188,0.00018,0.00050,0.00337,0.076,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,1.972,0.,1.97,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,1.007,0.011,0.996,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.07181,0.00018,0.00046,0.00265,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1047,1047,1,,,,,,,,,,0.07173,0.00017,0.00047,0.00356,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1053,1,1053,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.082,0.,0.082,0.001,0.,0.001,0.001,0.,0.001,0.07158,0.00018,0.00047,0.00260,0.074,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
1075,1,1075,3.077,0.,3.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,2.355,0.002,2.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.07109,0.00019,0.00046,0.00272,0.074,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1082,1082,1,,,,,,,,,,0.07201,0.00018,0.00048,0.00610,0.078,0.,0.007,,,,0.004,0.,0.004,,,,,,,,,
1112,1,1112,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.07188,0.00020,0.00051,0.00276,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1118,1118,1,,,,,,,,,,0.07166,0.00018,0.00049,0.00382,0.076,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1122,33,34,,,,0.001,0.,0.001,0.001,0.,0.001,0.07205,0.00018,0.00044,0.00274,0.075,0.001,0.003,,,,0.003,0.,0.003,,,,,,,,,
1154,1,1154,,,,,,,,,,0.07226,0.00018,0.00047,0.00294,0.076,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1154,1154,1,,,,,,,,,,0.07146,0.00018,0.00049,0.00396,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1170,1,1170,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.07199,0.00018,0.00046,0.00297,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1190,34,35,,,,0.001,0.,0.001,0.001,0.,0.001,0.07104,0.00035,0.00039,0.00358,0.075,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1190,1190,1,,,,,,,,,,0.07189,0.00018,0.00051,0.00415,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1212,1,1212,,,,,,,,,,0.07091,0.00018,0.00043,0.04057,0.112,0.002,0.039,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.07101,0.00019,0.00043,0.00406,0.075,0.001,0.003,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.07181,0.00018,0.00046,0.00303,0.075,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
1226,1226,1,,,,,,,,,,0.07118,0.00020,0.00050,0.00423,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1228,1,1228,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.001,0.,0.001,0.001,0.,0.001,0.07231,0.00018,0.00045,0.00882,0.081,0.,0.01,,,,0.003,0.,0.003,,,,,,,,,
1262,1,1262,,,,,,,,,,0.07275,0.00018,0.00048,0.00313,0.076,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1262,1262,1,,,,,,,,,,0.07171,0.00018,0.00052,0.00438,0.076,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1286,1,1286,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.003,0.,0.003,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.07204,0.00018,0.00052,0.00325,0.076,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1298,1298,1,,,,,,,,,,0.07312,0.00017,0.00051,0.00453,0.078,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1332,36,37,,,,0.001,0.,0.001,0.001,0.,0.001,0.07183,0.00018,0.00047,0.00331,0.075,0.,0.004,,,,0.004,0.,0.003,,,,,,,,,
1334,1,1334,,,,,,,,,,0.07176,0.00018,0.00047,0.00329,0.075,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1334,1334,1,,,,,,,,,,0.07135,0.00020,0.00051,0.00463,0.076,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1344,1,1344,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.07175,0.00017,0.00049,0.00346,0.076,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1369,37,37,,,,,,,,,,0.07304,0.00018,0.00045,0.00353,0.077,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1369,1369,1,,,,,,,,,,0.07258,0.00017,0.00049,0.00700,0.08,0.,0.008,,,,0.005,0.,0.005,,,,,,,,,
1403,1,1403,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.002,0.,0.002,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.07210,0.00018,0.00052,0.00357,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1405,1405,1,,,,,,,,,,0.07220,0.00018,0.00051,0.00470,0.077,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1406,37,38,,,,0.002,0.,0.002,0.001,0.,0.001,0.07220,0.00018,0.00047,0.00350,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1441,1,1441,,,,,,,,,,0.07281,0.00018,0.00047,0.00359,0.077,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1441,1441,1,,,,,,,,,,0.07241,0.00018,0.00049,0.00495,0.078,0.,0.006,,,,0.01,0.,0.01,,,,,,,,,
1461,1,1461,,,,0.008,0.,0.008,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.07229,0.00018,0.00051,0.00369,0.076,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1477,1477,1,,,,,,,,,,0.07277,0.00020,0.00052,0.00527,0.078,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.002,0.,0.002,0.07119,0.00018,0.00038,0.00382,0.075,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1513,1,1513,,,,,,,,,,0.07108,0.00018,0.00042,0.00369,0.075,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1513,1513,1,,,,,,,,,,0.07089,0.00018,0.00042,0.00524,0.076,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1519,1,1519,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,4.19,0.,4.19,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,2.253,0.012,2.24,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.07347,0.00018,0.00049,0.00405,0.078,0.,0.005,,,,0.006,0.001,0.005,,,,,,,,,
1549,1549,1,,,,,,,,,,0.08050,0.00020,0.00052,0.00551,0.086,0.,0.013,,,,0.007,0.,0.006,,,,,,,,,
1560,39,40,,,,0.002,0.,0.002,0.004,0.,0.004,0.07300,0.00018,0.00049,0.00388,0.077,0.,0.005,0.145,0.,0.145,0.004,0.,0.004,,,,,,,,,
1577,1,1577,,,,0.005,0.,0.005,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1585,1,1585,,,,,,,,,,0.07210,0.00029,0.00050,0.00390,0.076,0.,0.004,,,,0.005,0.002,0.003,,,,,,,,,
1585,1585,1,,,,,,,,,,0.07208,0.00018,0.00051,0.00546,0.078,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
1621,1,1621,,,,,,,,,,0.07196,0.00018,0.00050,0.00418,0.076,0.,0.004,,,,0.006,0.001,0.004,,,,,,,,,
1621,1621,1,,,,,,,,,,0.07224,0.00018,0.00053,0.00559,0.078,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
1635,1,1635,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.003,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.002,0.,0.002,0.002,0.,0.002,0.07315,0.00029,0.00046,0.00419,0.078,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.009,0.001,0.007,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1657,1,1657,,,,,,,,,,0.07244,0.00021,0.00052,0.00416,0.077,0.,0.005,,,,0.042,0.003,0.039,,,,,,,,,
1657,1657,1,,,,,,,,,,0.07242,0.00019,0.00054,0.00585,0.079,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1693,1,1693,,,,,,,,,,0.07231,0.00018,0.00054,0.00437,0.077,0.002,0.003,,,,0.005,0.,0.005,,,,,,,,,
1693,1693,1,,,,,,,,,,0.07227,0.00018,0.00054,0.00608,0.079,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1694,1,1694,,,,0.004,0.,0.004,0.011,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.009,0.,0.009,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1722,41,42,,,,0.002,0.,0.002,0.002,0.,0.002,0.07296,0.00022,0.00050,0.00436,0.078,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1729,1,1729,,,,,,,,,,0.07292,0.00017,0.00050,0.00439,0.078,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1729,1729,1,,,,,,,,,,0.07207,0.00018,0.00056,0.00615,0.079,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1752,1,1752,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.07267,0.00019,0.00054,0.00453,0.078,0.001,0.004,,,,0.005,0.,0.005,,,,,,,,,
1765,1765,1,,,,,,,,,,0.07291,0.00021,0.00053,0.00984,0.083,0.,0.01,,,,0.007,0.,0.007,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1801,1,1801,,,,,,,,,,0.07229,0.00022,0.00052,0.00454,0.077,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1801,1801,1,,,,,,,,,,0.07207,0.00018,0.00054,0.00613,0.079,0.001,0.005,,,,0.022,0.,0.022,,,,,,,,,
1806,42,43,,,,0.002,0.,0.002,0.002,0.,0.002,0.07345,0.00018,0.00049,0.00461,0.078,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1810,1,1810,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.07293,0.00018,0.00049,0.00461,0.078,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1837,1837,1,,,,,,,,,,0.07171,0.00018,0.00055,0.00633,0.078,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
1868,1,1868,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.07311,0.00020,0.00053,0.00474,0.078,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1873,1873,1,,,,,,,,,,0.07344,0.00018,0.00052,0.00661,0.08,0.,0.008,,,,0.007,0.,0.007,,,,,,,,,
1891,1,1891,,,,,,,,,,0.07056,0.00022,0.00044,0.00482,0.076,0.,0.006,,,,,,,,,,,,,,,
1891,1891,1,,,,,,,,,,0.07077,0.00020,0.00048,0.00658,0.078,0.,0.007,,,,,,,,,,,,,,,
1892,43,44,,,,0.002,0.,0.002,0.008,0.,0.007,0.07076,0.00020,0.00041,0.00478,0.076,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1909,1,1909,,,,,,,,,,0.07267,0.00021,0.00053,0.06450,0.138,0.,0.066,,,,0.005,0.,0.005,,,,,,,,,
1909,1909,1,,,,,,,,,,0.07270,0.00020,0.00059,0.00672,0.08,0.,0.008,,,,0.007,0.,0.007,,,,,,,,,
1926,1,1926,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.005,0.,0.005,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.07251,0.00020,0.00060,0.00494,0.078,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1945,1945,1,,,,,,,,,,0.07237,0.00018,0.00057,0.00681,0.08,0.,0.008,,,,0.01,0.,0.01,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1980,44,45,,,,0.002,0.,0.002,0.002,0.,0.002,0.07369,0.00021,0.00049,0.00523,0.079,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
