param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
357,,,,,,,0.047,0.,0.047,,,,,,,,,,,,,,,,,,,,
362,,,,0.036,0.,0.036,0.049,0.,0.048,,,,,,,,,,,,,,,,,,,,
367,,,,,,,0.052,0.002,0.05,,,,,,,,,,,,,,,,,,,,
370,,,,0.037,0.,0.037,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,0.053,0.,0.052,,,,,,,,,,,,,,,,,,,,
378,,,,,,,0.056,0.,0.055,,,,,,,,,,,,,,,,,,,,
379,,,,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,0.071,0.,0.071,,,,,,,,,,,,,,,,,,,,
387,,,,0.04,0.,0.04,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,0.075,0.001,0.074,,,,,,,,,,,,,,,,,,,,
394,,,,,,,0.078,0.,0.078,,,,,,,,,,,,,,,,,,0.003,0.,0.003
396,,,,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,0.073,0.,0.073,,,,,,,,,,,,,,,,,,,,
404,,,,,,,0.064,0.,0.064,,,,,,,,,,,,,,,,,,,,
405,,,,0.043,0.,0.043,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,0.06,0.,0.06,,,,,,,,,,,,,,,,,,,,
413,,,,0.045,0.,0.045,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,0.079,0.001,0.077,,,,,,,,,,,,,,,,,,,,
420,,,,,,,0.083,0.002,0.081,,,,,,,,,,,,,,,,,,,,
422,,,,0.047,0.,0.047,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,0.075,0.,0.075,,,,,,,,,,,,,,,,,,,,
430,,,,0.048,0.,0.048,0.077,0.,0.077,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
435,,,,,,,0.085,0.001,0.084,,,,,,,,,,,,,,,,,,,,
439,,,,0.05,0.,0.049,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,0.081,0.,0.081,,,,,,,,,,,,,,,,,,,,
446,,,,,,,0.077,0.,0.076,,,,,,,,,,,,,,,,,,,,
447,,,,0.051,0.,0.051,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,0.085,0.,0.084,,,,,,,,,,,,,,,,,,,,
456,,,,0.053,0.,0.053,,,,0.06734,0.00015,0.00103,0.00043,0.069,0.,0.001,0.06814,0.00015,0.00103,0.00042,0.069,0.,0.002,,,,,,
458,,,,0.07,0.,0.069,,,,,,,,,,,,,,,,,,,,,,,
465,,,,0.055,0.,0.055,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,0.081,0.,0.081,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
473,,,,0.057,0.,0.057,,,,,,,,,,,,,,,,,,,,,,,
482,,,,0.059,0.,0.059,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,0.099,0.,0.099,,,,,,,,,,,,,,,,,,,,
490,,,,0.06,0.,0.06,,,,,,,,,,,,,,,,,,,,,,,
499,,,,0.063,0.,0.063,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,0.106,0.,0.106,,,,,,,,,,,,,,,,,,,,
507,,,,0.064,0.,0.064,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
516,,,,0.067,0.,0.067,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,0.117,0.,0.117,,,,,,,,,,,,,,,,,,,,
525,,,,0.069,0.,0.069,,,,,,,,,,,,,,,,,,,,,,,
533,,,,0.07,0.,0.07,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,0.12,0.,0.12,,,,,,,,,,,,,,,,,,,,
542,,,,0.072,0.,0.072,,,,,,,,,,,,,,,,,,,,,,,
550,,,,0.075,0.,0.075,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
559,,,,0.077,0.,0.077,0.135,0.,0.134,,,,,,,,,,,,,,,,,,,,
567,,,,0.08,0.,0.079,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,0.06783,0.00017,0.00132,0.00051,0.069,0.,0.001,0.06764,0.00017,0.00138,0.00051,0.069,0.,0.002,,,,,,
576,,,,0.081,0.,0.08,,,,,,,,,,,,,,,,,,,,,,,
577,,,,,,,0.163,0.003,0.159,,,,,,,,,,,,,,,,,,,,
583,,,,,,,0.139,0.002,0.136,,,,,,,,,,,,,,,,,,,,
585,,,,0.083,0.,0.083,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006
593,,,,0.085,0.,0.085,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,0.18,0.001,0.179,,,,,,,,,,,,,,,,,,,,
602,,,,0.091,0.,0.091,,,,,,,,,,,,,,,,,,,,,,,
610,,,,0.09,0.,0.09,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,0.163,0.002,0.16,,,,,,,,,,,,,,,,,,,,
619,,,,0.094,0.,0.094,,,,,,,,,,,,,,,,,,,,,,,
627,,,,0.095,0.,0.095,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
631,,,,,,,0.151,0.,0.151,,,,,,,,,,,,,,,,,,,,
636,,,,0.098,0.,0.098,,,,,,,,,,,,,,,,,,,,,,,
644,,,,0.099,0.,0.099,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,0.199,0.001,0.197,,,,,,,,,,,,,,,,,,,,
653,,,,0.101,0.,0.101,,,,,,,,,,,,,,,,,,,,,,,
662,,,,0.104,0.,0.104,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,0.202,0.,0.202,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.007
670,,,,0.106,0.,0.106,,,,,,,,,,,,,,,,,,,,,,,
679,,,,0.109,0.,0.109,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,0.06803,0.00015,0.00169,0.00063,0.07,0.,0.003,0.06802,0.00014,0.00169,0.00071,0.07,0.,0.002,,,,,,
685,,,,,,,0.216,0.,0.216,,,,,,,,,,,,,,,,,,,,
687,,,,0.112,0.,0.111,,,,,,,,,,,,,,,,,,,,,,,
696,,,,0.114,0.,0.113,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,0.259,0.,0.259,,,,,,,,,,,,,,,,,,,,
704,,,,0.116,0.,0.116,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
713,,,,0.119,0.,0.119,,,,,,,,,,,,,,,,,,,,,,,
721,,,,,,,0.23,0.,0.23,,,,,,,,,,,,,,,,,,,,
739,,,,,,,0.242,0.002,0.24,,,,,,,,,,,,,,,,,,,,
744,,,,0.129,0.,0.129,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
757,,,,,,,0.239,0.,0.239,,,,,,,,,,,,,,,,,,,,
775,,,,0.139,0.,0.139,0.316,0.,0.316,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
793,,,,,,,0.302,0.,0.302,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,0.06714,0.00012,0.00207,0.00078,0.07,0.,0.003,0.06800,0.00015,0.00212,0.00072,0.071,0.,0.002,,,,,,
806,,,,0.149,0.,0.149,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,0.298,0.,0.298,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
829,,,,,,,0.309,0.,0.309,,,,,,,,,,,,,,,,,,,,
837,,,,0.159,0.001,0.158,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,0.368,0.,0.368,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027
865,,,,,,,0.331,0.,0.33,,,,,,,,,,,,,,,,,,,,
868,,,,0.17,0.,0.169,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,0.435,0.007,0.428,,,,,,,,,,,,,,,,,,,,
883,,,,,,,0.351,0.,0.351,,,,,,,,,,,,,,,,,,,,
898,,,,0.18,0.,0.18,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,0.409,0.,0.409,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013
911,,,,,,,,,,0.06882,0.00012,0.01700,0.00078,0.086,0.,0.017,0.06752,0.00014,0.00258,0.00080,0.071,0.,0.004,,,,,,
914,,,,0.302,0.,0.302,,,,,,,,,,,,,,,,,,,,,,,
929,,,,0.19,0.,0.189,,,,,,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014
960,,,,0.204,0.,0.203,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015
991,,,,0.215,0.,0.215,0.44,0.001,0.438,,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016
1022,,,,0.23,0.,0.23,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,0.07193,0.00012,0.00310,0.00090,0.076,0.,0.004,0.07142,0.00015,0.00312,0.00087,0.075,0.,0.003,,,,,,
1053,,,,0.244,0.,0.244,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018
1081,,,,,,,0.556,0.,0.556,,,,,,,,,,,,,,,,,,,,
1084,,,,0.256,0.,0.255,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019
1115,,,,0.272,0.,0.272,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,0.07262,0.00012,0.00376,0.00096,0.077,0.,0.005,0.07233,0.00015,0.00375,0.00098,0.077,0.,0.004,,,,0.02,0.,0.02
1146,,,,0.286,0.,0.286,,,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,0.84,0.002,0.837,,,,,,,,,,,,,,,,,,,,
1171,,,,,,,0.628,0.,0.627,,,,,,,,,,,,,,,,,,,,
1177,,,,0.304,0.001,0.302,,,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021
1208,,,,0.319,0.,0.319,,,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022
1239,,,,0.338,0.,0.338,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,0.07155,0.00012,0.00448,0.00106,0.077,0.,0.006,0.07372,0.00015,0.00439,0.00114,0.079,0.,0.005,,,,,,
1256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
1261,,,,,,,0.757,0.,0.756,,,,,,,,,,,,,,,,,,,,
1269,,,,0.351,0.,0.35,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025
1300,,,,0.366,0.,0.366,,,,,,,,,,,,,,,,,,,,,,,
1331,,,,0.377,0.,0.377,,,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027
1351,,,,,,,0.897,0.001,0.895,,,,,,,,,,,,,,,,,,,,
1362,,,,0.397,0.,0.397,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.07245,0.00012,0.01042,0.00115,0.084,0.,0.012,0.07176,0.00014,0.00509,0.00116,0.078,0.,0.007,,,,,,
1370,,,,0.541,0.,0.541,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
1393,,,,0.412,0.,0.412,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03
1424,,,,0.429,0.,0.429,,,,,,,,,,,,,,,,,,,,,,,
1441,,,,,,,0.954,0.,0.954,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
1454,,,,,,,1.025,0.006,1.018,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,0.07189,0.00012,0.00579,0.00133,0.079,0.001,0.006,0.07226,0.00014,0.00574,0.00124,0.079,0.,0.007,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.,0.032
1530,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1531,,,,,,,1.158,0.009,1.148,,,,,,,,,,,,,,,,,,,,
1566,,,,0.526,0.,0.526,,,,,,,,,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036
