param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
35,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.,0.015,0.,0.015,0.002,0.,0.002,0.002,0.,0.002,0.015,0.,0.015,0.,0.,0.
36,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002,0.011,0.,0.011,0.,0.,0.
37,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
38,0.017,0.,0.017,0.016,0.,0.016,0.,0.,0.,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003,0.012,0.,0.012,0.,0.,0.
39,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.019,0.,0.019,0.003,0.,0.003,0.003,0.,0.003,0.013,0.,0.013,0.,0.,0.
40,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003,0.014,0.,0.014,0.,0.,0.
41,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003,0.014,0.,0.014,0.,0.,0.
42,0.02,0.,0.02,0.02,0.,0.02,0.,0.,0.,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004,0.015,0.,0.015,0.,0.,0.
43,0.02,0.,0.02,0.021,0.,0.021,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004,0.016,0.,0.016,0.,0.,0.
44,0.074,0.,0.074,0.074,0.,0.073,0.,0.,0.,0.069,0.,0.069,0.004,0.,0.004,0.056,0.,0.056,0.016,0.,0.016,0.,0.,0.
45,0.023,0.,0.023,0.022,0.,0.022,0.,0.,0.,0.017,0.,0.017,0.005,0.,0.005,0.004,0.,0.004,0.017,0.,0.017,0.,0.,0.
46,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.018,0.,0.018,0.004,0.,0.004,0.004,0.,0.004,0.018,0.,0.018,0.,0.,0.
47,0.052,0.,0.052,0.052,0.,0.052,0.,0.,0.,0.047,0.,0.047,0.004,0.,0.004,0.005,0.,0.005,0.047,0.,0.047,0.,0.,0.
48,0.026,0.,0.026,0.025,0.,0.025,0.,0.,0.,0.02,0.,0.02,0.004,0.,0.004,0.005,0.,0.005,0.019,0.,0.019,0.,0.,0.
49,0.041,0.,0.041,0.026,0.,0.026,0.,0.,0.,0.02,0.,0.02,0.02,0.,0.02,0.005,0.,0.005,0.02,0.,0.02,0.,0.,0.
50,0.034,0.013,0.02,0.034,0.006,0.028,0.,0.,0.,0.026,0.008,0.017,0.007,0.004,0.002,0.007,0.,0.007,0.026,0.005,0.02,0.,0.,0.
51,0.027,0.,0.027,0.042,0.,0.042,0.,0.,0.,0.021,0.,0.021,0.005,0.,0.005,0.005,0.,0.005,0.036,0.,0.036,0.,0.,0.
52,0.029,0.,0.029,0.029,0.,0.028,0.,0.,0.,0.022,0.,0.022,0.005,0.,0.005,0.005,0.,0.005,0.023,0.,0.023,0.,0.,0.
53,0.029,0.,0.029,0.03,0.,0.029,0.,0.,0.,0.023,0.,0.023,0.005,0.,0.005,0.006,0.,0.006,0.023,0.,0.023,0.,0.,0.
54,0.031,0.,0.031,0.031,0.,0.031,0.,0.,0.,0.024,0.,0.024,0.006,0.,0.006,0.006,0.,0.006,0.025,0.,0.025,0.,0.,0.
55,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.029,0.,0.029,0.006,0.,0.006,0.006,0.,0.006,0.029,0.,0.029,0.,0.,0.
56,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.026,0.,0.026,0.006,0.,0.006,0.006,0.,0.006,0.026,0.,0.026,0.,0.,0.
57,0.039,0.,0.039,0.04,0.,0.04,0.,0.,0.,0.032,0.,0.032,0.006,0.,0.006,0.007,0.,0.007,0.032,0.,0.032,0.,0.,0.
58,0.034,0.,0.034,0.035,0.,0.035,0.,0.,0.,0.026,0.,0.026,0.007,0.,0.007,0.007,0.,0.007,0.027,0.,0.027,0.,0.,0.
59,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.028,0.,0.028,0.007,0.,0.007,0.007,0.,0.007,0.029,0.,0.029,0.,0.,0.
60,0.089,0.,0.089,0.091,0.,0.091,0.,0.,0.,0.08,0.,0.08,0.007,0.,0.007,0.007,0.,0.007,0.082,0.,0.082,0.,0.,0.
61,0.067,0.,0.067,0.038,0.,0.038,0.,0.,0.,0.03,0.,0.03,0.036,0.,0.036,0.007,0.,0.007,0.03,0.,0.03,0.,0.,0.
62,0.04,0.,0.04,0.068,0.,0.068,0.,0.,0.,0.032,0.,0.032,0.007,0.,0.007,0.009,0.,0.009,0.058,0.,0.058,0.,0.,0.
63,0.056,0.,0.056,0.056,0.,0.056,0.,0.,0.,0.046,0.,0.046,0.008,0.,0.008,0.023,0.,0.023,0.031,0.,0.031,0.,0.,0.
64,0.042,0.,0.042,0.043,0.,0.043,0.,0.,0.,0.032,0.,0.032,0.008,0.,0.008,0.008,0.,0.008,0.033,0.,0.033,0.,0.,0.
65,0.043,0.,0.043,0.043,0.,0.043,0.,0.,0.,0.033,0.,0.033,0.009,0.,0.009,0.008,0.,0.008,0.033,0.,0.033,0.,0.,0.
66,0.045,0.,0.045,0.044,0.,0.044,0.,0.,0.,0.034,0.,0.034,0.009,0.,0.009,0.009,0.,0.009,0.034,0.,0.034,0.,0.,0.
67,0.046,0.,0.046,0.046,0.,0.046,0.,0.,0.,0.035,0.,0.035,0.009,0.,0.009,0.009,0.,0.009,0.036,0.,0.036,0.,0.,0.
68,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.,0.036,0.,0.036,0.01,0.,0.01,0.01,0.,0.01,0.036,0.,0.036,0.,0.,0.
69,0.048,0.,0.048,0.048,0.,0.048,0.,0.,0.,0.037,0.,0.037,0.009,0.,0.009,0.009,0.,0.009,0.037,0.,0.037,0.,0.,0.
70,0.05,0.,0.05,0.05,0.,0.05,0.,0.,0.,0.038,0.,0.038,0.01,0.,0.01,0.01,0.,0.01,0.039,0.,0.039,0.,0.,0.
71,0.051,0.,0.051,0.052,0.,0.052,0.,0.,0.,0.04,0.,0.039,0.01,0.,0.01,0.01,0.,0.01,0.041,0.,0.041,0.,0.,0.
72,0.053,0.,0.053,0.053,0.,0.053,0.,0.,0.,0.042,0.,0.042,0.01,0.,0.01,0.011,0.,0.011,0.041,0.,0.041,0.,0.,0.
73,0.054,0.,0.054,0.053,0.,0.053,0.,0.,0.,0.041,0.,0.041,0.012,0.,0.012,0.01,0.,0.01,0.041,0.,0.041,0.,0.,0.
74,0.054,0.,0.054,0.055,0.,0.055,0.,0.,0.,0.042,0.,0.042,0.011,0.,0.011,0.011,0.,0.011,0.042,0.,0.042,0.,0.,0.
75,0.056,0.,0.056,0.057,0.,0.057,0.,0.,0.,0.044,0.,0.044,0.011,0.,0.011,0.011,0.,0.011,0.044,0.,0.044,0.,0.,0.
76,0.058,0.,0.057,0.058,0.,0.058,0.,0.,0.,0.045,0.,0.044,0.011,0.,0.011,0.012,0.,0.012,0.045,0.,0.045,0.,0.,0.
77,0.059,0.,0.059,0.06,0.,0.06,0.,0.,0.,0.045,0.,0.045,0.012,0.,0.012,0.011,0.,0.011,0.047,0.,0.047,0.,0.,0.
78,0.061,0.,0.061,0.061,0.,0.061,0.,0.,0.,0.048,0.,0.048,0.012,0.,0.012,0.012,0.,0.012,0.048,0.,0.048,0.,0.,0.
79,0.063,0.,0.063,0.063,0.,0.063,0.,0.,0.,0.049,0.,0.049,0.012,0.,0.012,0.012,0.,0.012,0.049,0.,0.049,0.,0.,0.
80,0.064,0.,0.064,0.065,0.,0.065,0.,0.,0.,0.05,0.,0.05,0.012,0.,0.012,0.012,0.,0.012,0.051,0.,0.051,0.,0.,0.
81,0.068,0.,0.068,0.067,0.,0.067,0.,0.,0.,0.054,0.,0.053,0.013,0.,0.013,0.013,0.,0.013,0.052,0.,0.052,0.,0.,0.
82,0.067,0.,0.067,0.068,0.,0.068,0.,0.,0.,0.053,0.,0.053,0.013,0.,0.013,0.013,0.,0.013,0.053,0.,0.053,0.,0.,0.
83,0.07,0.,0.07,0.069,0.,0.069,0.,0.,0.,0.055,0.,0.054,0.013,0.,0.013,0.013,0.,0.013,0.054,0.,0.054,0.,0.,0.
84,0.071,0.,0.071,0.071,0.,0.07,0.,0.,0.,0.055,0.,0.055,0.014,0.,0.014,0.014,0.,0.014,0.055,0.,0.054,0.,0.,0.
85,0.072,0.,0.071,0.074,0.,0.074,0.,0.,0.,0.055,0.,0.054,0.014,0.,0.014,0.015,0.,0.015,0.057,0.,0.057,0.,0.,0.
86,0.073,0.,0.073,0.074,0.,0.074,0.,0.,0.,0.056,0.,0.056,0.015,0.,0.015,0.015,0.,0.015,0.058,0.,0.058,0.,0.,0.
87,0.074,0.,0.074,0.076,0.,0.076,0.,0.,0.,0.058,0.,0.058,0.015,0.,0.015,0.015,0.,0.015,0.059,0.,0.059,0.,0.,0.
88,0.075,0.,0.074,0.076,0.,0.076,0.,0.,0.,0.058,0.,0.058,0.015,0.,0.015,0.015,0.,0.015,0.059,0.,0.059,0.,0.,0.
89,0.077,0.,0.076,0.078,0.,0.078,0.,0.,0.,0.058,0.,0.058,0.017,0.,0.016,0.017,0.,0.017,0.06,0.,0.06,0.,0.,0.
90,0.08,0.,0.08,0.081,0.,0.081,0.,0.,0.,0.063,0.,0.063,0.016,0.,0.016,0.015,0.,0.015,0.063,0.,0.063,0.,0.,0.
91,0.082,0.,0.081,0.082,0.,0.082,0.,0.,0.,0.063,0.,0.062,0.017,0.,0.017,0.017,0.,0.017,0.063,0.,0.063,0.,0.,0.
92,0.084,0.,0.084,0.09,0.,0.089,0.,0.,0.,0.065,0.,0.065,0.016,0.,0.016,0.016,0.,0.016,0.071,0.,0.071,0.,0.,0.
93,0.096,0.,0.096,0.094,0.,0.094,0.,0.,0.,0.073,0.,0.073,0.021,0.,0.021,0.02,0.,0.02,0.072,0.,0.072,0.,0.,0.
94,0.087,0.,0.087,0.089,0.,0.089,0.,0.,0.,0.068,0.,0.068,0.017,0.,0.017,0.018,0.,0.018,0.069,0.,0.069,0.,0.,0.
95,0.089,0.,0.089,0.091,0.,0.09,0.,0.,0.,0.068,0.,0.068,0.019,0.,0.019,0.02,0.,0.02,0.069,0.,0.068,0.,0.,0.
96,0.095,0.,0.095,0.099,0.,0.099,0.,0.,0.,0.071,0.,0.071,0.021,0.,0.021,0.021,0.,0.021,0.076,0.,0.076,0.,0.,0.
97,0.094,0.,0.094,0.095,0.,0.095,0.,0.,0.,0.072,0.,0.072,0.02,0.,0.02,0.02,0.,0.02,0.072,0.,0.072,0.,0.,0.
98,0.096,0.,0.096,0.102,0.,0.101,0.,0.,0.,0.075,0.,0.075,0.019,0.,0.019,0.022,0.,0.022,0.077,0.,0.076,0.,0.,0.
99,0.1,0.,0.1,0.098,0.,0.098,0.,0.,0.,0.079,0.,0.079,0.019,0.,0.019,0.019,0.,0.019,0.076,0.,0.076,0.,0.,0.
100,0.142,0.002,0.139,0.143,0.002,0.14,0.,0.,0.,0.121,0.002,0.119,0.019,0.,0.019,0.019,0.,0.019,0.122,0.002,0.12,0.,0.,0.
110,0.12,0.,0.12,0.124,0.,0.123,0.,0.,0.,0.091,0.,0.091,0.027,0.,0.027,0.028,0.,0.028,0.094,0.,0.093,0.,0.,0.
120,0.142,0.,0.142,0.143,0.,0.143,0.,0.,0.,0.109,0.,0.109,0.032,0.,0.032,0.032,0.,0.032,0.109,0.,0.109,0.,0.,0.
130,0.167,0.,0.166,0.168,0.001,0.167,0.,0.,0.,0.13,0.,0.129,0.034,0.,0.034,0.034,0.,0.034,0.132,0.,0.132,0.,0.,0.
140,0.193,0.,0.193,0.197,0.,0.196,0.001,0.,0.001,0.149,0.,0.149,0.041,0.,0.041,0.044,0.,0.044,0.151,0.,0.15,0.,0.,0.
150,0.216,0.,0.216,0.221,0.,0.221,0.001,0.,0.001,0.169,0.,0.169,0.045,0.,0.045,0.045,0.,0.045,0.174,0.,0.174,0.001,0.,0.001
160,0.253,0.002,0.251,0.259,0.001,0.258,0.001,0.,0.001,0.194,0.001,0.192,0.057,0.,0.056,0.058,0.,0.058,0.198,0.,0.197,0.001,0.,0.001
170,0.284,0.001,0.282,0.284,0.,0.283,0.001,0.,0.001,0.218,0.001,0.216,0.064,0.,0.064,0.063,0.,0.062,0.218,0.,0.218,0.001,0.,0.001
180,0.304,0.001,0.303,0.306,0.,0.305,0.001,0.,0.001,0.236,0.,0.236,0.065,0.001,0.064,0.067,0.,0.066,0.236,0.,0.236,0.001,0.,0.001
190,0.333,0.002,0.33,0.339,0.001,0.338,0.001,0.,0.001,0.257,0.001,0.254,0.073,0.,0.072,0.074,0.001,0.073,0.263,0.,0.263,0.001,0.,0.001
200,0.468,0.002,0.464,0.477,0.003,0.474,0.001,0.,0.001,0.376,0.002,0.373,0.089,0.,0.089,0.091,0.,0.091,0.384,0.003,0.38,0.001,0.,0.001
210,0.404,0.001,0.403,0.414,0.,0.414,0.001,0.,0.001,0.313,0.001,0.312,0.088,0.,0.088,0.089,0.,0.089,0.322,0.,0.322,0.001,0.,0.001
220,0.443,0.,0.443,0.443,0.,0.443,0.001,0.,0.001,0.343,0.,0.343,0.097,0.,0.097,0.096,0.,0.096,0.343,0.,0.343,0.001,0.,0.001
230,0.493,0.,0.492,0.523,0.001,0.521,0.001,0.,0.001,0.377,0.,0.377,0.113,0.,0.112,0.118,0.001,0.116,0.402,0.,0.402,0.001,0.,0.001
240,0.549,0.003,0.546,0.555,0.001,0.554,0.001,0.,0.001,0.423,0.003,0.42,0.123,0.,0.123,0.124,0.,0.124,0.428,0.,0.427,0.001,0.,0.001
250,0.656,0.,0.656,0.678,0.,0.676,0.001,0.,0.001,0.527,0.,0.527,0.126,0.,0.126,0.126,0.,0.126,0.548,0.,0.547,0.001,0.,0.001
260,0.642,0.002,0.639,0.639,0.002,0.635,0.001,0.,0.001,0.494,0.,0.493,0.145,0.002,0.143,0.141,0.001,0.139,0.494,0.001,0.493,0.001,0.,0.001
270,0.67,0.002,0.668,0.682,0.001,0.681,0.001,0.,0.001,0.519,0.,0.518,0.148,0.001,0.146,0.162,0.,0.162,0.517,0.001,0.516,0.001,0.,0.001
280,0.719,0.001,0.718,0.711,0.,0.71,0.003,0.,0.002,0.558,0.,0.558,0.157,0.,0.156,0.157,0.,0.157,0.55,0.,0.549,0.001,0.,0.001
290,0.78,0.,0.78,0.803,0.001,0.801,0.001,0.,0.001,0.597,0.,0.596,0.18,0.,0.18,0.18,0.,0.18,0.619,0.,0.618,0.001,0.,0.001
300,0.831,0.001,0.829,0.836,0.001,0.834,0.001,0.,0.001,0.631,0.001,0.628,0.198,0.,0.198,0.193,0.,0.192,0.639,0.,0.638,0.002,0.,0.002
310,0.899,0.,0.899,0.908,0.,0.908,0.005,0.,0.005,0.688,0.,0.688,0.203,0.,0.203,0.206,0.,0.206,0.698,0.,0.698,0.002,0.,0.002
320,0.987,0.,0.986,0.942,0.,0.942,0.002,0.,0.002,0.777,0.,0.776,0.206,0.,0.206,0.208,0.,0.208,0.729,0.,0.729,0.002,0.,0.002
330,0.965,0.,0.965,1.001,0.,1.,0.002,0.,0.002,0.747,0.,0.747,0.214,0.,0.214,0.235,0.,0.235,0.762,0.,0.762,0.002,0.,0.002
340,1.084,0.,1.084,1.098,0.,1.098,0.002,0.,0.002,0.833,0.,0.833,0.247,0.,0.247,0.247,0.,0.247,0.848,0.,0.847,0.002,0.,0.002
350,1.151,0.007,1.143,1.153,0.004,1.149,0.002,0.,0.002,0.889,0.007,0.881,0.258,0.,0.258,0.263,0.002,0.26,0.886,0.,0.885,0.002,0.,0.002
360,1.176,0.002,1.173,1.204,0.002,1.201,0.002,0.,0.002,0.913,0.,0.913,0.259,0.002,0.256,0.275,0.,0.274,0.925,0.001,0.923,0.002,0.,0.002
370,1.222,0.,1.222,1.223,0.,1.223,0.002,0.,0.002,0.945,0.,0.945,0.273,0.,0.273,0.271,0.,0.271,0.948,0.,0.947,0.002,0.,0.002
380,1.346,0.,1.346,1.357,0.,1.357,0.002,0.,0.002,1.032,0.,1.032,0.309,0.,0.309,0.313,0.,0.313,1.04,0.,1.04,0.002,0.,0.002
390,1.399,0.,1.398,1.409,0.001,1.407,0.002,0.,0.002,1.084,0.,1.083,0.311,0.,0.311,0.312,0.,0.312,1.093,0.001,1.09,0.002,0.,0.002
400,1.425,0.003,1.421,1.436,0.005,1.431,0.002,0.,0.002,1.103,0.003,1.099,0.318,0.,0.318,0.318,0.,0.317,1.115,0.004,1.11,0.002,0.,0.002
