param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
78,0.003,0.,0.003,0.323,0.003,0.319
79,0.003,0.,0.003,0.323,0.001,0.322
80,0.003,0.,0.003,0.333,0.,0.332
81,0.003,0.,0.003,0.336,0.,0.336
82,0.003,0.,0.003,0.34,0.,0.339
83,0.003,0.,0.003,0.348,0.002,0.346
84,0.003,0.,0.003,0.374,0.001,0.373
85,0.003,0.,0.003,0.376,0.,0.376
86,0.003,0.,0.003,0.383,0.,0.383
87,0.003,0.,0.003,0.421,0.,0.421
88,0.003,0.,0.003,0.424,0.,0.423
89,0.003,0.,0.002,0.438,0.,0.438
90,0.003,0.,0.003,0.444,0.,0.444
91,0.003,0.,0.003,0.451,0.,0.451
92,0.003,0.,0.003,0.444,0.,0.444
93,0.003,0.,0.003,0.461,0.,0.461
94,0.003,0.,0.003,0.468,0.,0.467
95,0.003,0.,0.003,0.487,0.,0.487
96,0.003,0.,0.003,0.515,0.,0.515
97,0.003,0.,0.003,0.531,0.,0.531
98,0.003,0.,0.003,0.54,0.,0.54
99,0.003,0.,0.003,0.537,0.,0.537
100,0.003,0.,0.003,0.566,0.,0.566
110,0.004,0.,0.004,0.965,0.015,0.949
120,0.004,0.,0.004,0.869,0.005,0.863
130,0.005,0.,0.005,1.088,0.005,1.081
140,0.005,0.,0.005,1.305,0.005,1.299
150,0.005,0.,0.005,1.507,0.004,1.503
160,0.006,0.,0.006,1.798,0.,1.797
170,0.006,0.,0.006,2.105,0.003,2.1
180,0.006,0.,0.006,2.395,0.,2.394
190,0.007,0.,0.007,2.818,0.,2.818
200,0.009,0.,0.009,3.225,0.002,3.222
210,0.007,0.,0.007,3.686,0.,3.685
220,0.008,0.,0.008,4.122,0.002,4.118
230,0.008,0.,0.008,4.635,0.002,4.632
240,0.008,0.,0.008,5.225,0.,5.225
250,0.008,0.,0.008,5.794,0.004,5.788
260,0.009,0.,0.009,6.489,0.,6.487
270,0.009,0.,0.009,7.144,0.,7.142
280,0.01,0.,0.01,7.873,0.,7.872
290,0.01,0.,0.01,8.685,0.002,8.681
300,0.013,0.,0.013,9.466,0.,9.463
350,0.012,0.,0.012,14.4,0.004,14.392
400,0.014,0.,0.014,20.86,0.022,20.834
450,0.016,0.,0.016,29.391,0.014,29.372
500,0.019,0.,0.019,39.35,0.019,39.326
