param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4433,,,,,,,,,,0.172,0.004,0.083,0.174,0.,0.091,,,,,,
4444,,,,,,,,,,,,,,,,,,,0.367,0.,0.367
4547,,,,,,,,,,0.175,0.,0.09,0.183,0.004,0.092,,,,,,
4555,,,,6.412,0.004,6.408,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,0.389,0.,0.389
4660,,,,,,,,,,0.184,0.,0.099,0.182,0.003,0.093,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.41,0.,0.41
4774,,,,,,,,,,0.191,0.,0.104,0.185,0.007,0.092,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.431,0.,0.431
4887,,,,,,,,,,0.189,0.003,0.101,0.196,0.,0.107,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.453,0.,0.453
5001,,,,,,,,,,0.202,0.011,0.104,0.192,0.003,0.104,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.48,0.003,0.476
5115,,,,,,,,,,0.201,0.003,0.111,0.199,0.007,0.107,,,,,,
5124,,,,8.202,0.,8.2,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.206,0.004,0.118,0.206,0.,0.12,,,,0.502,0.,0.502
5342,,,,,,,,,,0.209,0.004,0.122,0.206,0.003,0.116,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.525,0.,0.525
5456,,,,,,,,,,0.217,0.003,0.128,0.22,0.004,0.129,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.551,0.,0.551
5569,,,,,,,,,,0.219,0.004,0.13,0.223,0.,0.14,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.578,0.,0.578
5683,,,,,,,,,,0.225,0.007,0.131,0.232,0.004,0.143,,,,,,
5693,,,,9.961,0.,9.96,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.604,0.,0.604
5796,,,,,,,,,,0.231,0.,0.145,0.236,0.,0.15,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.63,0.,0.63
5910,,,,,,,,,,0.229,0.003,0.141,0.237,0.004,0.148,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.663,0.,0.663
6034,,,,,,,,,,,,,,,,,,,0.852,0.,0.852
6142,,,,,,,,,,,,,,,,,,,0.69,0.,0.69
6221,,,,,,,,,,0.249,0.008,0.154,0.253,0.,0.166,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.719,0.,0.719
6532,,,,,,,,,,0.262,0.003,0.173,0.268,0.011,0.171,,,,,,
6843,,,,,,,,,,0.277,0.007,0.184,0.281,0.004,0.193,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.862,0.,0.862
7154,,,,,,,,,,0.296,0.,0.209,0.302,0.003,0.211,,,,,,
7346,,,,,,,,,,0.32,0.007,0.228,0.437,0.012,0.344,,,,,,
7465,,,,,,,,,,0.313,0.003,0.223,0.316,0.004,0.226,,,,,,
7527,,,,,,,,,,,,,,,,,,,1.021,0.,1.021
7776,,,,,,,,,,0.33,0.,0.245,0.334,0.004,0.246,,,,,,
8045,,,,,,,,,,,,,,,,,,,1.348,0.,1.348
8087,,,,,,,,,,0.35,0.003,0.26,0.357,0.003,0.268,,,,,,
8154,,,,,,,,,,,,,,,,,,,1.184,0.,1.183
8398,,,,,,,,,,0.366,0.004,0.279,0.375,0.007,0.282,,,,,,
8709,,,,,,,,,,0.39,0.007,0.297,0.401,0.011,0.3,,,,,,
8781,,,,,,,,,,,,,,,,,,,1.377,0.,1.377
9019,,,,,,,,,,0.424,0.004,0.331,0.43,0.015,0.327,,,,,,
9330,,,,,,,,,,0.442,0.007,0.345,0.452,0.007,0.352,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.579,0.012,1.565
9641,,,,,,,,,,0.466,0.011,0.364,0.473,0.004,0.382,,,,,,
9952,,,,,,,,,,0.49,0.004,0.395,0.494,0.003,0.402,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.793,0.003,1.786
10056,,,,,,,,,,,,,,,,,,,1.797,0.003,1.793
10263,,,,,,,,,,0.504,0.,0.417,0.519,0.011,0.417,,,,,,
10574,,,,,,,,,,0.534,0.01,0.434,0.547,0.008,0.45,,,,,,
10663,,,,,,,,,,,,,,,,,,,2.01,0.003,2.005
10885,,,,,,,,,,0.558,0.015,0.452,0.565,0.008,0.469,,,,,,
11017,,,,,,,,,,0.683,0.007,0.597,0.602,0.023,0.5,,,,,,
11196,,,,,,,,,,0.578,0.003,0.486,0.592,0.004,0.497,,,,,,
11290,,,,,,,,,,,,,,,,,,,2.258,0.004,2.254
11507,,,,,,,,,,0.604,0.006,0.509,0.613,0.007,0.515,,,,,,
11818,,,,,,,,,,0.634,0.007,0.534,0.644,0.007,0.543,,,,,,
11917,,,,,,,,,,,,,,,,,,,2.5,0.003,2.496
12544,,,,,,,,,,,,,,,,,,,2.754,0.,2.754
13000,,,,,,,,,,0.741,0.003,0.648,0.753,0.015,0.647,,,,,,
14181,,,,,,,,,,0.865,0.007,0.766,0.868,0.008,0.774,,,,,,
14689,,,,,,,,,,1.144,0.012,1.054,0.906,0.007,0.82,,,,,,
15052,,,,,,,,,,,,,,,,,,,3.968,0.,3.967
15363,,,,,,,,,,0.992,0.007,0.894,1.007,0.004,0.915,,,,,,
16544,,,,,,,,,,1.151,0.003,1.057,1.163,0.011,1.063,,,,,,
17561,,,,,,,,,,,,,,,,,,,5.391,0.,5.391
17726,,,,,,,,,,1.292,0.003,1.2,1.307,0.004,1.213,,,,,,
18361,,,,,,,,,,1.35,0.003,1.267,1.355,0.004,1.274,,,,,,
18908,,,,,,,,,,1.447,0.008,1.352,1.47,0.007,1.372,,,,,,
20069,,,,,,,,,,,,,,,,,,,7.021,0.004,7.016
20089,,,,,,,,,,1.643,0.006,1.547,1.646,0.008,1.55,,,,,,
21271,,,,,,,,,,1.83,0.007,1.725,1.803,0.011,1.701,,,,,,
22452,,,,,,,,,,1.982,0.007,1.886,2.005,0.004,1.914,,,,,,
22578,,,,,,,,,,,,,,,,,,,8.868,0.,8.867
23634,,,,,,,,,,2.225,0.011,2.122,2.233,0.016,2.127,,,,,,
25086,,,,,,,,,,,,,,,,,,,10.943,0.,10.942
28361,,,,,,,,,,3.102,0.003,3.008,3.145,0.016,3.035,,,,,,
33087,,,,,,,,,,4.147,0.011,4.045,4.185,0.02,4.075,,,,,,
37814,,,,,,,,,,5.386,0.015,5.277,5.441,0.008,5.347,,,,,,
42540,,,,,,,,,,6.838,0.016,6.735,6.802,0.004,6.708,,,,,,
47267,,,,,,,,,,8.337,0.003,8.242,8.338,0.004,8.244,,,,,,
