Params: 0-univ-count= 32 , 1-n= 5
Tactic call exact-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.003 secs (0.003u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.002 secs (0.002u,0.s)
Params: 0-univ-count= 64 , 1-n= 6
Tactic call exact-regression-linear ran for 0.001 secs (0.001u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.006 secs (0.002u,0.003s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.004 secs (0.u,0.003s)
Params: 0-univ-count= 128 , 1-n= 7
Tactic call exact-regression-linear ran for 0.004 secs (0.003u,0.001s) (success)
Tactic call abstract-regression-quadratic ran for 0.049 secs (0.043u,0.006s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.045 secs (0.04u,0.005s)
Params: 0-univ-count= 256 , 1-n= 8
Tactic call exact-regression-linear ran for 0.006 secs (0.006u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.023 secs (0.023u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.016 secs (0.016u,0.s)
Params: 0-univ-count= 512 , 1-n= 9
Tactic call exact-regression-linear ran for 0.013 secs (0.013u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.057 secs (0.057u,0.s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.043 secs (0.043u,0.s)
Params: 0-univ-count= 1024 , 1-n= 10
Tactic call exact-regression-linear ran for 0.027 secs (0.027u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.103 secs (0.101u,0.001s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.075 secs (0.073u,0.001s)
Params: 0-univ-count= 2048 , 1-n= 11
Tactic call exact-regression-linear ran for 0.074 secs (0.072u,0.002s) (success)
Tactic call abstract-regression-quadratic ran for 0.268 secs (0.264u,0.004s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.194 secs (0.192u,0.001s)
Params: 0-univ-count= 4096 , 1-n= 12
Tactic call exact-regression-linear ran for 0.151 secs (0.15u,0.s) (success)
Tactic call abstract-regression-quadratic ran for 0.482 secs (0.48u,0.001s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.33 secs (0.329u,0.001s)
Params: 0-univ-count= 8192 , 1-n= 13
Tactic call exact-regression-linear ran for 0.298 secs (0.296u,0.002s) (success)
Tactic call abstract-regression-quadratic ran for 1.114 secs (1.101u,0.013s) (success)
Tactic call close-abstract-regression-quadratic ran for 0.815 secs (0.804u,0.011s)
Params: 0-univ-count= 16384 , 1-n= 14
Tactic call exact-regression-linear ran for 0.608 secs (0.605u,0.002s) (success)
Tactic call abstract-regression-quadratic ran for 2.278 secs (2.262u,0.015s) (success)
Tactic call close-abstract-regression-quadratic ran for 1.669 secs (1.656u,0.013s)
