param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
7776,,,,,,,,,,0.08694,0.00014,0.14167,0.00633,0.235,0.003,0.145,0.08556,0.00016,0.14122,0.00625,0.233,0.,0.148,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867,0.007,0.86
8087,,,,,,,,,,0.08565,0.00014,0.14736,0.00652,0.239,0.,0.154,0.08679,0.00016,0.14853,0.00642,0.242,0.,0.156,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887,0.,0.887
8398,,,,,,,,,,0.08560,0.00014,0.15874,0.00671,0.251,0.003,0.162,0.08563,0.00016,0.16502,0.00683,0.257,0.,0.172,,,,,,
8709,,,,,,,,,,0.08634,0.00014,0.17010,0.00713,0.263,0.,0.178,0.08644,0.00016,0.17420,0.00716,0.268,0.008,0.174,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,1.071,0.,1.071
9019,,,,,,,,,,0.08616,0.00014,0.18354,0.00729,0.277,0.,0.191,0.08705,0.00016,0.19063,0.00731,0.285,0.,0.199,,,,,,
9330,,,,,,,,,,0.08554,0.00013,0.19921,0.00780,0.292,0.003,0.203,0.08972,0.00018,0.19503,0.00764,0.292,0.,0.203,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.226,0.,1.226
9641,,,,,,,,,,0.08769,0.00013,0.20678,0.00780,0.302,0.,0.215,0.08741,0.00016,0.21469,0.00776,0.31,0.004,0.219,,,,,,
9952,,,,,,,,,,0.08969,0.00014,0.21891,0.00816,0.317,0.,0.228,0.08731,0.00016,0.22130,0.00814,0.317,0.,0.23,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.335,0.,1.335
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.497,0.,1.497
10263,,,,,,,,,,0.08684,0.00013,0.23123,0.00825,0.326,0.,0.24,0.08808,0.00016,0.24463,0.01118,0.344,0.,0.256,,,,,,
10574,,,,,,,,,,0.08704,0.00014,0.24992,0.00847,0.345,0.,0.259,0.08749,0.00016,0.25759,0.00883,0.354,0.,0.267,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.503,0.,1.503
10885,,,,,,,,,,0.08690,0.00013,0.25692,0.00965,0.353,0.,0.267,0.08765,0.00016,0.26145,0.00894,0.358,0.,0.271,,,,,,
11017,,,,,,,,,,0.08567,0.00013,0.43915,0.00884,0.533,0.003,0.445,0.08426,0.00016,0.32026,0.08570,0.49,0.,0.407,,,,,,
11196,,,,,,,,,,0.08881,0.00013,0.27505,0.00877,0.372,0.,0.284,0.08642,0.00016,0.27286,0.00893,0.368,0.,0.282,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.683,0.003,1.679
11507,,,,,,,,,,0.08620,0.00014,0.28612,0.00922,0.381,0.,0.296,0.08784,0.00016,0.29745,0.00926,0.394,0.,0.307,,,,,,
11818,,,,,,,,,,0.08712,0.00014,0.32210,0.00944,0.418,0.,0.332,0.08693,0.00016,0.33110,0.00954,0.427,0.,0.341,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901,0.,1.901
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076,0.003,2.072
13000,,,,,,,,,,0.08764,0.00014,0.44746,0.01034,0.545,0.,0.458,0.08743,0.00019,0.42207,0.01041,0.52,0.,0.433,,,,,,
14181,,,,,,,,,,0.08757,0.00013,0.50962,0.01149,0.609,0.,0.522,0.08836,0.00016,0.42403,0.01094,0.523,0.,0.436,,,,,,
14689,,,,,,,,,,0.08510,0.00013,0.80882,0.01190,0.906,0.,0.821,0.08631,0.00016,0.54227,0.01188,0.64,0.,0.555,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,2.988,0.,2.987
15363,,,,,,,,,,0.08834,0.00013,0.50294,0.01745,0.609,0.,0.521,0.08872,0.00016,0.53994,0.01227,0.641,0.,0.553,,,,,,
16544,,,,,,,,,,0.08785,0.00014,0.60142,0.01372,0.703,0.003,0.612,0.08731,0.00016,0.58461,0.01305,0.685,0.,0.598,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,3.984,0.,3.984
17726,,,,,,,,,,0.08784,0.00014,0.68618,0.01414,0.788,0.,0.701,0.08722,0.00016,0.69488,0.01441,0.796,0.,0.71,,,,,,
18361,,,,,,,,,,0.08568,0.00014,0.84902,0.01462,0.949,0.,0.864,0.08521,0.00016,0.78369,0.01407,0.883,0.007,0.79,,,,,,
18908,,,,,,,,,,0.08781,0.00014,0.78009,0.01600,0.884,0.,0.796,0.08689,0.00016,0.75962,0.01451,0.861,0.,0.775,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,5.478,0.,5.478
20089,,,,,,,,,,0.08682,0.00014,0.88157,0.01587,0.984,0.,0.898,0.08753,0.00016,0.89166,0.01529,0.994,0.,0.908,,,,,,
21271,,,,,,,,,,0.08754,0.00014,0.99540,0.01818,1.101,0.,1.014,0.08717,0.00016,0.96361,0.02391,1.075,0.011,0.976,,,,,,
22452,,,,,,,,,,0.08739,0.00014,1.13098,0.01688,1.235,0.,1.149,0.08696,0.00016,1.09564,0.01791,1.2,0.003,1.11,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,6.743,0.,6.743
23634,,,,,,,,,,0.08719,0.00014,1.21608,0.01780,1.321,0.,1.234,0.08775,0.00016,1.34474,0.02053,1.453,0.003,1.362,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,8.182,0.,8.182
28361,,,,,,,,,,0.08751,0.00014,2.15634,0.02208,2.266,0.,2.179,0.08722,0.00020,2.00376,0.03143,2.122,0.,2.036,,,,,,
33087,,,,,,,,,,0.08800,0.00014,2.34230,0.02574,2.456,0.,2.369,0.08778,0.00016,2.67600,0.02481,2.788,0.,2.701,,,,,,
37814,,,,,,,,,,0.08835,0.00014,3.78826,0.03103,3.908,0.,3.82,0.08667,0.00016,3.09511,0.03109,3.213,0.,3.127,,,,,,
42540,,,,,,,,,,0.08669,0.00014,4.92375,0.03210,5.042,0.003,4.952,0.08853,0.00016,4.80778,0.03676,4.933,0.003,4.841,,,,,,
47267,,,,,,,,,,0.08799,0.00014,5.81329,0.03605,5.937,0.,5.849,0.08837,0.00016,5.58628,0.04596,5.72,0.003,5.629,,,,,,
