param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.002,0.,0.002
2,0.,0.,0.,0.009,0.,0.009
3,0.,0.,0.,0.004,0.002,0.001
4,0.,0.,0.,0.006,0.,0.006
5,0.,0.,0.,0.007,0.,0.007
6,0.,0.,0.,0.01,0.003,0.006
7,0.,0.,0.,0.011,0.007,0.003
8,0.001,0.,0.,0.015,0.003,0.011
9,0.,0.,0.,0.067,0.007,0.059
10,0.,0.,0.,0.016,0.,0.016
11,0.,0.,0.,0.018,0.,0.018
12,0.,0.,0.,0.021,0.,0.021
13,0.,0.,0.,0.026,0.,0.026
14,0.,0.,0.,0.027,0.,0.027
15,0.,0.,0.,0.031,0.002,0.029
16,0.,0.,0.,0.108,0.,0.107
17,0.,0.,0.,0.036,0.,0.036
18,0.,0.,0.,0.038,0.,0.038
19,0.,0.,0.,0.045,0.,0.045
20,0.,0.,0.,0.066,0.,0.066
21,0.,0.,0.,0.053,0.,0.053
22,0.,0.,0.,0.06,0.,0.06
23,0.,0.,0.,0.075,0.003,0.071
24,0.001,0.,0.001,0.085,0.,0.085
25,0.,0.,0.,0.085,0.,0.085
26,0.001,0.,0.001,0.098,0.,0.098
27,0.,0.,0.,0.095,0.,0.095
28,0.,0.,0.,0.099,0.,0.099
29,0.,0.,0.,0.194,0.,0.194
30,0.,0.,0.,0.133,0.,0.133
31,0.001,0.,0.001,0.123,0.,0.123
32,0.,0.,0.,0.136,0.,0.136
33,0.002,0.,0.002,0.149,0.,0.149
34,0.003,0.,0.003,0.161,0.007,0.153
35,0.001,0.,0.001,0.166,0.,0.166
36,0.001,0.,0.001,0.2,0.,0.198
37,0.001,0.,0.001,0.191,0.,0.19
38,0.001,0.,0.001,0.221,0.,0.221
39,0.001,0.,0.001,0.221,0.003,0.217
40,0.001,0.,0.001,0.218,0.003,0.214
41,0.001,0.,0.001,0.231,0.,0.231
42,0.001,0.,0.001,0.258,0.003,0.254
43,0.001,0.,0.001,0.27,0.,0.27
44,0.001,0.,0.001,0.283,0.,0.283
45,0.001,0.,0.001,0.316,0.,0.316
46,0.001,0.,0.001,0.331,0.,0.331
47,0.001,0.,0.001,0.34,0.003,0.336
48,0.001,0.,0.001,0.375,0.003,0.371
49,0.001,0.,0.001,0.386,0.,0.386
50,0.001,0.,0.001,0.389,0.,0.389
51,0.002,0.,0.001,0.409,0.004,0.405
52,0.001,0.,0.001,0.415,0.,0.415
53,0.001,0.,0.001,0.431,0.,0.431
54,0.001,0.,0.001,0.474,0.,0.474
55,0.001,0.,0.001,0.475,0.,0.475
56,0.001,0.,0.001,0.54,0.,0.54
57,0.001,0.,0.001,0.566,0.,0.566
58,0.002,0.,0.002,0.623,0.,0.622
59,0.001,0.,0.001,0.617,0.,0.616
60,0.002,0.,0.002,0.618,0.,0.618
61,0.002,0.,0.002,0.681,0.003,0.677
62,0.002,0.,0.002,0.708,0.,0.708
63,0.002,0.,0.001,0.71,0.003,0.705
64,0.002,0.,0.002,0.72,0.003,0.717
65,0.001,0.,0.001,0.735,0.008,0.727
66,0.002,0.,0.002,0.773,0.,0.773
67,0.002,0.,0.002,0.818,0.007,0.81
68,0.001,0.,0.001,0.826,0.003,0.822
69,0.001,0.,0.001,0.892,0.,0.892
70,0.002,0.,0.002,0.91,0.,0.909
71,0.002,0.,0.002,0.954,0.,0.954
72,0.002,0.,0.002,0.986,0.,0.986
73,0.002,0.,0.002,1.,0.,0.999
74,0.002,0.,0.002,1.061,0.,1.061
75,0.001,0.,0.001,1.046,0.,1.046
76,0.002,0.,0.002,1.115,0.003,1.11
77,0.002,0.,0.002,1.159,0.,1.159
78,0.002,0.,0.002,1.233,0.,1.233
79,0.002,0.,0.002,1.253,0.,1.253
80,0.002,0.,0.002,1.29,0.,1.29
81,0.002,0.,0.002,1.359,0.,1.359
82,0.002,0.,0.002,1.441,0.,1.44
83,0.002,0.,0.002,1.448,0.,1.448
84,0.002,0.,0.002,1.553,0.,1.552
85,0.002,0.,0.002,1.622,0.,1.622
86,0.002,0.,0.002,1.707,0.,1.707
87,0.002,0.,0.002,1.761,0.,1.76
88,0.002,0.,0.002,1.834,0.007,1.823
89,0.002,0.,0.002,1.8,0.,1.8
90,0.002,0.,0.002,1.798,0.003,1.794
91,0.002,0.,0.002,1.953,0.,1.952
92,0.003,0.,0.003,2.058,0.003,2.054
93,0.003,0.,0.003,2.099,0.003,2.095
94,0.002,0.,0.002,2.275,0.,2.275
95,0.002,0.,0.002,2.26,0.,2.259
96,0.003,0.,0.003,2.283,0.,2.283
97,0.002,0.,0.002,2.304,0.,2.304
98,0.002,0.,0.002,2.34,0.,2.34
99,0.002,0.,0.002,2.503,0.,2.503
100,0.002,0.,0.002,2.593,0.,2.593
110,0.003,0.,0.003,3.779,0.031,3.747
120,0.003,0.,0.003,4.642,0.016,4.621
130,0.003,0.,0.003,5.982,0.007,5.974
140,0.004,0.,0.004,7.541,0.016,7.524
150,0.004,0.,0.004,9.427,0.003,9.422
160,0.004,0.,0.004,11.934,0.023,11.908
170,0.005,0.,0.005,13.902,0.024,13.876
180,0.006,0.,0.006,16.535,0.016,16.514
190,0.006,0.,0.006,20.575,0.004,20.568
200,0.006,0.,0.006,23.899,0.016,23.88
