param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
56,0.004,0.,0.004,0.396,0.,0.396
57,0.003,0.,0.003,0.425,0.007,0.417
58,0.004,0.,0.004,0.423,0.,0.423
59,0.004,0.,0.004,0.476,0.,0.476
60,0.004,0.,0.004,0.443,0.,0.443
61,0.008,0.,0.008,0.477,0.,0.477
62,0.004,0.,0.004,0.504,0.,0.504
63,0.004,0.,0.004,0.524,0.003,0.52
64,0.004,0.,0.004,0.516,0.004,0.512
65,0.004,0.,0.004,0.535,0.,0.535
66,0.004,0.003,0.,0.564,0.,0.564
67,0.004,0.,0.004,0.563,0.,0.563
68,0.005,0.,0.005,0.593,0.,0.592
69,0.005,0.,0.005,0.622,0.003,0.618
70,0.004,0.,0.004,0.631,0.,0.631
71,0.004,0.,0.004,0.714,0.,0.714
72,0.005,0.,0.005,0.731,0.,0.73
73,0.004,0.,0.004,0.709,0.,0.709
74,0.007,0.,0.007,0.698,0.,0.697
75,0.004,0.,0.004,0.748,0.007,0.74
76,0.005,0.003,0.001,0.78,0.,0.78
77,0.005,0.,0.005,0.802,0.,0.802
78,0.006,0.,0.006,0.843,0.,0.843
79,0.005,0.,0.005,0.861,0.,0.861
80,0.005,0.,0.005,0.863,0.,0.863
81,0.005,0.,0.005,0.878,0.,0.878
82,0.006,0.,0.006,0.91,0.,0.91
83,0.006,0.,0.006,0.952,0.,0.952
84,0.005,0.,0.005,0.912,0.,0.912
85,0.006,0.,0.006,1.032,0.,1.032
86,0.006,0.,0.006,1.051,0.,1.051
87,0.006,0.,0.006,1.081,0.,1.08
88,0.006,0.,0.006,1.14,0.,1.14
89,0.005,0.,0.005,1.122,0.,1.122
90,0.006,0.,0.006,1.2,0.,1.2
91,0.006,0.,0.006,1.242,0.,1.242
92,0.005,0.,0.005,1.254,0.,1.254
93,0.007,0.,0.007,1.271,0.,1.271
94,0.007,0.,0.007,1.298,0.,1.297
95,0.006,0.,0.006,1.355,0.004,1.351
96,0.006,0.,0.006,1.417,0.,1.417
97,0.007,0.,0.007,1.374,0.,1.373
98,0.005,0.,0.005,1.379,0.,1.379
99,0.007,0.,0.007,1.431,0.003,1.427
100,0.007,0.,0.007,1.538,0.,1.538
110,0.007,0.,0.007,2.183,0.052,2.13
120,0.007,0.,0.007,2.338,0.007,2.329
130,0.008,0.,0.008,3.021,0.019,2.957
140,0.008,0.,0.008,3.556,0.003,3.551
150,0.009,0.,0.009,4.226,0.039,4.186
160,0.009,0.,0.009,4.895,0.,4.895
170,0.011,0.,0.011,5.798,0.,5.797
180,0.012,0.,0.012,6.908,0.,6.908
190,0.012,0.,0.012,8.053,0.,8.051
200,0.013,0.,0.013,8.884,0.007,8.876
210,0.014,0.,0.014,10.199,0.008,10.19
220,0.013,0.,0.013,11.555,0.016,11.538
230,0.015,0.,0.015,13.273,0.,13.272
240,0.016,0.,0.016,14.962,0.004,14.956
250,0.017,0.,0.017,16.377,0.,16.375
260,0.016,0.,0.016,18.779,0.023,18.753
270,0.021,0.,0.021,21.356,0.003,21.35
280,0.022,0.,0.022,23.178,0.003,23.172
290,0.023,0.,0.023,26.275,0.036,26.236
300,0.021,0.,0.021,28.145,0.007,28.134
350,0.023,0.,0.023,44.425,0.032,44.389
400,0.029,0.,0.029,65.717,0.012,65.699
450,0.032,0.,0.032,90.944,0.,90.935
500,0.035,0.,0.035,124.158,0.019,124.128
