param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
400,20,20,,,,,,,,,,,,,,,,,0.041,0.,0.041,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,,,,,0.267,0.,0.266,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.11419,0.00031,0.00093,0.00176,0.117,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
401,401,1,,,,,,,,,,0.11346,0.00031,0.00113,0.00230,0.117,0.003,0.003,,,,0.002,0.,0.002,,,,,,,,,
402,1,402,,,,,,,,,,,,,,,,,0.574,0.035,0.538,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,,,,,0.273,0.003,0.269,,,,,,,,,,,,
404,1,404,0.585,0.003,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,0.493,0.,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
414,1,414,0.725,0.,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,0.555,0.,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.033,0.003,0.029,0.001,0.,0.001,0.001,0.,0.001,0.11456,0.00030,0.00095,0.00183,0.117,0.,0.006,0.037,0.,0.037,0.002,0.,0.002,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.56,0.,0.56,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.306,0.004,0.302,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.11453,0.00030,0.00093,0.00192,0.117,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
437,437,1,,,,,,,,,,0.11573,0.00030,0.00094,0.00255,0.119,0.,0.007,,,,0.002,0.,0.002,,,,,,,,,
462,21,22,0.043,0.,0.043,0.001,0.,0.001,0.001,0.,0.001,0.11421,0.00029,0.00096,0.00219,0.117,0.,0.006,0.041,0.,0.041,0.002,0.,0.002,,,,,,,,,
471,1,471,0.725,0.,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,0.572,0.,0.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.002,0.,0.002,0.002,0.,0.002,0.11779,0.00030,0.00097,0.00197,0.121,0.006,0.,,,,0.002,0.,0.002,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.,0.001,0.11821,0.00033,0.00104,0.00293,0.122,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.747,0.,0.747,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.34,0.003,0.336,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.11531,0.00030,0.00096,0.00217,0.118,0.003,0.003,0.045,0.,0.045,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.11806,0.00030,0.00103,0.00228,0.121,0.,0.007,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.11432,0.00030,0.00097,0.00320,0.118,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.759,0.,0.759,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.349,0.,0.349,,,,,,,,,,,,
530,1,530,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
538,1,538,1.011,0.,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,0.882,0.003,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.11787,0.00030,0.00099,0.00237,0.121,0.003,0.003,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.11952,0.00030,0.00099,0.00315,0.124,0.004,0.004,,,,0.003,0.,0.003,,,,,,,,,
552,23,24,0.042,0.,0.042,0.001,0.,0.001,0.001,0.,0.001,0.12285,0.00034,0.00098,0.00250,0.126,0.,0.011,,,,0.002,0.,0.002,,,,,,,,,
580,1,580,,,,,,,,,,0.11553,0.00030,0.00098,0.00245,0.119,0.,0.007,,,,0.002,0.,0.002,,,,,,,,,
580,580,1,,,,,,,,,,0.11554,0.00030,0.00100,0.00332,0.12,0.,0.008,,,,0.003,0.,0.003,,,,,,,,,
588,1,588,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.001,0.,0.001,0.001,0.,0.001,0.11314,0.00029,0.00147,0.00346,0.118,0.,0.008,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.11367,0.00029,0.00092,0.00341,0.118,0.008,0.,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.11491,0.00029,0.00097,0.00487,0.121,0.003,0.006,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.11654,0.00030,0.00103,0.00267,0.12,0.003,0.004,,,,0.003,0.,0.003,,,,,,,,,
616,616,1,,,,,,,,,,0.11478,0.00030,0.00101,0.00359,0.119,0.,0.008,,,,0.003,0.,0.003,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,1.163,0.,1.163,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.543,0.,0.543,,,,,,,,,,,,
646,1,646,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.001,0.,0.001,0.001,0.,0.001,0.11555,0.00031,0.00100,0.00279,0.119,0.,0.007,0.063,0.,0.063,0.003,0.,0.003,,,,,,,,,
652,1,652,,,,,,,,,,0.11454,0.00030,0.00102,0.00275,0.118,0.003,0.004,,,,0.003,0.,0.003,,,,,,,,,
652,652,1,,,,,,,,,,0.11469,0.00029,0.00104,0.00382,0.12,0.002,0.006,,,,0.004,0.,0.004,,,,,,,,,
688,1,688,,,,,,,,,,0.11495,0.00029,0.00102,0.00295,0.119,0.003,0.003,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,0.11467,0.00030,0.00104,0.00394,0.12,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.001,0.,0.001,0.12533,0.00030,0.00100,0.00308,0.129,0.,0.008,,,,0.003,0.,0.003,,,,,,,,,
704,1,704,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.11774,0.00030,0.00102,0.00312,0.122,0.,0.008,,,,0.003,0.,0.003,,,,,,,,,
724,724,1,,,,,,,,,,0.12147,0.00030,0.00106,0.02190,0.144,0.019,0.007,,,,0.004,0.,0.004,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.11774,0.00055,0.00102,0.00328,0.122,0.,0.008,0.074,0.,0.074,0.003,0.,0.003,,,,,,,,,
760,1,760,,,,,,,,,,0.11810,0.00030,0.00103,0.00323,0.122,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
760,760,1,,,,,,,,,,0.12215,0.00032,0.00104,0.00497,0.128,0.,0.01,,,,0.004,0.,0.004,,,,,,,,,
762,1,762,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,1.688,0.,1.687,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.763,0.019,0.743,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.12105,0.00029,0.00103,0.00368,0.126,0.004,0.004,,,,0.003,0.,0.003,,,,,,,,,
795,795,1,,,,,,,,,,0.12077,0.00031,0.00109,0.00463,0.127,0.003,0.006,,,,0.005,0.,0.005,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,1.918,0.007,1.91,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,1.125,0.023,1.101,,,,,,,,,,,,
807,1,807,2.216,0.,2.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.922,0.007,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.067,0.,0.067,0.002,0.,0.002,0.001,0.,0.001,0.11948,0.00030,0.00101,0.00347,0.124,0.003,0.005,0.08,0.,0.08,0.004,0.,0.004,,,,,,,,,
821,1,821,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.12072,0.00029,0.00108,0.00365,0.125,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
831,831,1,,,,,,,,,,0.12163,0.00030,0.00108,0.00504,0.128,0.006,0.003,,,,0.005,0.,0.005,,,,,,,,,
867,1,867,,,,,,,,,,0.12104,0.00030,0.00105,0.00360,0.126,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
867,867,1,,,,,,,,,,0.11786,0.00031,0.00139,0.00624,0.126,0.,0.012,,,,0.005,0.003,0.002,,,,,,,,,
870,29,30,,,,0.002,0.,0.002,0.006,0.003,0.003,0.11666,0.00030,0.00102,0.01022,0.128,0.007,0.007,0.086,0.,0.086,0.006,0.,0.006,,,,,,,,,
879,1,879,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.006,0.,0.006,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,2.247,0.,2.247,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,1.195,0.007,1.187,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.11519,0.00027,0.00105,0.00378,0.12,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
903,903,1,,,,,,,,,,0.11729,0.00030,0.00107,0.00525,0.124,0.002,0.007,,,,0.005,0.,0.005,,,,,,,,,
910,1,910,,,,,,,,,,0.11688,0.00029,0.00153,0.00517,0.124,0.004,0.005,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.17454,0.00034,0.00094,0.00536,0.181,0.019,0.049,,,,,,,,,,,,,,,
930,30,31,,,,0.002,0.,0.002,0.002,0.,0.002,0.11483,0.00029,0.00084,0.00396,0.12,0.,0.008,,,,0.004,0.,0.004,,,,,,,,,
937,1,937,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.11432,0.00029,0.00110,0.00404,0.119,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
939,939,1,,,,,,,,,,0.11855,0.00030,0.00108,0.00542,0.125,0.,0.01,,,,0.005,0.,0.005,,,,,,,,,
975,1,975,,,,,,,,,,0.12062,0.00031,0.00107,0.00415,0.126,0.004,0.004,,,,0.004,0.,0.004,,,,,,,,,
975,975,1,,,,,,,,,,0.11674,0.00030,0.00109,0.00568,0.124,0.002,0.007,,,,0.006,0.,0.006,,,,,,,,,
992,31,32,,,,0.002,0.,0.002,0.002,0.,0.002,0.11625,0.00030,0.00103,0.00451,0.122,0.,0.009,0.111,0.,0.111,0.004,0.,0.004,,,,,,,,,
995,1,995,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.11954,0.00030,0.00107,0.00432,0.125,0.003,0.005,,,,0.004,0.,0.004,,,,,,,,,
1011,1011,1,,,,,,,,,,0.11671,0.00032,0.00108,0.00604,0.124,0.,0.01,,,,0.006,0.,0.006,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,2.861,0.,2.86,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,1.35,0.039,1.309,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.12216,0.00030,0.00112,0.03355,0.157,0.007,0.03,,,,0.005,0.,0.005,,,,,,,,,
1047,1047,1,,,,,,,,,,0.11835,0.00028,0.00111,0.00628,0.126,0.,0.011,,,,0.006,0.,0.006,,,,,,,,,
1053,1,1053,,,,0.004,0.,0.004,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.096,0.003,0.092,0.002,0.,0.002,0.002,0.,0.002,0.11445,0.00030,0.00107,0.00448,0.12,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1075,1,1075,3.849,0.,3.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,3.483,0.023,3.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.11550,0.00030,0.00111,0.00460,0.121,0.003,0.006,,,,0.005,0.,0.005,,,,,,,,,
1082,1082,1,,,,,,,,,,0.11773,0.00031,0.00114,0.00628,0.125,0.,0.011,,,,0.006,0.,0.006,,,,,,,,,
1112,1,1112,,,,0.017,0.,0.017,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.11584,0.00030,0.00111,0.00479,0.122,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1118,1118,1,,,,,,,,,,0.11661,0.00031,0.00113,0.00659,0.124,0.003,0.008,,,,0.007,0.,0.007,,,,,,,,,
1122,33,34,,,,0.002,0.,0.002,0.002,0.,0.002,0.12166,0.00030,0.00109,0.00474,0.127,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1154,1,1154,,,,,,,,,,0.11533,0.00030,0.00113,0.00491,0.121,0.003,0.006,,,,0.005,0.,0.005,,,,,,,,,
1154,1154,1,,,,,,,,,,0.11468,0.00030,0.00115,0.00656,0.123,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1170,1,1170,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.004,0.,0.004,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.11739,0.00030,0.00133,0.00507,0.124,0.003,0.006,,,,0.005,0.,0.005,,,,,,,,,
1190,34,35,,,,0.003,0.,0.003,0.002,0.,0.002,0.11521,0.00031,0.00087,0.00507,0.121,0.003,0.006,,,,0.005,0.,0.005,,,,,,,,,
1190,1190,1,,,,,,,,,,0.12442,0.00030,0.00116,0.00721,0.133,0.003,0.009,,,,0.007,0.,0.007,,,,,,,,,
1212,1,1212,,,,,,,,,,0.12148,0.00030,0.00091,0.00519,0.128,0.,0.009,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.11384,0.00030,0.00095,0.00720,0.122,0.003,0.008,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.11791,0.00030,0.00115,0.00522,0.124,0.003,0.006,,,,0.005,0.,0.005,,,,,,,,,
1226,1226,1,,,,,,,,,,0.11826,0.00029,0.00116,0.00732,0.127,0.,0.012,,,,0.007,0.,0.007,,,,,,,,,
1228,1,1228,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.005,0.,0.005,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.005,0.,0.005,0.002,0.,0.002,0.11669,0.00044,0.00107,0.00535,0.123,0.,0.009,,,,0.005,0.,0.005,,,,,,,,,
1262,1,1262,,,,,,,,,,0.11751,0.00030,0.00112,0.00550,0.124,0.002,0.007,,,,0.01,0.,0.01,,,,,,,,,
1262,1262,1,,,,,,,,,,0.11588,0.00029,0.00116,0.00744,0.124,0.008,0.004,,,,0.007,0.,0.007,,,,,,,,,
1286,1,1286,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.11694,0.00030,0.00127,0.00567,0.124,0.003,0.008,,,,0.006,0.,0.006,,,,,,,,,
1298,1298,1,,,,,,,,,,0.11831,0.00029,0.00118,0.01610,0.136,0.004,0.016,,,,0.007,0.,0.007,,,,,,,,,
1332,36,37,,,,0.003,0.,0.003,0.003,0.,0.003,0.11684,0.00035,0.00110,0.00569,0.124,0.004,0.006,,,,0.006,0.,0.006,,,,,,,,,
1334,1,1334,,,,,,,,,,0.11972,0.00030,0.00118,0.00582,0.127,0.002,0.007,,,,0.006,0.,0.006,,,,,,,,,
1334,1334,1,,,,,,,,,,0.12078,0.00030,0.00120,0.00780,0.13,0.004,0.008,,,,0.008,0.,0.008,,,,,,,,,
1344,1,1344,,,,0.005,0.,0.005,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.11949,0.00030,0.00118,0.00602,0.127,0.004,0.007,,,,0.006,0.,0.006,,,,,,,,,
1369,37,37,,,,,,,,,,0.11839,0.00030,0.00128,0.00575,0.125,0.006,0.004,,,,0.006,0.,0.006,,,,,,,,,
1369,1369,1,,,,,,,,,,0.11748,0.00030,0.00122,0.00807,0.127,0.003,0.009,,,,0.008,0.,0.008,,,,,,,,,
1403,1,1403,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.023,0.,0.023,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.11497,0.00030,0.00120,0.00605,0.122,0.003,0.008,,,,0.006,0.,0.006,,,,,,,,,
1405,1405,1,,,,,,,,,,0.11495,0.00030,0.00124,0.05199,0.168,0.002,0.054,,,,0.03,0.,0.03,,,,,,,,,
1406,37,38,,,,0.003,0.,0.003,0.003,0.,0.003,0.11432,0.00030,0.00117,0.00621,0.122,0.,0.011,,,,0.006,0.,0.006,,,,,,,,,
1441,1,1441,,,,,,,,,,0.11751,0.00030,0.00124,0.00599,0.125,0.003,0.007,,,,0.006,0.,0.006,,,,,,,,,
1441,1441,1,,,,,,,,,,0.11696,0.00031,0.00122,0.00848,0.127,0.003,0.01,,,,0.009,0.,0.009,,,,,,,,,
1461,1,1461,,,,0.006,0.,0.006,0.079,0.,0.079,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.11671,0.00030,0.00120,0.00641,0.124,0.003,0.008,,,,0.006,0.,0.006,,,,,,,,,
1477,1477,1,,,,,,,,,,0.11627,0.00031,0.00131,0.00873,0.126,0.,0.013,,,,0.009,0.,0.009,,,,,,,,,
1482,38,39,,,,0.003,0.,0.003,0.003,0.,0.003,0.11439,0.00030,0.00088,0.00610,0.121,0.,0.01,,,,0.006,0.,0.006,,,,,,,,,
1513,1,1513,,,,,,,,,,0.11536,0.00030,0.00093,0.00642,0.123,0.,0.011,,,,0.007,0.,0.007,,,,,,,,,
1513,1513,1,,,,,,,,,,0.11435,0.00030,0.00094,0.00874,0.124,0.002,0.01,,,,0.009,0.,0.009,,,,,,,,,
1519,1,1519,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,6.28,0.,6.279,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,3.015,0.007,3.006,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.11939,0.00031,0.00123,0.00654,0.127,0.,0.011,,,,0.01,0.007,0.002,,,,,,,,,
1549,1549,1,,,,,,,,,,0.11787,0.00030,0.00124,0.00902,0.128,0.,0.013,,,,0.013,0.012,0.,,,,,,,,,
1560,39,40,,,,0.003,0.,0.003,0.003,0.,0.003,0.11807,0.00031,0.00578,0.01119,0.135,0.002,0.018,0.211,0.,0.211,0.007,0.,0.007,,,,,,,,,
1577,1,1577,,,,0.006,0.,0.006,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.081,0.,0.081,,,,,,,,,
1585,1,1585,,,,,,,,,,0.11631,0.00028,0.00123,0.00686,0.124,0.004,0.008,,,,0.01,0.01,0.,,,,,,,,,
1585,1585,1,,,,,,,,,,0.11606,0.00031,0.00127,0.00948,0.127,0.,0.014,,,,0.012,0.,0.012,,,,,,,,,
1621,1,1621,,,,,,,,,,0.11857,0.00031,0.00129,0.00685,0.127,0.007,0.005,,,,0.067,0.007,0.059,,,,,,,,,
1621,1621,1,,,,,,,,,,0.11570,0.00030,0.00125,0.00945,0.126,0.003,0.01,,,,0.01,0.,0.01,,,,,,,,,
1635,1,1635,,,,0.007,0.,0.007,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.004,0.,0.004,0.003,0.,0.003,0.11802,0.00030,0.00126,0.00679,0.126,0.003,0.008,,,,0.007,0.,0.007,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1657,1,1657,,,,,,,,,,0.11563,0.00030,0.00125,0.00705,0.124,0.003,0.008,,,,0.007,0.,0.007,,,,,,,,,
1657,1657,1,,,,,,,,,,0.11538,0.00032,0.00127,0.02880,0.145,0.,0.034,,,,0.01,0.,0.01,,,,,,,,,
1693,1,1693,,,,,,,,,,0.12070,0.00030,0.00125,0.00778,0.13,0.005,0.007,,,,0.008,0.,0.008,,,,,,,,,
1693,1693,1,,,,,,,,,,0.11662,0.00029,0.00128,0.00986,0.128,0.003,0.012,,,,0.01,0.,0.01,,,,,,,,,
1694,1,1694,,,,0.008,0.,0.008,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1722,41,42,,,,0.004,0.,0.004,0.003,0.,0.003,0.11738,0.00029,0.00123,0.00725,0.126,0.003,0.009,,,,0.008,0.,0.008,,,,,,,,,
1729,1,1729,,,,,,,,,,0.12036,0.00030,0.00126,0.00749,0.129,0.008,0.004,,,,0.008,0.,0.008,,,,,,,,,
1729,1729,1,,,,,,,,,,0.11726,0.00030,0.00127,0.01011,0.129,0.003,0.012,,,,0.01,0.,0.01,,,,,,,,,
1752,1,1752,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.007,0.,0.007,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.11659,0.00030,0.00128,0.00725,0.125,0.,0.012,,,,0.008,0.002,0.006,,,,,,,,,
1765,1765,1,,,,,,,,,,0.11679,0.00030,0.00129,0.01690,0.135,0.002,0.019,,,,0.01,0.,0.01,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1801,1,1801,,,,,,,,,,0.11818,0.00030,0.00128,0.00746,0.127,0.,0.012,,,,0.008,0.,0.008,,,,,,,,,
1801,1801,1,,,,,,,,,,0.11598,0.00052,0.00131,0.01087,0.128,0.003,0.013,,,,0.011,0.,0.011,,,,,,,,,
1806,42,43,,,,0.039,0.,0.039,0.004,0.,0.004,0.11878,0.00027,0.00120,0.00778,0.128,0.004,0.008,,,,0.012,0.,0.012,,,,,,,,,
1810,1,1810,,,,0.007,0.,0.007,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.007,0.,0.007,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.12201,0.00031,0.00129,0.00770,0.131,0.004,0.009,,,,0.008,0.,0.008,,,,,,,,,
1837,1837,1,,,,,,,,,,0.12071,0.00031,0.00136,0.01087,0.133,0.,0.016,,,,0.011,0.,0.011,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1868,1,1868,,,,0.008,0.,0.008,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.007,0.,0.007,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.12264,0.00030,0.00130,0.00795,0.132,0.006,0.007,,,,0.008,0.,0.008,,,,,,,,,
1873,1873,1,,,,,,,,,,0.11591,0.00030,0.00147,0.01071,0.128,0.,0.016,,,,0.011,0.,0.011,,,,,,,,,
1891,1,1891,,,,,,,,,,0.11561,0.00031,0.00094,0.00807,0.125,0.004,0.008,,,,,,,,,,,,,,,
