param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
94,0.003,0.,0.003,0.215,0.,0.215
95,0.003,0.,0.003,0.23,0.,0.23
96,0.003,0.,0.003,0.241,0.,0.24
97,0.003,0.,0.003,0.245,0.,0.245
98,0.003,0.,0.003,0.251,0.,0.251
99,0.003,0.,0.003,0.255,0.,0.255
100,0.003,0.,0.003,0.243,0.,0.243
110,0.003,0.,0.003,0.565,0.008,0.556
120,0.003,0.,0.003,0.351,0.,0.351
130,0.004,0.,0.004,0.447,0.,0.447
140,0.004,0.,0.004,0.527,0.,0.527
150,0.004,0.,0.004,0.554,0.,0.554
160,0.005,0.,0.005,0.647,0.,0.647
170,0.005,0.,0.005,0.765,0.007,0.757
180,0.005,0.,0.005,0.787,0.,0.787
190,0.006,0.,0.006,0.951,0.,0.951
200,0.006,0.,0.006,1.001,0.,1.
210,0.006,0.,0.006,1.156,0.,1.156
220,0.007,0.,0.007,1.243,0.,1.242
230,0.007,0.,0.007,1.317,0.,1.317
240,0.007,0.,0.007,1.503,0.003,1.499
250,0.007,0.,0.007,1.643,0.,1.643
260,0.008,0.,0.008,1.752,0.003,1.748
270,0.008,0.,0.008,1.907,0.,1.907
280,0.008,0.,0.008,2.051,0.,2.051
290,0.009,0.,0.009,2.182,0.007,2.173
300,0.009,0.,0.009,2.384,0.003,2.38
350,0.011,0.,0.011,3.385,0.,3.385
400,0.012,0.,0.012,4.351,0.003,4.347
450,0.013,0.,0.013,5.595,0.003,5.591
500,0.015,0.,0.015,6.944,0.003,6.94
