param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
7,1,7,,,,,,,,,,,,,,,,,,,,,,,0.19,0.011,0.178,0.188,0.009,0.178,0.259,0.009,0.249
7,7,1,,,,,,,,,,,,,,,,,,,,,,,0.059,0.,0.059,0.063,0.,0.063,0.105,0.,0.105
8,1,8,,,,,,,,,,,,,,,,,,,,,,,0.212,0.,0.212,0.213,0.,0.213,0.369,0.,0.369
8,2,4,,,,,,,,,,,,,,,,,,,,,,,0.14,0.,0.14,0.14,0.,0.14,0.083,0.,0.083
8,4,2,,,,,,,,,,,,,,,,,,,,,,,0.085,0.,0.084,0.087,0.,0.087,0.148,0.,0.148
8,8,1,,,,,,,,,,,,,,,,,,,,,,,0.106,0.,0.105,0.113,0.,0.113,0.201,0.,0.2
9,1,9,,,,,,,,,,,,,,,,,,,,,,,0.336,0.,0.335,0.33,0.,0.33,0.491,0.,0.491
9,3,3,,,,,,,,,,,,,,,,,,,,,,,0.146,0.,0.146,0.142,0.,0.141,0.219,0.,0.219
9,9,1,,,,,,,,,,,,,,,,,,,,,,,0.178,0.,0.177,0.186,0.,0.185,0.236,0.,0.236
10,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739,0.,0.738
10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,0.,0.312
11,1,11,,,,,,,,,,,,,,,,,,,,,,,0.85,0.,0.85,0.84,0.,0.839,,,
11,11,1,,,,,,,,,,,,,,,,,,,,,,,0.237,0.,0.237,0.266,0.,0.266,,,
12,1,12,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,1.219,0.,1.219,1.212,0.,1.209,,,
12,3,4,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,0.21,0.,0.21,0.21,0.,0.21,0.128,0.,0.128
12,12,1,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,0.315,0.,0.315,0.35,0.001,0.349,,,
13,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.511,0.003,1.507
13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742,0.,0.741
15,1,15,,,,,,,,,,,,,,,,,,,,,,,3.556,0.002,3.55,3.547,0.004,3.542,,,
15,15,1,,,,,,,,,,,,,,,,,,,,,,,0.663,0.,0.663,0.751,0.,0.751,,,
16,1,16,,,,,,,,,,,,,,,,,0.002,0.,0.002,,,,,,,,,,,,
16,4,4,,,,,,,,,,,,,,,,,0.001,0.,0.001,,,,,,,,,,,,
16,16,1,,,,,,,,,,,,,,,,,0.001,0.,0.001,,,,,,,,,,,,
17,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.963,0.002,3.958
17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.972,0.002,1.969
18,1,18,0.003,0.,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,1,0.001,0.,0.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,4,5,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,0.326,0.,0.325
24,1,24,0.005,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,1,0.003,0.,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,27,,,,,,,,,,,,,,,,,0.005,0.,0.004,,,,,,,,,,,,
27,27,1,,,,,,,,,,,,,,,,,0.002,0.,0.002,,,,,,,,,,,,
30,5,6,0.002,0.,0.002,,,,,,,,,,,,,,0.002,0.,0.002,,,,,,,,,,,,
31,1,31,0.007,0.,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,1,0.048,0.002,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,37,0.007,0.,0.007,,,,,,,,,,,,,,0.007,0.001,0.006,,,,,,,,,,,,
37,37,1,0.003,0.,0.003,,,,,,,,,,,,,,0.003,0.,0.002,,,,,,,,,,,,
42,1,42,,,,,,,,,,0.09991,0.00020,0.00055,0.00016,0.188,0.017,0.072,,,,0.,0.,0.,,,,,,,,,
42,6,7,0.002,0.,0.002,,,,,,,0.10077,0.00018,0.00051,0.00025,0.101,0.,0.001,0.003,0.,0.003,0.,0.,0.,,,,,,,,,
42,42,1,,,,,,,,,,0.09869,0.00018,0.00052,0.00018,0.099,0.,0.002,,,,0.,0.,0.,,,,,,,,,
43,1,43,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,1,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,48,,,,,,,,,,,,,,,,,0.01,0.001,0.008,,,,,,,,,,,,
48,48,1,,,,,,,,,,,,,,,,,0.049,0.003,0.045,,,,,,,,,,,,
49,1,49,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,1,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,55,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,1,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,7,8,0.003,0.,0.003,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,,,,
58,1,58,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,,,,
58,58,1,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,,,,
61,1,61,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61,1,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,64,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
64,8,8,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
64,64,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
67,1,67,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67,1,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,68,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,,,,
68,68,1,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
72,8,9,0.004,0.,0.004,,,,,,,0.10081,0.00019,0.00053,0.00023,0.101,0.,0.002,0.004,0.,0.004,0.,0.,0.,,,,,,,,,
74,1,74,0.02,0.,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74,1,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,78,,,,,,,,,,0.10037,0.00018,0.00066,0.00023,0.101,0.,0.001,,,,0.,0.,0.,,,,,,,,,
78,78,1,,,,,,,,,,0.09828,0.00021,0.00055,0.00046,0.099,0.,0.002,,,,0.,0.,0.,,,,,,,,,
79,1,79,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,,,,
79,79,1,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,
80,1,80,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,1,0.013,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,86,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,1,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,89,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,
89,89,1,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,,,,
90,9,10,0.005,0.,0.005,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,,,,
92,1,92,0.027,0.,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,1,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,98,0.032,0.,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,98,1,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,99,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,
99,99,1,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,
104,1,104,0.035,0.,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,104,1,0.084,0.,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,110,0.037,0.,0.037,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,
110,10,11,0.005,0.,0.005,,,,,,,0.10001,0.00018,0.00054,0.00032,0.101,0.001,0.001,0.006,0.,0.006,0.,0.,0.,,,,,,,,,
110,110,1,0.023,0.,0.023,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,,,,
114,1,114,,,,,,,,,,0.09888,0.00018,0.00051,0.00034,0.1,0.,0.001,,,,0.,0.,0.,,,,,,,,,
114,114,1,,,,,,,,,,0.09854,0.00018,0.00052,0.00058,0.099,0.001,0.001,,,,0.,0.,0.,,,,,,,,,
117,1,117,0.073,0.,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,1,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1,120,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,,,,
120,120,1,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,,,,
122,1,122,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
122,122,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
123,1,123,0.06,0.,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,1,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,129,0.05,0.,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,1,0.035,0.,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,131,,,,,,,,,,,,,,,,,0.04,0.,0.04,,,,,,,,,,,,
131,131,1,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,
132,11,12,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
135,1,135,0.058,0.,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,1,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,141,,,,,,,,,,,,,,,,,0.045,0.,0.045,,,,,,,,,,,,
141,141,1,,,,,,,,,,,,,,,,,0.021,0.,0.02,,,,,,,,,,,,
150,1,150,,,,,,,,,,0.14457,0.00018,0.00055,0.00040,0.145,0.004,0.043,,,,0.,0.,0.,,,,,,,,,
150,150,1,,,,,,,,,,0.09902,0.00018,0.00054,0.00054,0.1,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
151,1,151,,,,,,,,,,,,,,,,,0.049,0.,0.049,,,,,,,,,,,,
151,151,1,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,,,,
156,12,13,0.008,0.,0.008,,,,,,,0.10025,0.00020,0.00052,0.00045,0.101,0.,0.002,0.008,0.,0.008,0.,0.,0.,,,,,,,,,
157,1,157,0.066,0.,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,1,0.102,0.,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,162,,,,,,,,,,,,,,,,,0.056,0.,0.056,,,,,,,,,,,,
162,162,1,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,
172,1,172,,,,,,,,,,,,,,,,,0.061,0.,0.061,,,,,,,,,,,,
172,172,1,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,,,,
180,1,180,0.082,0.,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,1,0.082,0.,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,181,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
181,181,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
182,1,182,,,,,,,,,,,,,,,,,0.072,0.,0.072,,,,,,,,,,,,
182,13,14,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.09906,0.00018,0.00053,0.00048,0.1,0.,0.002,0.01,0.,0.01,0.001,0.,0.001,,,,,,,,,
182,182,1,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,
185,1,185,,,,,,,,,,0.10003,0.00018,0.00055,0.00048,0.101,0.,0.001,,,,0.001,0.,0.001,,,,,,,,,
185,185,1,,,,,,,,,,0.09848,0.00018,0.00052,0.00064,0.099,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
193,1,193,,,,,,,,,,,,,,,,,0.074,0.,0.074,,,,,,,,,,,,
193,193,1,,,,,,,,,,,,,,,,,0.04,0.,0.04,,,,,,,,,,,,
202,1,202,0.125,0.,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,1,0.077,0.,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,203,,,,,,,,,,,,,,,,,0.082,0.,0.082,,,,,,,,,,,,
203,203,1,,,,,,,,,,,,,,,,,0.041,0.,0.041,,,,,,,,,,,,
210,1,210,0.175,0.014,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,14,15,0.011,0.,0.011,,,,,,,0.09944,0.00020,0.00053,0.00061,0.1,0.,0.001,0.012,0.,0.012,0.001,0.,0.,,,,,,,,,
210,210,1,0.078,0.,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,214,,,,,,,,,,,,,,,,,0.149,0.,0.149,,,,,,,,,,,,
214,214,1,,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,,,,
221,1,221,,,,,,,,,,0.09925,0.00020,0.00057,0.00056,0.1,0.,0.002,,,,0.001,0.,0.,,,,,,,,,
221,221,1,,,,,,,,,,0.09968,0.00018,0.00053,0.00075,0.101,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
224,1,224,0.127,0.,0.127,,,,,,,,,,,,,,0.097,0.,0.096,,,,,,,,,,,,
224,224,1,0.089,0.,0.089,,,,,,,,,,,,,,0.078,0.,0.078,,,,,,,,,,,,
234,1,234,,,,,,,,,,,,,,,,,0.101,0.,0.101,,,,,,,,,,,,
234,234,1,,,,,,,,,,,,,,,,,0.05,0.,0.049,,,,,,,,,,,,
239,1,239,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
239,239,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
240,15,16,0.013,0.,0.013,0.,0.,0.,0.,0.,0.,,,,,,,,0.013,0.,0.013,,,,,,,,,,,,
245,1,245,,,,,,,,,,,,,,,,,0.126,0.,0.126,,,,,,,,,,,,
245,245,1,,,,,,,,,,,,,,,,,0.05,0.,0.05,,,,,,,,,,,,
247,1,247,0.144,0.,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,247,1,0.093,0.,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,255,,,,,,,,,,,,,,,,,0.117,0.,0.117,,,,,,,,,,,,
255,255,1,,,,,,,,,,,,,,,,,0.052,0.,0.052,,,,,,,,,,,,
257,1,257,,,,,,,,,,0.10031,0.00018,0.00055,0.00067,0.101,0.,0.001,,,,0.046,0.001,0.045,,,,,,,,,
257,257,1,,,,,,,,,,0.10005,0.00018,0.00053,0.00086,0.101,0.001,0.002,,,,0.001,0.,0.001,,,,,,,,,
269,1,269,0.182,0.,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,1,0.13,0.,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,16,17,0.015,0.,0.015,,,,,,,0.10005,0.00018,0.00054,0.00071,0.101,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
291,1,291,,,,,,,,,,,,,,,,,0.149,0.,0.149,,,,,,,,,,,,
291,291,1,,,,,,,,,,,,,,,,,0.077,0.,0.077,,,,,,,,,,,,
293,1,293,,,,,,,,,,0.09903,0.00020,0.00052,0.00075,0.1,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
293,293,1,,,,,,,,,,0.09986,0.00018,0.00055,0.00097,0.101,0.,0.003,,,,0.001,0.,0.001,,,,,,,,,
297,1,297,,,,0.001,0.,0.001,0.001,0.001,0.,,,,,,,,,,,,,,,,,,,,,,
297,297,1,,,,0.,0.,0.,0.001,0.,0.,,,,,,,,,,,,,,,,,,,,,,
306,17,18,,,,0.,0.,0.,0.,0.,0.,0.09772,0.00018,0.00050,0.00099,0.099,0.,0.002,0.018,0.,0.018,0.001,0.,0.001,,,,,,,,,
307,1,307,,,,,,,,,,0.09882,0.00018,0.00054,0.00094,0.1,0.,0.003,,,,,,,,,,,,,,,
307,307,1,,,,,,,,,,0.09834,0.00018,0.00054,0.00118,0.1,0.,0.003,,,,,,,,,,,,,,,
328,1,328,,,,,,,,,,,,,,,,,0.192,0.,0.192,,,,,,,,,,,,
328,328,1,,,,,,,,,,,,,,,,,0.095,0.,0.094,,,,,,,,,,,,
329,1,329,,,,,,,,,,0.10829,0.00018,0.00079,0.00082,0.11,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
329,329,1,,,,,,,,,,0.10009,0.00018,0.00057,0.00110,0.102,0.,0.002,,,,0.001,0.,0.001,,,,,,,,,
336,1,336,0.262,0.,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336,1,0.176,0.,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,18,19,0.02,0.,0.02,0.,0.,0.,0.,0.,0.,0.09845,0.00019,0.00054,0.00091,0.1,0.001,0.001,0.02,0.,0.02,0.001,0.,0.001,,,,,,,,,
355,1,355,,,,0.001,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
355,355,1,,,,0.046,0.005,0.04,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
364,1,364,,,,,,,,,,,,,,,,,0.232,0.,0.231,,,,,,,,,,,,
364,364,1,,,,,,,,,,,,,,,,,0.099,0.,0.099,,,,,,,,,,,,
365,1,365,,,,,,,,,,0.10114,0.00018,0.00058,0.00092,0.102,0.001,0.001,,,,0.001,0.,0.001,,,,,,,,,
365,365,1,,,,,,,,,,0.10040,0.00018,0.00055,0.00121,0.102,0.001,0.002,,,,0.002,0.,0.002,,,,,,,,,
380,19,20,,,,,,,,,,0.11420,0.00018,0.00054,0.00097,0.116,0.,0.016,0.023,0.,0.022,0.001,0.,0.001,,,,,,,,,
400,1,400,,,,,,,,,,,,,,,,,0.267,0.,0.266,,,,,,,,,,,,
400,20,20,,,,,,,,,,,,,,,,,0.095,0.,0.095,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,,,,,0.144,0.,0.144,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.10019,0.00018,0.00058,0.00101,0.102,0.,0.003,,,,0.001,0.,0.001,,,,,,,,,
401,401,1,,,,,,,,,,0.09970,0.00018,0.00054,0.00133,0.101,0.001,0.002,,,,0.002,0.,0.002,,,,,,,,,
402,1,402,,,,,,,,,,,,,,,,,0.331,0.007,0.324,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,,,,,0.156,0.,0.156,,,,,,,,,,,,
404,1,404,0.379,0.,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,0.291,0.,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
414,1,414,0.49,0.,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,0.38,0.,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.055,0.,0.055,0.,0.,0.,0.,0.,0.,0.10008,0.00022,0.00054,0.00107,0.102,0.,0.003,0.028,0.001,0.027,0.001,0.,0.001,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.345,0.,0.345,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.148,0.,0.148,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.09951,0.00019,0.00059,0.00109,0.101,0.001,0.001,,,,0.001,0.,0.001,,,,,,,,,
437,437,1,,,,,,,,,,0.09967,0.00020,0.00058,0.00148,0.102,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
462,21,22,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.09986,0.00021,0.00057,0.00115,0.101,0.,0.003,0.035,0.,0.035,0.015,0.,0.015,,,,,,,,,
471,1,471,0.487,0.,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,0.344,0.,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.001,0.,0.001,0.10039,0.00018,0.00056,0.00120,0.102,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
472,472,1,,,,0.,0.,0.,0.001,0.,0.001,0.09909,0.00031,0.00055,0.00156,0.101,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.36,0.,0.36,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.183,0.,0.182,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.09994,0.00018,0.00056,0.00126,0.102,0.,0.003,0.033,0.,0.033,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.10000,0.00018,0.00059,0.00127,0.102,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.10177,0.00019,0.00057,0.00171,0.104,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.414,0.,0.414,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.179,0.,0.179,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
538,1,538,0.655,0.,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,0.515,0.002,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.10161,0.00019,0.00055,0.00135,0.103,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.10008,0.00021,0.00058,0.00181,0.102,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
