param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
60,0.004,0.,0.004,0.406,0.007,0.398
61,0.004,0.,0.004,0.429,0.,0.429
62,0.009,0.,0.009,0.429,0.,0.429
63,0.004,0.,0.004,0.45,0.,0.45
64,0.004,0.,0.004,0.466,0.,0.466
65,0.005,0.,0.005,0.488,0.,0.488
66,0.005,0.,0.005,0.522,0.,0.522
67,0.005,0.,0.005,0.55,0.,0.549
68,0.005,0.,0.005,0.554,0.,0.554
69,0.005,0.,0.005,0.549,0.003,0.545
70,0.005,0.,0.005,0.567,0.,0.567
71,0.005,0.,0.005,0.591,0.,0.591
72,0.005,0.,0.005,0.6,0.,0.6
73,0.005,0.,0.005,0.627,0.,0.627
74,0.005,0.,0.005,0.679,0.,0.679
75,0.005,0.,0.005,0.677,0.,0.676
76,0.005,0.,0.005,0.704,0.,0.704
77,0.005,0.,0.005,0.713,0.003,0.708
78,0.005,0.,0.005,0.724,0.011,0.712
79,0.005,0.,0.005,0.756,0.007,0.748
80,0.005,0.,0.005,0.77,0.,0.77
81,0.006,0.,0.006,0.962,0.,0.962
82,0.006,0.,0.006,0.859,0.,0.859
83,0.006,0.,0.006,0.873,0.,0.872
84,0.006,0.,0.006,0.858,0.,0.858
85,0.006,0.,0.006,0.891,0.,0.891
86,0.006,0.,0.006,0.905,0.,0.905
87,0.006,0.,0.006,0.946,0.,0.946
88,0.006,0.,0.006,1.01,0.,1.01
89,0.006,0.,0.006,1.02,0.,1.02
90,0.006,0.,0.006,1.005,0.,1.005
91,0.006,0.,0.006,1.047,0.,1.046
92,0.006,0.,0.006,1.07,0.,1.07
93,0.006,0.,0.006,1.113,0.,1.113
94,0.007,0.,0.007,1.154,0.,1.154
95,0.006,0.,0.006,1.157,0.,1.157
96,0.006,0.,0.006,1.195,0.,1.195
97,0.006,0.,0.006,1.225,0.,1.225
98,0.007,0.,0.007,1.274,0.,1.274
99,0.007,0.,0.007,1.306,0.,1.306
100,0.007,0.,0.007,1.29,0.,1.29
110,0.007,0.,0.007,1.945,0.052,1.892
120,0.008,0.,0.008,2.076,0.02,2.056
130,0.008,0.,0.008,2.46,0.016,2.444
140,0.009,0.,0.009,3.005,0.007,2.996
150,0.01,0.,0.01,3.472,0.019,3.451
160,0.01,0.,0.01,4.179,0.,4.179
170,0.012,0.,0.012,4.79,0.,4.789
180,0.012,0.,0.012,5.656,0.008,5.647
190,0.013,0.,0.013,6.583,0.004,6.575
200,0.014,0.,0.014,7.726,0.019,7.705
210,0.014,0.,0.014,8.45,0.,8.449
220,0.014,0.,0.014,9.706,0.003,9.7
230,0.015,0.,0.015,10.944,0.002,10.936
240,0.016,0.,0.016,12.11,0.,12.108
250,0.017,0.,0.017,13.472,0.,13.47
260,0.018,0.,0.018,15.013,0.007,15.002
270,0.017,0.,0.017,16.635,0.055,16.575
280,0.019,0.,0.019,18.705,0.,18.702
290,0.02,0.,0.02,20.26,0.,20.258
300,0.02,0.,0.02,22.406,0.035,22.365
350,0.023,0.,0.023,34.543,0.,34.539
400,0.028,0.,0.028,50.678,0.003,50.666
450,0.031,0.,0.031,70.876,0.059,70.805
500,0.077,0.,0.077,95.455,0.107,95.33
