param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
27,27,1,,,,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,,,,
30,5,6,0.005,0.,0.004,,,,,,,,,,,,,,0.003,0.,0.003,,,,,,,,,,,,
31,1,31,0.06,0.003,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,1,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,37,0.027,0.,0.027,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,
37,37,1,0.011,0.,0.011,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,,,,
42,1,42,,,,,,,,,,0.08781,0.00036,0.00084,0.00019,0.089,0.,0.004,,,,0.,0.,0.,,,,,,,,,
42,6,7,0.005,0.,0.005,,,,,,,0.06568,0.00027,0.00056,0.00040,0.067,0.,0.003,0.045,0.023,0.022,0.,0.,0.,,,,,,,,,
42,42,1,,,,,,,,,,0.06609,0.00027,0.00057,0.00024,0.067,0.,0.003,,,,0.,0.,0.,,,,,,,,,
43,1,43,0.034,0.,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,1,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,48,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,,,,
48,48,1,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,,,,
49,1,49,0.049,0.,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,1,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,55,0.128,0.,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,1,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,7,8,0.006,0.,0.006,,,,,,,,,,,,,,0.004,0.,0.004,,,,,,,,,,,,
58,1,58,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,
58,58,1,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,,,,
61,1,61,0.061,0.,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61,1,0.027,0.,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,64,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
64,8,8,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
64,64,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
67,1,67,0.095,0.,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67,1,0.037,0.,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,68,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,
68,68,1,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,
72,8,9,0.008,0.,0.008,,,,,,,0.06568,0.00029,0.00057,0.00028,0.066,0.,0.003,0.005,0.,0.005,0.,0.,0.,,,,,,,,,
74,1,74,0.087,0.,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74,1,0.041,0.,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,78,,,,,,,,,,0.06481,0.00030,0.00057,0.00029,0.066,0.,0.003,,,,0.,0.,0.,,,,,,,,,
78,78,1,,,,,,,,,,0.06697,0.00036,0.00057,0.00041,0.068,0.,0.003,,,,0.,0.,0.,,,,,,,,,
79,1,79,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,,,,
79,79,1,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,
80,1,80,0.101,0.,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,1,0.05,0.,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,86,0.117,0.,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,1,0.051,0.,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,89,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,
89,89,1,,,,,,,,,,,,,,,,,0.091,0.,0.091,,,,,,,,,,,,
90,9,10,0.01,0.,0.01,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,,,,
92,1,92,0.114,0.,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,1,0.069,0.,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,98,0.16,0.,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,98,1,0.083,0.,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,99,,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,,,,
99,99,1,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,
104,1,104,0.243,0.,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,104,1,0.086,0.,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,110,0.173,0.,0.173,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,,,,
110,10,11,0.029,0.,0.029,,,,,,,0.06553,0.00028,0.00055,0.00046,0.066,0.,0.003,0.008,0.,0.008,0.,0.,0.,,,,,,,,,
110,110,1,0.087,0.,0.087,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,
114,1,114,,,,,,,,,,0.06509,0.00028,0.00054,0.00043,0.066,0.,0.002,,,,0.,0.,0.,,,,,,,,,
114,114,1,,,,,,,,,,0.06418,0.00028,0.00054,0.00057,0.065,0.003,0.,,,,0.001,0.,0.001,,,,,,,,,
117,1,117,0.19,0.,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,1,0.097,0.,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1,120,,,,,,,,,,,,,,,,,0.048,0.,0.048,,,,,,,,,,,,
120,120,1,,,,,,,,,,,,,,,,,0.04,0.,0.04,,,,,,,,,,,,
122,1,122,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
122,122,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
123,1,123,0.198,0.,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,1,0.099,0.,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,129,0.263,0.,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,1,0.141,0.,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,131,,,,,,,,,,,,,,,,,0.057,0.,0.057,,,,,,,,,,,,
131,131,1,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,,,,
132,11,12,0.014,0.,0.014,0.,0.,0.,0.,0.,0.,,,,,,,,0.01,0.,0.01,,,,,,,,,,,,
135,1,135,0.27,0.,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,1,0.143,0.,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,141,,,,,,,,,,,,,,,,,0.064,0.,0.064,,,,,,,,,,,,
141,141,1,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,,,,
150,1,150,,,,,,,,,,0.06539,0.00028,0.00054,0.00056,0.066,0.003,0.,,,,0.001,0.,0.001,,,,,,,,,
150,150,1,,,,,,,,,,0.06347,0.00028,0.00054,0.00075,0.065,0.003,0.,,,,0.001,0.,0.001,,,,,,,,,
151,1,151,,,,,,,,,,,,,,,,,0.07,0.,0.07,,,,,,,,,,,,
151,151,1,,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,,,,
156,12,13,0.016,0.,0.016,,,,,,,0.06361,0.00028,0.00057,0.00056,0.065,0.,0.003,0.012,0.,0.012,0.,0.,0.,,,,,,,,,
157,1,157,0.306,0.,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,1,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,162,,,,,,,,,,,,,,,,,0.08,0.006,0.074,,,,,,,,,,,,
162,162,1,,,,,,,,,,,,,,,,,0.042,0.,0.042,,,,,,,,,,,,
172,1,172,,,,,,,,,,,,,,,,,0.098,0.,0.097,,,,,,,,,,,,
172,172,1,,,,,,,,,,,,,,,,,0.043,0.,0.043,,,,,,,,,,,,
180,1,180,0.386,0.,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,1,0.202,0.,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,181,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
181,181,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
182,1,182,,,,,,,,,,,,,,,,,0.094,0.,0.094,,,,,,,,,,,,
182,13,14,0.019,0.,0.019,0.,0.,0.,0.,0.,0.,0.06677,0.00028,0.00054,0.00068,0.068,0.,0.003,0.014,0.,0.014,0.001,0.001,0.,,,,,,,,,
182,182,1,,,,,,,,,,,,,,,,,0.045,0.,0.045,,,,,,,,,,,,
185,1,185,,,,,,,,,,0.06435,0.00028,0.00055,0.00071,0.066,0.002,0.,,,,0.001,0.001,0.,,,,,,,,,
185,185,1,,,,,,,,,,0.06345,0.00027,0.00054,0.00087,0.065,0.,0.002,,,,0.001,0.001,0.,,,,,,,,,
193,1,193,,,,,,,,,,,,,,,,,0.124,0.,0.124,,,,,,,,,,,,
193,193,1,,,,,,,,,,,,,,,,,0.062,0.,0.062,,,,,,,,,,,,
202,1,202,0.578,0.,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,1,0.319,0.,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,203,,,,,,,,,,,,,,,,,0.115,0.,0.115,,,,,,,,,,,,
203,203,1,,,,,,,,,,,,,,,,,0.064,0.,0.064,,,,,,,,,,,,
210,1,210,0.713,0.023,0.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,14,15,0.021,0.,0.021,,,,,,,0.06433,0.00028,0.00056,0.00076,0.066,0.,0.003,0.017,0.,0.017,0.001,0.001,0.,,,,,,,,,
210,210,1,0.353,0.,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,214,,,,,,,,,,,,,,,,,0.128,0.,0.128,,,,,,,,,,,,
214,214,1,,,,,,,,,,,,,,,,,0.144,0.,0.144,,,,,,,,,,,,
221,1,221,,,,,,,,,,0.06663,0.00028,0.00056,0.00078,0.068,0.002,0.,,,,0.001,0.001,0.,,,,,,,,,
221,221,1,,,,,,,,,,0.06474,0.00028,0.00056,0.00106,0.066,0.004,0.,,,,0.001,0.001,0.,,,,,,,,,
224,1,224,0.659,0.,0.659,,,,,,,,,,,,,,0.139,0.003,0.135,,,,,,,,,,,,
224,224,1,0.36,0.,0.36,,,,,,,,,,,,,,0.072,0.,0.072,,,,,,,,,,,,
234,1,234,,,,,,,,,,,,,,,,,0.166,0.,0.165,,,,,,,,,,,,
234,234,1,,,,,,,,,,,,,,,,,0.074,0.,0.074,,,,,,,,,,,,
239,1,239,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
239,239,1,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
240,15,16,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,
245,1,245,,,,,,,,,,,,,,,,,0.16,0.,0.16,,,,,,,,,,,,
245,245,1,,,,,,,,,,,,,,,,,0.078,0.,0.078,,,,,,,,,,,,
247,1,247,0.739,0.,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,247,1,0.376,0.,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,255,,,,,,,,,,,,,,,,,0.164,0.,0.164,,,,,,,,,,,,
255,255,1,,,,,,,,,,,,,,,,,0.081,0.,0.081,,,,,,,,,,,,
257,1,257,,,,,,,,,,0.06630,0.00028,0.00057,0.00096,0.068,0.003,0.,,,,0.001,0.001,0.,,,,,,,,,
257,257,1,,,,,,,,,,0.06647,0.00028,0.00056,0.00124,0.068,0.,0.003,,,,0.001,0.001,0.,,,,,,,,,
269,1,269,0.982,0.,0.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,1,0.553,0.,0.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,16,17,0.028,0.,0.028,,,,,,,0.06658,0.00028,0.00060,0.00104,0.068,0.,0.003,,,,0.001,0.001,0.,,,,,,,,,
291,1,291,,,,,,,,,,,,,,,,,0.226,0.,0.226,,,,,,,,,,,,
291,291,1,,,,,,,,,,,,,,,,,0.121,0.,0.121,,,,,,,,,,,,
293,1,293,,,,,,,,,,0.06873,0.00029,0.00057,0.00113,0.07,0.002,0.001,,,,0.002,0.,0.002,,,,,,,,,
293,293,1,,,,,,,,,,0.06681,0.00028,0.00057,0.00145,0.069,0.001,0.003,,,,0.002,0.,0.002,,,,,,,,,
297,1,297,,,,0.001,0.001,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
297,297,1,,,,0.001,0.001,0.,0.001,0.001,0.,,,,,,,,,,,,,,,,,,,,,,
306,17,18,,,,0.,0.,0.,0.,0.,0.,0.06598,0.00027,0.00059,0.00129,0.068,0.004,0.,0.026,0.,0.026,0.001,0.,0.,,,,,,,,,
307,1,307,,,,,,,,,,0.06621,0.00027,0.00059,0.00133,0.068,0.002,0.002,,,,,,,,,,,,,,,
307,307,1,,,,,,,,,,0.06696,0.00028,0.00062,0.00203,0.07,0.001,0.003,,,,,,,,,,,,,,,
328,1,328,,,,,,,,,,,,,,,,,0.269,0.,0.269,,,,,,,,,,,,
328,328,1,,,,,,,,,,,,,,,,,0.145,0.,0.145,,,,,,,,,,,,
329,1,329,,,,,,,,,,0.06407,0.00029,0.00057,0.00119,0.066,0.,0.004,,,,0.001,0.,0.001,,,,,,,,,
329,329,1,,,,,,,,,,0.06639,0.00028,0.00058,0.00159,0.068,0.003,0.001,,,,0.001,0.,0.001,,,,,,,,,
336,1,336,1.322,0.,1.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336,1,0.74,0.,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,18,19,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.06629,0.00028,0.00056,0.00125,0.068,0.,0.004,0.027,0.,0.027,0.001,0.,0.001,,,,,,,,,
355,1,355,,,,0.001,0.,0.001,0.002,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
355,355,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
364,1,364,,,,,,,,,,,,,,,,,0.312,0.,0.312,,,,,,,,,,,,
364,364,1,,,,,,,,,,,,,,,,,0.158,0.,0.158,,,,,,,,,,,,
365,1,365,,,,,,,,,,0.06555,0.00028,0.00057,0.00133,0.067,0.,0.004,,,,0.001,0.,0.001,,,,,,,,,
365,365,1,,,,,,,,,,0.06662,0.00028,0.00058,0.00173,0.069,0.003,0.001,,,,0.002,0.,0.002,,,,,,,,,
380,19,20,,,,,,,,,,0.06654,0.00029,0.00056,0.00139,0.069,0.002,0.001,0.032,0.,0.032,0.001,0.,0.001,,,,,,,,,
400,1,400,,,,,,,,,,,,,,,,,0.407,0.,0.407,,,,,,,,,,,,
400,20,20,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,,,,,0.228,0.,0.228,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.06669,0.00028,0.00059,0.00142,0.069,0.001,0.003,,,,0.001,0.,0.001,,,,,,,,,
401,401,1,,,,,,,,,,0.06824,0.00028,0.00078,0.00199,0.071,0.003,0.003,,,,0.002,0.,0.002,,,,,,,,,
402,1,402,,,,,,,,,,,,,,,,,0.436,0.015,0.42,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,,,,,0.223,0.,0.222,,,,,,,,,,,,
404,1,404,2.154,0.,2.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,1.238,0.,1.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.002,0.,0.002,0.043,0.011,0.031,,,,,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
414,1,414,2.259,0.,2.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,1.239,0.,1.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.06651,0.00028,0.00057,0.00155,0.069,0.,0.004,0.106,0.,0.106,0.001,0.,0.001,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.44,0.,0.44,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.244,0.,0.244,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.06736,0.00028,0.00058,0.00162,0.069,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
437,437,1,,,,,,,,,,0.06631,0.00028,0.00058,0.00209,0.069,0.,0.004,,,,0.002,0.002,0.,,,,,,,,,
462,21,22,0.046,0.,0.046,0.,0.,0.,0.,0.,0.,0.06663,0.00028,0.00058,0.00169,0.069,0.003,0.,0.039,0.,0.039,0.002,0.,0.002,,,,,,,,,
471,1,471,2.515,0.,2.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,1.439,0.002,1.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.001,0.,0.001,0.06778,0.00029,0.00061,0.00164,0.07,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.,0.001,0.06824,0.00029,0.00066,0.00226,0.071,0.,0.005,,,,0.002,0.,0.002,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.541,0.,0.541,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.267,0.,0.267,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.06696,0.00028,0.00058,0.00178,0.069,0.002,0.002,0.042,0.,0.042,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.06841,0.00028,0.00060,0.00183,0.071,0.003,0.001,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.06774,0.00028,0.00060,0.00250,0.071,0.003,0.002,,,,0.002,0.,0.002,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.599,0.,0.599,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.279,0.,0.279,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
538,1,538,3.743,0.,3.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,2.204,0.007,2.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.06703,0.00028,0.00060,0.00189,0.069,0.004,0.,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.06621,0.00029,0.00062,0.00261,0.069,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
