param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
169,,,,,,,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,
173,,,,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,
180,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,
182,,,,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,
190,,,,0.033,0.,0.033,0.032,0.,0.032,,,,,,,,,,,,,,,,,,,,
195,,,,,,,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.,0.002
199,,,,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,0.034,0.,0.034,,,,,,,,,,,,,,,,,,,,
206,,,,,,,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,
208,,,,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,0.033,0.,0.033,,,,,,,,,,,,,,,,,,,,
216,,,,0.026,0.,0.026,0.041,0.,0.041,,,,,,,,,,,,,,,,,,,,
221,,,,,,,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,
225,,,,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,0.043,0.,0.043,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,0.08696,0.00026,0.00065,0.00036,0.088,0.004,0.,0.08885,0.00032,0.00086,0.00035,0.09,0.003,0.001,,,,,,
232,,,,,,,0.043,0.,0.043,,,,,,,,,,,,,,,,,,,,
233,,,,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,0.043,0.003,0.039,,,,,,,,,,,,,,,,,,0.002,0.,0.002
242,,,,0.034,0.,0.034,0.046,0.,0.046,,,,,,,,,,,,,,,,,,,,
247,,,,,,,0.05,0.,0.05,,,,,,,,,,,,,,,,,,,,
250,,,,0.035,0.,0.035,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,0.048,0.,0.048,,,,,,,,,,,,,,,,,,,,
258,,,,,,,0.054,0.,0.054,,,,,,,,,,,,,,,,,,,,
259,,,,0.037,0.,0.037,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,0.054,0.,0.054,,,,,,,,,,,,,,,,,,,,
268,,,,0.038,0.,0.038,0.053,0.,0.053,,,,,,,,,,,,,,,,,,,,
273,,,,,,,0.061,0.,0.061,,,,,,,,,,,,,,,,,,,,
276,,,,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003
279,,,,,,,0.061,0.,0.061,,,,,,,,,,,,,,,,,,,,
284,,,,,,,0.067,0.,0.067,,,,,,,,,,,,,,,,,,,,
285,,,,0.043,0.,0.043,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,0.077,0.,0.077,,,,,,,,,,,,,,,,,,,,
292,,,,,,,0.108,0.,0.108,,,,,,,,,,,,,,,,,,,,
293,,,,0.051,0.,0.051,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,0.067,0.,0.067,,,,,,,,,,,,,,,,,,,,
300,,,,,,,0.069,0.,0.069,,,,,,,,,,,,,,,,,,,,
302,,,,0.048,0.,0.048,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,0.077,0.003,0.073,,,,,,,,,,,,,,,,,,,,
310,,,,0.053,0.,0.053,0.075,0.,0.075,,,,,,,,,,,,,,,,,,,,
315,,,,,,,0.092,0.,0.092,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.,0.003
319,,,,0.054,0.,0.054,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,0.082,0.,0.082,,,,,,,,,,,,,,,,,,,,
326,,,,,,,0.083,0.,0.083,,,,,,,,,,,,,,,,,,,,
328,,,,0.055,0.,0.055,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,0.09,0.,0.09,,,,,,,,,,,,,,,,,,,,
336,,,,0.06,0.,0.06,0.085,0.,0.085,,,,,,,,,,,,,,,,,,,,
341,,,,,,,0.094,0.,0.094,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,0.08711,0.00027,0.00110,0.00063,0.089,0.004,0.001,0.08294,0.00044,0.00094,0.00046,0.084,0.,0.005,,,,,,
345,,,,0.06,0.,0.06,,,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,0.092,0.003,0.088,,,,,,,,,,,,,,,,,,,,
352,,,,,,,0.09,0.,0.09,,,,,,,,,,,,,,,,,,,,
353,,,,0.062,0.003,0.059,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
357,,,,,,,0.092,0.,0.092,,,,,,,,,,,,,,,,,,,,
362,,,,0.068,0.,0.068,0.091,0.,0.091,,,,,,,,,,,,,,,,,,,,
367,,,,,,,0.097,0.,0.097,,,,,,,,,,,,,,,,,,,,
370,,,,0.071,0.,0.071,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,0.104,0.,0.104,,,,,,,,,,,,,,,,,,,,
378,,,,,,,0.109,0.,0.109,,,,,,,,,,,,,,,,,,,,
379,,,,0.073,0.,0.073,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,0.105,0.,0.105,,,,,,,,,,,,,,,,,,,,
387,,,,0.074,0.,0.074,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,0.106,0.,0.106,,,,,,,,,,,,,,,,,,,,
394,,,,,,,0.112,0.,0.112,,,,,,,,,,,,,,,,,,0.006,0.,0.006
396,,,,0.082,0.,0.082,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,0.136,0.,0.136,,,,,,,,,,,,,,,,,,,,
404,,,,,,,0.134,0.,0.134,,,,,,,,,,,,,,,,,,,,
405,,,,0.08,0.003,0.076,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,0.138,0.,0.138,,,,,,,,,,,,,,,,,,,,
413,,,,0.083,0.,0.083,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,0.148,0.003,0.144,,,,,,,,,,,,,,,,,,,,
420,,,,,,,0.124,0.,0.124,,,,,,,,,,,,,,,,,,,,
422,,,,0.087,0.,0.087,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,0.144,0.007,0.136,,,,,,,,,,,,,,,,,,,,
430,,,,0.087,0.,0.087,0.143,0.003,0.139,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
435,,,,,,,0.182,0.,0.181,,,,,,,,,,,,,,,,,,,,
439,,,,0.089,0.,0.089,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,0.178,0.,0.178,,,,,,,,,,,,,,,,,,,,
446,,,,,,,0.151,0.,0.151,,,,,,,,,,,,,,,,,,,,
447,,,,0.098,0.,0.098,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,0.183,0.,0.183,,,,,,,,,,,,,,,,,,,,
456,,,,0.101,0.,0.101,,,,0.08583,0.00031,0.00165,0.00060,0.088,0.004,0.002,0.08435,0.00031,0.00160,0.00069,0.087,0.003,0.002,,,,,,
458,,,,0.137,0.,0.137,,,,,,,,,,,,,,,,,,,,,,,
465,,,,0.106,0.,0.106,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,0.187,0.,0.187,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008
473,,,,0.104,0.,0.104,,,,,,,,,,,,,,,,,,,,,,,
482,,,,0.107,0.,0.107,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,0.218,0.003,0.214,,,,,,,,,,,,,,,,,,,,
490,,,,0.123,0.,0.123,,,,,,,,,,,,,,,,,,,,,,,
499,,,,0.117,0.003,0.113,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,0.18,0.,0.18,,,,,,,,,,,,,,,,,,,,
507,,,,0.119,0.,0.119,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.,0.058
516,,,,0.132,0.,0.132,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,0.23,0.008,0.222,,,,,,,,,,,,,,,,,,,,
525,,,,0.14,0.,0.14,,,,,,,,,,,,,,,,,,,,,,,
533,,,,0.127,0.,0.127,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,0.235,0.007,0.227,,,,,,,,,,,,,,,,,,,,
542,,,,0.135,0.,0.135,,,,,,,,,,,,,,,,,,,,,,,
550,,,,0.137,0.,0.137,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
559,,,,0.146,0.,0.146,0.249,0.,0.249,,,,,,,,,,,,,,,,,,,,
567,,,,0.149,0.,0.149,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,0.08527,0.00034,0.00218,0.00076,0.088,0.,0.006,0.08794,0.00039,0.00173,0.00087,0.091,0.,0.005,,,,,,
576,,,,0.152,0.003,0.148,,,,,,,,,,,,,,,,,,,,,,,
577,,,,,,,0.282,0.003,0.278,,,,,,,,,,,,,,,,,,,,
583,,,,,,,0.281,0.003,0.278,,,,,,,,,,,,,,,,,,,,
585,,,,0.156,0.,0.156,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
593,,,,0.158,0.,0.158,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,0.315,0.,0.315,,,,,,,,,,,,,,,,,,,,
602,,,,0.165,0.,0.165,,,,,,,,,,,,,,,,,,,,,,,
610,,,,0.176,0.,0.176,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,0.345,0.,0.345,,,,,,,,,,,,,,,,,,,,
619,,,,0.175,0.,0.175,,,,,,,,,,,,,,,,,,,,,,,
627,,,,0.177,0.,0.177,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012
631,,,,,,,0.387,0.,0.387,,,,,,,,,,,,,,,,,,,,
636,,,,0.186,0.003,0.182,,,,,,,,,,,,,,,,,,,,,,,
644,,,,0.198,0.,0.198,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,0.344,0.,0.344,,,,,,,,,,,,,,,,,,,,
653,,,,0.197,0.,0.197,,,,,,,,,,,,,,,,,,,,,,,
662,,,,0.197,0.,0.197,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,0.41,0.,0.41,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015
670,,,,0.2,0.,0.2,,,,,,,,,,,,,,,,,,,,,,,
679,,,,0.199,0.,0.199,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,0.09220,0.00032,0.00264,0.00103,0.096,0.003,0.004,0.08584,0.00030,0.00269,0.00096,0.089,0.003,0.003,,,,,,
685,,,,,,,0.404,0.,0.404,,,,,,,,,,,,,,,,,,,,
687,,,,0.206,0.,0.206,,,,,,,,,,,,,,,,,,,,,,,
696,,,,0.203,0.,0.203,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,0.434,0.,0.434,,,,,,,,,,,,,,,,,,,,
704,,,,0.212,0.,0.212,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.003,0.015
713,,,,0.211,0.,0.211,,,,,,,,,,,,,,,,,,,,,,,
721,,,,,,,0.518,0.,0.518,,,,,,,,,,,,,,,,,,,,
739,,,,,,,0.506,0.,0.504,,,,,,,,,,,,,,,,,,,,
744,,,,0.239,0.003,0.235,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018
757,,,,,,,0.505,0.019,0.485,,,,,,,,,,,,,,,,,,,,
775,,,,0.25,0.,0.25,0.526,0.007,0.519,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018
793,,,,,,,0.571,0.,0.571,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,0.08760,0.00029,0.00324,0.00101,0.092,0.003,0.004,0.08675,0.00028,0.00343,0.00096,0.091,0.002,0.005,,,,,,
806,,,,0.265,0.,0.265,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,0.571,0.,0.571,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03
829,,,,,,,0.586,0.,0.586,,,,,,,,,,,,,,,,,,,,
837,,,,0.288,0.,0.288,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,0.614,0.,0.614,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
865,,,,,,,0.713,0.,0.713,,,,,,,,,,,,,,,,,,,,
868,,,,0.309,0.,0.309,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,0.682,0.008,0.674,,,,,,,,,,,,,,,,,,,,
883,,,,,,,0.645,0.,0.645,,,,,,,,,,,,,,,,,,,,
898,,,,0.329,0.,0.329,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,0.68,0.,0.68,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025
911,,,,,,,,,,0.09513,0.00026,0.00445,0.00123,0.101,0.004,0.005,0.10067,0.00319,0.00468,0.00160,0.11,0.003,0.009,,,,,,
914,,,,0.335,0.,0.334,,,,,,,,,,,,,,,,,,,,,,,
929,,,,0.358,0.,0.358,,,,,,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024
960,,,,0.378,0.,0.378,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029
991,,,,0.391,0.,0.391,0.876,0.,0.876,,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
1022,,,,0.411,0.003,0.407,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,0.09351,0.00032,0.00533,0.00139,0.1,0.007,0.003,0.08939,0.00031,0.00513,0.06185,0.156,0.012,0.057,,,,,,
1053,,,,0.435,0.,0.435,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1081,,,,,,,0.968,0.,0.967,,,,,,,,,,,,,,,,,,,,
1084,,,,0.444,0.,0.444,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033
1115,,,,0.478,0.,0.478,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,0.08637,0.00040,0.00564,0.00139,0.094,0.007,0.004,0.08674,0.00030,0.00580,0.00126,0.094,0.,0.01,,,,0.038,0.,0.038
1146,,,,0.51,0.004,0.506,,,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,1.307,0.039,1.268,,,,,,,,,,,,,,,,,,,,
1171,,,,,,,1.162,0.007,1.154,,,,,,,,,,,,,,,,,,,,
1177,,,,0.52,0.,0.52,,,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1208,,,,0.55,0.,0.55,,,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1239,,,,0.615,0.,0.615,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,0.08804,0.00033,0.00739,0.00161,0.097,0.,0.012,0.08992,0.00028,0.00723,0.00156,0.099,0.003,0.009,,,,,,
1256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.,0.045
1261,,,,,,,1.39,0.024,1.366,,,,,,,,,,,,,,,,,,,,
1269,,,,0.657,0.,0.657,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.,0.046
1300,,,,0.669,0.,0.669,,,,,,,,,,,,,,,,,,,,,,,
1331,,,,0.702,0.,0.702,,,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1351,,,,,,,1.572,0.,1.572,,,,,,,,,,,,,,,,,,,,
1362,,,,0.729,0.,0.729,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.08587,0.00026,0.00925,0.00152,0.097,0.003,0.012,0.08917,0.00028,0.00888,0.00152,0.1,0.003,0.01,,,,,,
1370,,,,0.717,0.,0.717,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
1393,,,,0.775,0.,0.775,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
1424,,,,0.774,0.003,0.77,,,,,,,,,,,,,,,,,,,,,,,
1441,,,,,,,1.865,0.,1.864,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.,0.057
1454,,,,,,,1.999,0.044,1.953,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,0.09142,0.00030,0.01071,0.00197,0.104,0.,0.016,0.09080,0.00032,0.02313,0.00300,0.117,0.,0.029,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
1530,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.,0.065
1531,,,,,,,2.166,0.003,2.162,,,,,,,,,,,,,,,,,,,,
1566,,,,0.902,0.,0.902,,,,,,,,,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.,0.066
1593,,,,,,,,,,0.09800,0.00041,0.01473,0.00207,0.115,0.,0.02,0.10023,0.00038,0.01205,0.00299,0.115,0.,0.019,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
1621,,,,,,,2.274,0.,2.274,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.,0.07
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.,0.077
1706,,,,,,,,,,0.09414,0.00035,0.01387,0.00215,0.11,0.003,0.017,0.09364,0.00054,0.01382,0.00269,0.11,0.,0.02,,,,,,
1709,,,,1.128,0.,1.128,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,2.525,0.004,2.521,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.,0.078
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.,0.082
1801,,,,,,,2.853,0.023,2.829,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.,0.087
1820,,,,,,,,,,0.08958,0.00035,0.02529,0.00304,0.118,0.,0.032,0.09099,0.00029,0.01742,0.00239,0.111,0.003,0.019,,,,,,
1826,,,,1.221,0.007,1.213,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.,0.084
1851,,,,1.329,0.004,1.325,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.,0.088
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.,0.095
1933,,,,,,,,,,0.09478,0.00029,0.01741,0.00283,0.115,0.004,0.02,0.09761,0.00033,0.01886,0.00646,0.123,0.003,0.026,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,0.,0.097
1993,,,,1.533,0.003,1.529,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149,0.,0.149
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.,0.118
2047,,,,,,,,,,0.09434,0.00030,0.01974,0.00266,0.117,0.,0.026,0.09575,0.00031,0.02103,0.00254,0.119,0.003,0.024,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.,0.12
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.,0.119
2136,,,,1.748,0.008,1.738,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.,0.125
2161,,,,,,,4.137,0.004,4.133,0.09777,0.00028,0.02555,0.00390,0.127,0.007,0.026,0.09423,0.00038,0.02764,0.00283,0.125,0.003,0.031,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.,0.125
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.,0.127
2274,,,,,,,,,,0.09576,0.00030,0.02316,0.00295,0.122,0.003,0.026,0.09992,0.00033,0.02335,0.00291,0.126,0.003,0.026,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146,0.,0.146
2278,,,,1.915,0.,1.915,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.974,0.004,1.97,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.,0.145
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.,0.139
2388,,,,,,,,,,0.09301,0.00027,0.03446,0.00544,0.133,0.008,0.036,0.09176,0.00033,0.02711,0.00298,0.122,0.006,0.027,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.,0.145
2420,,,,2.134,0.003,2.13,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.,0.137
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.,0.136
2502,,,,,,,,,,0.09777,0.00031,0.03487,0.00343,0.136,0.003,0.038,0.10078,0.00034,0.03158,0.00415,0.137,0.004,0.036,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.,0.138
2521,,,,,,,5.534,0.,5.534,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.,0.154
2562,,,,2.461,0.,2.461,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164,0.,0.164
2615,,,,,,,,,,0.09532,0.00036,0.03676,0.00340,0.136,0.,0.044,0.09065,0.00041,0.03107,0.00345,0.125,0.003,0.035,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173,0.,0.173
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,0.,0.191
2705,,,,2.59,0.003,2.586,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.,0.189
2729,,,,,,,,,,0.09830,0.00028,0.03359,0.00636,0.138,0.004,0.04,0.08936,0.00037,0.03279,0.00366,0.126,0.004,0.036,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.,0.192
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.,0.203
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202,0.,0.202
2842,,,,,,,,,,0.09006,0.00035,0.03833,0.00350,0.132,0.003,0.042,0.08830,0.00031,0.03577,0.00360,0.128,0.003,0.039,,,,,,
2847,,,,2.931,0.,2.931,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,0.,0.211
2881,,,,,,,7.676,0.071,7.604,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.,0.22
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,0.,0.221
2956,,,,,,,,,,0.09782,0.00084,0.04115,0.00389,0.143,0.,0.049,0.08839,0.00029,0.03844,0.00375,0.131,0.003,0.042,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.,0.224
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,0.,0.225
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,0.,0.238
3070,,,,,,,,,,0.09507,0.00033,0.05215,0.00451,0.152,0.004,0.056,0.09178,0.00033,0.04226,0.00389,0.138,0.003,0.046,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.003,0.228
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.,0.26
3183,,,,,,,,,,0.09008,0.00030,0.04649,0.00387,0.14,0.003,0.053,0.09205,0.00031,0.04821,0.00351,0.144,0.004,0.052,,,,,,
3241,,,,,,,9.276,0.007,9.268,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.,0.269
3297,,,,,,,,,,0.08788,0.00025,0.04681,0.00888,0.144,0.004,0.056,0.09466,0.00094,0.04703,0.00576,0.148,0.,0.057,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.,0.27
3410,,,,,,,,,,0.08943,0.00028,0.05093,0.00382,0.144,0.003,0.055,0.09421,0.00031,0.05233,0.00389,0.15,0.004,0.056,,,,,,
3416,,,,4.089,0.,4.089,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.09577,0.00032,0.05819,0.00446,0.158,0.003,0.063,0.09112,0.00037,0.05758,0.00466,0.153,0.004,0.065,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.003,0.291
3601,,,,,,,11.678,0.115,11.558,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.09011,0.00034,0.06928,0.00498,0.164,0.,0.077,0.09091,0.00038,0.06422,0.00440,0.16,0.011,0.061,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.,0.32
3674,,,,,,,,,,0.08762,0.00029,0.05696,0.00415,0.149,0.004,0.061,0.08309,0.00037,0.10836,0.00410,0.196,0.004,0.112,,,,,,
3751,,,,,,,,,,0.08949,0.00030,0.06489,0.00457,0.159,0.003,0.07,0.08889,0.00028,0.06794,0.00566,0.162,0.003,0.074,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356,0.003,0.352
