param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
202,1,202,0.511,0.,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,1,0.299,0.,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,203,,,,,,,,,,,,,,,,,0.12,0.,0.12,,,,,,,,,,,,
203,203,1,,,,,,,,,,,,,,,,,0.081,0.,0.081,,,,,,,,,,,,
210,1,210,0.656,0.,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,14,15,0.021,0.,0.021,,,,,,,0.08045,0.00034,0.00092,0.00079,0.082,0.004,0.001,0.015,0.,0.015,0.001,0.,0.001,,,,,,,,,
210,210,1,0.322,0.,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,214,,,,,,,,,,,,,,,,,0.131,0.,0.131,,,,,,,,,,,,
214,214,1,,,,,,,,,,,,,,,,,0.058,0.,0.058,,,,,,,,,,,,
221,1,221,,,,,,,,,,0.08168,0.00034,0.00093,0.00084,0.083,0.,0.005,,,,0.001,0.,0.001,,,,,,,,,
221,221,1,,,,,,,,,,0.17167,0.00033,0.00092,0.00106,0.174,0.016,0.078,,,,0.001,0.,0.001,,,,,,,,,
224,1,224,0.584,0.,0.582,,,,,,,,,,,,,,0.146,0.,0.146,,,,,,,,,,,,
224,224,1,0.341,0.,0.341,,,,,,,,,,,,,,0.063,0.,0.063,,,,,,,,,,,,
234,1,234,,,,,,,,,,,,,,,,,0.147,0.,0.147,,,,,,,,,,,,
234,234,1,,,,,,,,,,,,,,,,,0.08,0.,0.08,,,,,,,,,,,,
239,1,239,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
239,239,1,,,,0.,0.,0.,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,
240,15,16,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,,,,,,,,0.018,0.,0.018,,,,,,,,,,,,
245,1,245,,,,,,,,,,,,,,,,,0.173,0.,0.173,,,,,,,,,,,,
245,245,1,,,,,,,,,,,,,,,,,0.067,0.,0.067,,,,,,,,,,,,
247,1,247,0.621,0.,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,247,1,0.355,0.,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,255,,,,,,,,,,,,,,,,,0.19,0.,0.19,,,,,,,,,,,,
255,255,1,,,,,,,,,,,,,,,,,0.077,0.,0.077,,,,,,,,,,,,
257,1,257,,,,,,,,,,0.08007,0.00033,0.00092,0.00097,0.082,0.,0.004,,,,0.001,0.,0.001,,,,,,,,,
257,257,1,,,,,,,,,,0.08061,0.00034,0.00092,0.00125,0.083,0.,0.005,,,,0.001,0.,0.001,,,,,,,,,
269,1,269,0.871,0.,0.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,1,0.521,0.003,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,16,17,0.027,0.,0.027,,,,,,,0.08160,0.00033,0.00092,0.00102,0.084,0.004,0.001,,,,0.001,0.,0.001,,,,,,,,,
291,1,291,,,,,,,,,,,,,,,,,0.252,0.,0.252,,,,,,,,,,,,
291,291,1,,,,,,,,,,,,,,,,,0.103,0.,0.103,,,,,,,,,,,,
293,1,293,,,,,,,,,,0.08128,0.00034,0.00094,0.00108,0.083,0.,0.005,,,,0.001,0.,0.001,,,,,,,,,
293,293,1,,,,,,,,,,0.08052,0.00034,0.00094,0.00156,0.083,0.003,0.002,,,,0.001,0.,0.001,,,,,,,,,
297,1,297,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
297,297,1,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
306,17,18,,,,0.,0.,0.,0.,0.,0.,0.09268,0.00032,0.00108,0.00119,0.095,0.004,0.016,0.023,0.,0.023,0.001,0.,0.001,,,,,,,,,
307,1,307,,,,,,,,,,0.07758,0.00032,0.00096,0.00113,0.08,0.003,0.002,,,,,,,,,,,,,,,
307,307,1,,,,,,,,,,0.07733,0.00031,0.00088,0.00150,0.08,0.005,0.,,,,,,,,,,,,,,,
328,1,328,,,,,,,,,,,,,,,,,0.304,0.,0.304,,,,,,,,,,,,
328,328,1,,,,,,,,,,,,,,,,,0.123,0.,0.123,,,,,,,,,,,,
329,1,329,,,,,,,,,,0.08094,0.00034,0.00094,0.00123,0.083,0.003,0.002,,,,0.001,0.,0.001,,,,,,,,,
329,329,1,,,,,,,,,,0.08178,0.00033,0.00099,0.00161,0.084,0.003,0.002,,,,0.001,0.,0.001,,,,,,,,,
336,1,336,1.174,0.,1.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336,1,0.695,0.003,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,18,19,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.07996,0.00033,0.00109,0.00130,0.082,0.,0.006,0.03,0.,0.03,0.001,0.,0.001,,,,,,,,,
355,1,355,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
355,355,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
364,1,364,,,,,,,,,,,,,,,,,0.372,0.,0.372,,,,,,,,,,,,
364,364,1,,,,,,,,,,,,,,,,,0.145,0.,0.145,,,,,,,,,,,,
365,1,365,,,,,,,,,,0.08071,0.00033,0.00098,0.00136,0.083,0.,0.006,,,,0.001,0.,0.001,,,,,,,,,
365,365,1,,,,,,,,,,0.08085,0.00034,0.00099,0.00188,0.084,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
380,19,20,,,,,,,,,,0.08000,0.00034,0.00092,0.00140,0.082,0.003,0.002,0.029,0.,0.029,0.001,0.,0.001,,,,,,,,,
400,1,400,,,,,,,,,,,,,,,,,0.415,0.,0.415,,,,,,,,,,,,
400,20,20,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,,,,,0.202,0.003,0.199,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.08046,0.00044,0.00095,0.00147,0.083,0.,0.005,,,,0.001,0.,0.001,,,,,,,,,
401,401,1,,,,,,,,,,0.08265,0.00033,0.00102,0.00198,0.086,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
402,1,402,,,,,,,,,,,,,,,,,0.553,0.,0.553,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,,,,,0.206,0.,0.206,,,,,,,,,,,,
404,1,404,1.92,0.003,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,1.175,0.003,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
414,1,414,2.097,0.,2.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,1.17,0.,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.043,0.,0.043,0.,0.,0.,0.,0.,0.,0.08055,0.00035,0.00095,0.00156,0.083,0.,0.005,0.033,0.,0.033,0.001,0.,0.001,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.559,0.,0.559,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.206,0.,0.206,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.08085,0.00033,0.00094,0.00159,0.083,0.,0.005,,,,0.001,0.,0.001,,,,,,,,,
437,437,1,,,,,,,,,,0.08080,0.00033,0.00097,0.00225,0.084,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
462,21,22,0.044,0.,0.044,0.,0.,0.,0.001,0.,0.001,0.08029,0.00033,0.00094,0.00174,0.083,0.003,0.002,0.038,0.,0.038,0.002,0.,0.002,,,,,,,,,
471,1,471,2.226,0.,2.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,1.366,0.003,1.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.002,0.,0.002,0.07879,0.00033,0.00095,0.00173,0.081,0.004,0.001,,,,0.082,0.,0.082,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.,0.001,0.07734,0.00033,0.00098,0.00240,0.081,0.002,0.004,,,,0.002,0.,0.002,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.52,0.,0.52,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.24,0.,0.24,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.07973,0.00033,0.00105,0.00873,0.09,0.003,0.01,0.041,0.,0.041,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.08075,0.00030,0.00101,0.00191,0.084,0.003,0.003,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.07894,0.00032,0.00097,0.00255,0.082,0.007,0.,,,,0.002,0.,0.002,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.699,0.003,0.695,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.245,0.,0.245,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
538,1,538,3.345,0.,3.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,2.072,0.004,2.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.07771,0.00032,0.00100,0.00200,0.081,0.004,0.001,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.07949,0.00034,0.00102,0.00270,0.083,0.001,0.006,,,,0.003,0.,0.003,,,,,,,,,
