param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.001
2,0.,0.,0.,0.002,0.,0.002
3,0.,0.,0.,0.003,0.,0.003
4,0.,0.,0.,0.004,0.,0.004
5,0.,0.,0.,0.005,0.,0.005
6,0.,0.,0.,0.019,0.,0.019
7,0.,0.,0.,0.008,0.,0.008
8,0.,0.,0.,0.01,0.,0.01
9,0.,0.,0.,0.012,0.,0.012
10,0.,0.,0.,0.013,0.,0.013
11,0.,0.,0.,0.093,0.,0.093
12,0.,0.,0.,0.02,0.,0.02
13,0.,0.,0.,0.021,0.,0.021
14,0.,0.,0.,0.025,0.,0.025
15,0.,0.,0.,0.026,0.,0.026
16,0.,0.,0.,0.049,0.,0.049
17,0.,0.,0.,0.033,0.,0.033
18,0.,0.,0.,0.037,0.,0.037
19,0.,0.,0.,0.04,0.,0.04
20,0.,0.,0.,0.044,0.,0.044
21,0.,0.,0.,0.049,0.,0.049
22,0.,0.,0.,0.065,0.,0.065
23,0.,0.,0.,0.06,0.,0.06
24,0.001,0.,0.001,0.08,0.,0.08
25,0.001,0.,0.001,0.147,0.,0.147
26,0.001,0.,0.001,0.096,0.,0.096
27,0.001,0.,0.001,0.084,0.,0.084
28,0.001,0.,0.001,0.087,0.,0.087
29,0.001,0.,0.001,0.109,0.,0.109
30,0.001,0.,0.001,0.118,0.,0.118
31,0.002,0.,0.002,0.111,0.,0.111
32,0.001,0.,0.001,0.12,0.,0.12
33,0.001,0.,0.001,0.127,0.,0.127
34,0.001,0.,0.001,0.139,0.,0.139
35,0.001,0.,0.001,0.158,0.,0.158
36,0.001,0.,0.001,0.165,0.,0.165
37,0.001,0.,0.001,0.179,0.,0.179
38,0.001,0.,0.001,0.18,0.,0.18
39,0.001,0.,0.001,0.204,0.003,0.2
40,0.001,0.,0.001,0.204,0.003,0.2
41,0.001,0.,0.001,0.225,0.,0.225
42,0.001,0.,0.001,0.235,0.,0.235
43,0.001,0.,0.001,0.246,0.003,0.242
44,0.001,0.,0.001,0.264,0.003,0.261
45,0.001,0.,0.001,0.266,0.007,0.258
46,0.001,0.,0.001,0.284,0.003,0.28
47,0.001,0.,0.001,0.299,0.,0.299
48,0.001,0.,0.001,0.316,0.003,0.312
49,0.001,0.,0.001,0.335,0.003,0.331
50,0.001,0.,0.001,0.349,0.007,0.341
51,0.002,0.,0.002,0.369,0.,0.369
52,0.002,0.,0.002,0.403,0.003,0.399
53,0.002,0.,0.002,0.416,0.004,0.412
54,0.002,0.,0.002,0.437,0.004,0.433
55,0.002,0.,0.002,0.459,0.,0.459
56,0.002,0.,0.002,0.477,0.007,0.469
57,0.002,0.,0.002,0.482,0.,0.482
58,0.002,0.,0.002,0.507,0.003,0.503
59,0.002,0.,0.002,0.535,0.003,0.531
60,0.002,0.,0.002,0.554,0.003,0.55
61,0.002,0.,0.002,0.575,0.,0.575
62,0.002,0.,0.002,0.597,0.,0.597
63,0.002,0.,0.002,0.628,0.,0.628
64,0.002,0.,0.002,0.67,0.,0.67
65,0.002,0.,0.002,0.691,0.,0.691
66,0.002,0.,0.002,0.733,0.,0.733
67,0.002,0.,0.002,0.746,0.,0.746
68,0.002,0.,0.002,0.777,0.,0.777
69,0.002,0.,0.002,0.799,0.,0.799
70,0.002,0.,0.002,0.829,0.,0.829
71,0.003,0.,0.003,0.862,0.,0.862
72,0.002,0.,0.002,0.897,0.,0.897
73,0.004,0.,0.004,0.948,0.,0.948
74,0.003,0.,0.003,0.988,0.,0.988
75,0.003,0.,0.003,1.019,0.,1.019
76,0.002,0.,0.002,1.043,0.003,1.039
77,0.002,0.,0.002,1.081,0.,1.081
78,0.002,0.,0.002,1.117,0.003,1.113
79,0.002,0.,0.002,1.156,0.003,1.152
80,0.003,0.,0.003,1.213,0.,1.213
81,0.003,0.,0.003,1.264,0.,1.264
82,0.003,0.,0.003,1.299,0.,1.299
83,0.003,0.,0.003,1.32,0.,1.32
84,0.003,0.,0.003,1.369,0.,1.369
85,0.003,0.,0.003,1.424,0.,1.423
86,0.003,0.,0.003,1.466,0.,1.466
87,0.003,0.,0.003,1.54,0.,1.54
88,0.003,0.,0.003,1.595,0.,1.595
89,0.003,0.,0.003,1.621,0.,1.621
90,0.003,0.,0.003,1.678,0.,1.676
91,0.003,0.,0.003,1.718,0.,1.718
92,0.003,0.,0.003,1.779,0.,1.779
93,0.003,0.,0.003,1.868,0.,1.868
94,0.003,0.,0.003,1.916,0.,1.916
95,0.003,0.,0.003,1.944,0.,1.944
96,0.003,0.,0.003,2.017,0.,2.016
97,0.003,0.,0.003,2.072,0.,2.071
98,0.003,0.,0.003,2.159,0.,2.159
99,0.003,0.,0.003,2.216,0.,2.216
100,0.003,0.,0.003,2.259,0.,2.259
110,0.004,0.,0.004,3.309,0.008,3.297
120,0.004,0.,0.004,3.944,0.012,3.931
130,0.005,0.,0.005,5.035,0.007,5.027
140,0.004,0.,0.004,6.324,0.004,6.319
150,0.005,0.,0.005,7.854,0.008,7.845
160,0.005,0.,0.005,9.649,0.,9.648
170,0.006,0.,0.006,11.708,0.,11.707
180,0.006,0.,0.006,14.106,0.008,14.096
190,0.007,0.,0.007,16.872,0.,16.87
200,0.007,0.,0.007,19.932,0.,19.93
