param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
255,255,1,,,,,,,,,,,,,,,,,0.074,0.,0.074,,,,,,,,,,,,
257,1,257,,,,,,,,,,0.14608,0.00032,0.00449,0.00098,0.152,0.002,0.004,,,,0.001,0.,0.001,,,,,,,,,
257,257,1,,,,,,,,,,0.12713,0.00032,0.00093,0.00129,0.129,0.004,0.002,,,,0.001,0.,0.001,,,,,,,,,
269,1,269,0.909,0.,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,1,0.516,0.,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,16,17,0.025,0.,0.025,,,,,,,0.12964,0.00033,0.00099,0.00105,0.132,0.002,0.004,,,,0.001,0.,0.001,,,,,,,,,
291,1,291,,,,,,,,,,,,,,,,,0.263,0.,0.263,,,,,,,,,,,,
291,291,1,,,,,,,,,,,,,,,,,0.113,0.,0.113,,,,,,,,,,,,
293,1,293,,,,,,,,,,0.12494,0.00032,0.00096,0.00138,0.127,0.003,0.003,,,,0.001,0.,0.001,,,,,,,,,
293,293,1,,,,,,,,,,0.12437,0.00033,0.00096,0.00149,0.127,0.003,0.003,,,,0.001,0.,0.001,,,,,,,,,
297,1,297,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
297,297,1,,,,0.,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
306,17,18,,,,0.,0.,0.,0.,0.,0.,0.12734,0.00033,0.00089,0.00160,0.13,0.004,0.002,0.024,0.,0.024,0.001,0.,0.001,,,,,,,,,
307,1,307,,,,,,,,,,0.12830,0.00031,0.00091,0.00154,0.131,0.004,0.003,,,,,,,,,,,,,,,
307,307,1,,,,,,,,,,0.12528,0.00084,0.00101,0.00186,0.129,0.003,0.004,,,,,,,,,,,,,,,
328,1,328,,,,,,,,,,,,,,,,,0.32,0.,0.32,,,,,,,,,,,,
328,328,1,,,,,,,,,,,,,,,,,0.135,0.,0.135,,,,,,,,,,,,
329,1,329,,,,,,,,,,0.12670,0.00031,0.00092,0.00121,0.129,0.004,0.002,,,,0.001,0.,0.001,,,,,,,,,
329,329,1,,,,,,,,,,0.12660,0.00032,0.00127,0.00169,0.13,0.002,0.004,,,,0.002,0.,0.002,,,,,,,,,
336,1,336,1.219,0.,1.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336,1,0.694,0.,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,18,19,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.12813,0.00032,0.00095,0.00133,0.13,0.003,0.003,0.027,0.,0.027,0.001,0.,0.001,,,,,,,,,
355,1,355,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
355,355,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
364,1,364,,,,,,,,,,,,,,,,,0.39,0.,0.39,,,,,,,,,,,,
364,364,1,,,,,,,,,,,,,,,,,0.146,0.,0.146,,,,,,,,,,,,
365,1,365,,,,,,,,,,0.13716,0.00033,0.00108,0.01262,0.151,0.007,0.011,,,,0.001,0.,0.001,,,,,,,,,
365,365,1,,,,,,,,,,0.12629,0.00043,0.00104,0.00212,0.13,0.006,0.001,,,,0.002,0.,0.002,,,,,,,,,
380,19,20,,,,,,,,,,0.12720,0.00032,0.00105,0.00149,0.13,0.003,0.003,0.037,0.,0.037,0.001,0.,0.001,,,,,,,,,
400,1,400,,,,,,,,,,,,,,,,,0.401,0.003,0.397,,,,,,,,,,,,
400,20,20,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,,,,
400,400,1,,,,,,,,,,,,,,,,,0.214,0.,0.214,,,,,,,,,,,,
401,1,401,,,,,,,,,,0.12675,0.00032,0.00098,0.00149,0.129,0.005,0.002,,,,0.001,0.,0.001,,,,,,,,,
401,401,1,,,,,,,,,,0.13624,0.00032,0.00103,0.00206,0.139,0.003,0.005,,,,0.002,0.,0.002,,,,,,,,,
402,1,402,,,,,,,,,,,,,,,,,0.519,0.003,0.515,,,,,,,,,,,,
402,402,1,,,,,,,,,,,,,,,,,0.21,0.,0.21,,,,,,,,,,,,
404,1,404,1.995,0.,1.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,1,1.162,0.003,1.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,413,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
413,413,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
414,1,414,2.026,0.,2.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,1,1.159,0.003,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20,21,0.039,0.,0.039,0.,0.,0.,0.001,0.,0.001,0.12605,0.00032,0.00110,0.00157,0.129,0.003,0.003,0.04,0.,0.04,0.001,0.,0.001,,,,,,,,,
436,1,436,,,,,,,,,,,,,,,,,0.512,0.,0.512,,,,,,,,,,,,
436,436,1,,,,,,,,,,,,,,,,,0.244,0.003,0.239,,,,,,,,,,,,
437,1,437,,,,,,,,,,0.14019,0.00033,0.00101,0.00163,0.143,0.,0.007,,,,0.002,0.,0.002,,,,,,,,,
437,437,1,,,,,,,,,,0.14146,0.00032,0.00108,0.00278,0.145,0.,0.008,,,,0.002,0.,0.002,,,,,,,,,
462,21,22,0.056,0.,0.056,0.,0.,0.,0.001,0.,0.001,0.13677,0.00039,0.00133,0.00189,0.14,0.004,0.004,0.037,0.,0.037,0.002,0.,0.002,,,,,,,,,
471,1,471,2.321,0.,2.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,1,1.35,0.007,1.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1,472,,,,0.001,0.,0.001,0.002,0.,0.002,0.12744,0.00032,0.00109,0.00175,0.13,0.002,0.005,,,,0.002,0.,0.002,,,,,,,,,
472,472,1,,,,0.001,0.,0.001,0.001,0.,0.001,0.12848,0.00032,0.00108,0.00243,0.132,0.004,0.004,,,,0.002,0.,0.002,,,,,,,,,
473,1,473,,,,,,,,,,,,,,,,,0.702,0.,0.702,,,,,,,,,,,,
473,473,1,,,,,,,,,,,,,,,,,0.252,0.,0.252,,,,,,,,,,,,
506,22,23,,,,,,,,,,0.13113,0.00032,0.00116,0.00188,0.134,0.002,0.004,0.041,0.,0.041,0.002,0.,0.002,,,,,,,,,
508,1,508,,,,,,,,,,0.12607,0.00034,0.00101,0.00189,0.129,0.002,0.005,,,,0.002,0.,0.002,,,,,,,,,
508,508,1,,,,,,,,,,0.12973,0.00033,0.00101,0.00260,0.133,0.006,0.001,,,,0.007,0.,0.007,,,,,,,,,
509,1,509,,,,,,,,,,,,,,,,,0.664,0.003,0.66,,,,,,,,,,,,
509,509,1,,,,,,,,,,,,,,,,,0.276,0.003,0.271,,,,,,,,,,,,
530,1,530,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
530,530,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
538,1,538,3.462,0.003,3.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,1,2.044,0.004,2.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,544,,,,,,,,,,0.12593,0.00033,0.00107,0.00199,0.129,0.003,0.004,,,,0.002,0.,0.002,,,,,,,,,
544,544,1,,,,,,,,,,0.13097,0.00033,0.00106,0.00286,0.135,0.007,0.002,,,,0.003,0.,0.003,,,,,,,,,
552,23,24,0.054,0.,0.054,0.001,0.,0.001,0.001,0.,0.001,0.12682,0.00032,0.00098,0.00208,0.13,0.002,0.005,,,,0.002,0.,0.002,,,,,,,,,
580,1,580,,,,,,,,,,0.12713,0.00032,0.00104,0.00231,0.131,0.,0.008,,,,0.002,0.,0.002,,,,,,,,,
580,580,1,,,,,,,,,,0.12760,0.00033,0.00106,0.00301,0.132,0.004,0.004,,,,0.003,0.,0.003,,,,,,,,,
588,1,588,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.001,0.,0.001,0.001,0.,0.001,0.12484,0.00031,0.00089,0.00324,0.129,0.007,0.001,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.12469,0.00030,0.00092,0.05963,0.185,0.012,0.053,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.12455,0.00031,0.00103,0.00326,0.129,0.003,0.005,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.12920,0.00032,0.00104,0.00263,0.133,0.003,0.005,,,,0.002,0.,0.002,,,,,,,,,
616,616,1,,,,,,,,,,0.12542,0.00032,0.00124,0.00325,0.13,0.003,0.006,,,,0.003,0.,0.003,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,1.047,0.007,1.039,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.465,0.008,0.457,,,,,,,,,,,,
646,1,646,,,,0.002,0.,0.002,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.001,0.,0.001,0.001,0.,0.001,0.12580,0.00033,0.00124,0.00245,0.13,0.004,0.004,0.056,0.,0.056,0.002,0.,0.002,,,,,,,,,
652,1,652,,,,,,,,,,0.12524,0.00035,0.00101,0.01738,0.144,0.011,0.011,,,,0.003,0.,0.003,,,,,,,,,
652,652,1,,,,,,,,,,0.12895,0.00032,0.00106,0.00364,0.134,0.003,0.006,,,,0.003,0.,0.003,,,,,,,,,
688,1,688,,,,,,,,,,0.12552,0.00035,0.00107,0.00257,0.129,0.002,0.005,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,0.12778,0.00032,0.00108,0.00347,0.132,0.004,0.005,,,,0.004,0.,0.004,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.001,0.,0.001,0.12679,0.00032,0.00130,0.00259,0.131,0.003,0.005,,,,0.003,0.,0.003,,,,,,,,,
704,1,704,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.12651,0.00032,0.00127,0.00263,0.13,0.003,0.005,,,,0.003,0.,0.003,,,,,,,,,
724,724,1,,,,,,,,,,0.13621,0.00032,0.00107,0.00367,0.141,0.003,0.006,,,,0.004,0.,0.004,,,,,,,,,
756,27,28,,,,0.004,0.,0.004,0.001,0.,0.001,0.12534,0.00032,0.00105,0.00300,0.129,0.004,0.004,0.091,0.,0.091,0.003,0.,0.003,,,,,,,,,
760,1,760,,,,,,,,,,0.12602,0.00035,0.00131,0.00275,0.13,0.004,0.004,,,,0.003,0.,0.003,,,,,,,,,
760,760,1,,,,,,,,,,0.12832,0.00032,0.00108,0.00420,0.134,0.003,0.006,,,,0.009,0.,0.009,,,,,,,,,
762,1,762,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,1.418,0.003,1.414,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.549,0.,0.549,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.13335,0.00034,0.00109,0.00302,0.138,0.003,0.006,,,,0.003,0.,0.003,,,,,,,,,
795,795,1,,,,,,,,,,0.12646,0.00033,0.00111,0.00405,0.132,0.004,0.005,,,,0.004,0.,0.004,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,1.658,0.003,1.654,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.846,0.011,0.834,,,,,,,,,,,,
807,1,807,7.682,0.,7.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,4.575,0.011,4.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.081,0.,0.081,0.001,0.,0.001,0.001,0.,0.001,0.12791,0.00032,0.00106,0.00303,0.132,0.003,0.006,0.072,0.,0.072,0.003,0.,0.003,,,,,,,,,
821,1,821,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.12691,0.00032,0.00112,0.00319,0.131,0.003,0.005,,,,0.003,0.,0.003,,,,,,,,,
831,831,1,,,,,,,,,,0.12711,0.00032,0.00114,0.00454,0.133,0.004,0.005,,,,0.005,0.,0.005,,,,,,,,,
867,1,867,,,,,,,,,,0.12850,0.00034,0.00111,0.00345,0.133,0.003,0.006,,,,0.003,0.,0.003,,,,,,,,,
867,867,1,,,,,,,,,,0.12869,0.00032,0.00141,0.01257,0.143,0.007,0.011,,,,0.005,0.,0.005,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.002,0.,0.002,0.12774,0.00041,0.00115,0.00322,0.132,0.004,0.005,0.079,0.,0.079,0.003,0.,0.003,,,,,,,,,
879,1,879,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.002,0.,0.002,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,1.859,0.,1.859,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.909,0.015,0.893,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.12692,0.00033,0.00140,0.00335,0.132,0.005,0.003,,,,0.004,0.,0.004,,,,,,,,,
903,903,1,,,,,,,,,,0.12761,0.00033,0.00114,0.00464,0.133,0.004,0.006,,,,0.005,0.,0.005,,,,,,,,,
910,1,910,,,,,,,,,,0.12318,0.00032,0.00097,0.00337,0.128,0.004,0.004,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.12683,0.00033,0.00097,0.00463,0.133,0.,0.01,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.002,0.,0.002,0.12362,0.00032,0.00092,0.00344,0.128,0.004,0.005,,,,0.004,0.,0.004,,,,,,,,,
937,1,937,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.12659,0.00043,0.00131,0.00340,0.131,0.003,0.006,,,,0.004,0.,0.004,,,,,,,,,
939,939,1,,,,,,,,,,0.12644,0.00033,0.00138,0.00475,0.133,0.002,0.008,,,,0.005,0.,0.005,,,,,,,,,
975,1,975,,,,,,,,,,0.12994,0.00032,0.00116,0.00379,0.135,0.004,0.005,,,,0.004,0.,0.004,,,,,,,,,
975,975,1,,,,,,,,,,0.12985,0.00032,0.00115,0.00497,0.136,0.001,0.01,,,,0.01,0.,0.01,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.002,0.,0.002,0.12789,0.00033,0.00111,0.00393,0.133,0.003,0.006,0.107,0.007,0.099,0.004,0.,0.004,,,,,,,,,
995,1,995,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.12953,0.00032,0.00115,0.00375,0.134,0.,0.009,,,,0.004,0.,0.004,,,,,,,,,
1011,1011,1,,,,,,,,,,0.12989,0.00032,0.00117,0.00519,0.136,0.005,0.006,,,,0.006,0.,0.006,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,2.436,0.007,2.427,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,1.064,0.015,1.047,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.13054,0.00032,0.00140,0.00382,0.136,0.002,0.007,,,,0.004,0.,0.004,,,,,,,,,
1047,1047,1,,,,,,,,,,0.13234,0.00032,0.00118,0.00609,0.14,0.004,0.007,,,,0.006,0.,0.006,,,,,,,,,
1053,1,1053,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.006,0.,0.006,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.149,0.,0.149,0.001,0.,0.001,0.002,0.,0.002,0.13048,0.00033,0.00107,0.00395,0.136,0.004,0.005,,,,0.004,0.,0.004,,,,,,,,,
1075,1,1075,13.456,0.,13.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,8.128,0.015,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.12613,0.00032,0.00121,0.02637,0.154,0.014,0.017,,,,0.004,0.,0.004,,,,,,,,,
1082,1082,1,,,,,,,,,,0.12733,0.00032,0.00117,0.00546,0.134,0.003,0.007,,,,0.006,0.,0.006,,,,,,,,,
1112,1,1112,,,,0.004,0.,0.004,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.13032,0.00033,0.00117,0.00417,0.136,0.004,0.005,,,,0.005,0.,0.005,,,,,,,,,
1118,1118,1,,,,,,,,,,0.12904,0.00032,0.00119,0.00589,0.136,0.001,0.01,,,,0.006,0.,0.006,,,,,,,,,
1122,33,34,,,,0.002,0.,0.002,0.002,0.,0.002,0.12840,0.00033,0.00110,0.00454,0.134,0.003,0.007,,,,0.004,0.003,0.001,,,,,,,,,
1154,1,1154,,,,,,,,,,0.12875,0.00062,0.00117,0.00427,0.135,0.003,0.007,,,,0.005,0.,0.005,,,,,,,,,
1154,1154,1,,,,,,,,,,0.12677,0.00032,0.00119,0.00603,0.134,0.002,0.009,,,,0.007,0.,0.007,,,,,,,,,
1170,1,1170,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.12819,0.00032,0.00123,0.00456,0.134,0.003,0.007,,,,0.005,0.,0.005,,,,,,,,,
1190,34,35,,,,0.002,0.,0.002,0.002,0.,0.002,0.12519,0.00031,0.00114,0.00441,0.131,0.007,0.002,,,,0.005,0.,0.005,,,,,,,,,
1190,1190,1,,,,,,,,,,0.13222,0.00033,0.00148,0.00610,0.14,0.004,0.008,,,,0.007,0.,0.007,,,,,,,,,
1212,1,1212,,,,,,,,,,0.12820,0.00032,0.00104,0.00478,0.134,0.003,0.007,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.12277,0.00032,0.00097,0.00655,0.13,0.004,0.008,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.14307,0.00033,0.00135,0.00523,0.15,0.002,0.009,,,,0.005,0.,0.005,,,,,,,,,
1226,1226,1,,,,,,,,,,0.13612,0.00035,0.00125,0.00635,0.144,0.003,0.01,,,,0.007,0.,0.007,,,,,,,,,
1228,1,1228,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.002,0.,0.002,0.002,0.,0.002,0.14585,0.00035,0.00148,0.00597,0.153,0.002,0.009,,,,0.006,0.,0.006,,,,,,,,,
1262,1,1262,,,,,,,,,,0.13380,0.00039,0.00122,0.01097,0.146,0.007,0.011,,,,0.005,0.,0.005,,,,,,,,,
1262,1262,1,,,,,,,,,,0.12800,0.00032,0.00125,0.00675,0.136,0.004,0.009,,,,0.007,0.,0.007,,,,,,,,,
1286,1,1286,,,,0.004,0.,0.004,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.003,0.,0.003,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.12487,0.00031,0.00120,0.00487,0.131,0.003,0.007,,,,0.005,0.,0.005,,,,,,,,,
1298,1298,1,,,,,,,,,,0.12778,0.00035,0.00120,0.00708,0.136,0.001,0.011,,,,0.013,0.,0.013,,,,,,,,,
1332,36,37,,,,0.002,0.,0.002,0.003,0.,0.003,0.12612,0.00033,0.00115,0.00499,0.132,0.007,0.003,,,,0.005,0.,0.005,,,,,,,,,
1334,1,1334,,,,,,,,,,0.12644,0.00032,0.00126,0.00518,0.133,0.,0.011,,,,0.005,0.,0.005,,,,,,,,,
1334,1334,1,,,,,,,,,,0.13181,0.00033,0.00124,0.00694,0.14,0.008,0.005,,,,0.007,0.,0.007,,,,,,,,,
1344,1,1344,,,,0.007,0.,0.007,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.12940,0.00033,0.00123,0.00524,0.136,0.005,0.006,,,,0.006,0.,0.006,,,,,,,,,
1369,37,37,,,,,,,,,,0.12701,0.00041,0.00146,0.00509,0.134,0.002,0.009,,,,0.005,0.,0.005,,,,,,,,,
1369,1369,1,,,,,,,,,,0.12788,0.00032,0.00143,0.00763,0.137,0.,0.014,,,,0.007,0.,0.007,,,,,,,,,
1403,1,1403,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.12531,0.00033,0.00146,0.00522,0.132,0.003,0.008,,,,0.006,0.,0.006,,,,,,,,,
1405,1405,1,,,,,,,,,,0.12907,0.00033,0.00128,0.02623,0.157,0.004,0.028,,,,0.008,0.,0.008,,,,,,,,,
1406,37,38,,,,0.002,0.,0.002,0.003,0.,0.003,0.12925,0.00032,0.00116,0.00525,0.136,0.006,0.004,,,,0.006,0.,0.006,,,,,,,,,
1441,1,1441,,,,,,,,,,0.12700,0.00032,0.00126,0.00528,0.134,0.005,0.006,,,,0.016,0.,0.016,,,,,,,,,
1441,1441,1,,,,,,,,,,0.12593,0.00032,0.00133,0.00737,0.135,0.003,0.01,,,,0.008,0.,0.008,,,,,,,,,
1461,1,1461,,,,0.005,0.,0.005,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.12560,0.00032,0.00126,0.00571,0.133,0.003,0.009,,,,0.006,0.,0.006,,,,,,,,,
1477,1477,1,,,,,,,,,,0.12672,0.00032,0.00131,0.00772,0.136,0.,0.013,,,,0.008,0.,0.008,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.003,0.,0.003,0.12542,0.00032,0.00107,0.00543,0.132,0.007,0.003,,,,0.006,0.,0.006,,,,,,,,,
1513,1,1513,,,,,,,,,,0.12226,0.00032,0.00099,0.00562,0.129,0.004,0.006,,,,0.006,0.,0.006,,,,,,,,,
1513,1513,1,,,,,,,,,,0.12387,0.00032,0.00106,0.00816,0.133,0.003,0.01,,,,0.009,0.,0.009,,,,,,,,,
1519,1,1519,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,5.199,0.003,5.192,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,2.389,0.04,2.348,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.12826,0.00035,0.00128,0.00573,0.135,0.006,0.005,,,,0.008,0.,0.008,,,,,,,,,
1549,1549,1,,,,,,,,,,0.12954,0.00033,0.00129,0.00824,0.139,0.002,0.012,,,,0.009,0.,0.009,,,,,,,,,
1560,39,40,,,,0.006,0.,0.006,0.003,0.,0.003,0.12881,0.00032,0.00120,0.00616,0.136,0.004,0.008,0.158,0.,0.158,0.006,0.,0.006,,,,,,,,,
1577,1,1577,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.004,0.,0.004,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
1585,1,1585,,,,,,,,,,0.13032,0.00032,0.00127,0.00595,0.138,0.004,0.008,,,,0.007,0.,0.007,,,,,,,,,
1585,1585,1,,,,,,,,,,0.13133,0.00032,0.00132,0.01390,0.147,0.004,0.016,,,,0.01,0.,0.01,,,,,,,,,
1621,1,1621,,,,,,,,,,0.12951,0.00033,0.00135,0.00614,0.137,0.004,0.008,,,,0.007,0.,0.007,,,,,,,,,
1621,1621,1,,,,,,,,,,0.13036,0.00035,0.00152,0.00837,0.14,0.006,0.008,,,,0.009,0.,0.009,,,,,,,,,
1635,1,1635,,,,0.005,0.,0.005,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.002,0.,0.002,0.003,0.,0.003,0.12888,0.00033,0.00127,0.00632,0.137,0.004,0.008,,,,0.007,0.,0.007,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1657,1,1657,,,,,,,,,,0.12688,0.00033,0.00153,0.00656,0.135,0.003,0.01,,,,0.007,0.,0.007,,,,,,,,,
1657,1657,1,,,,,,,,,,0.13040,0.00034,0.00139,0.00869,0.141,0.002,0.013,,,,0.009,0.,0.009,,,,,,,,,
