param-n,abstract-regression-quadratic-real,abstract-regression-quadratic-sys,abstract-regression-quadratic-user,close-abstract-regression-quadratic-real,close-abstract-regression-quadratic-sys,close-abstract-regression-quadratic-user,ssr-rewrite!-regression-quadratic-real,ssr-rewrite!-regression-quadratic-sys,ssr-rewrite!-regression-quadratic-user,ssr-rewrite?-noop-regression-linear-real,ssr-rewrite?-noop-regression-linear-sys,ssr-rewrite?-noop-regression-linear-user
69,0.103,0.,0.103,0.038,0.,0.038,0.063,0.,0.063,0.,0.,0.
70,0.104,0.,0.104,0.039,0.,0.039,0.064,0.,0.064,0.,0.,0.
71,0.11,0.,0.11,0.039,0.,0.039,0.069,0.,0.069,0.,0.,0.
72,0.12,0.002,0.118,0.039,0.,0.039,0.08,0.002,0.077,0.,0.,0.
73,0.117,0.,0.117,0.045,0.,0.045,0.07,0.,0.07,0.,0.,0.
74,0.118,0.003,0.114,0.046,0.003,0.042,0.07,0.,0.07,0.,0.,0.
75,0.127,0.,0.127,0.049,0.,0.049,0.076,0.,0.076,0.,0.,0.
76,0.13,0.,0.13,0.053,0.,0.053,0.075,0.,0.075,0.,0.,0.
77,0.125,0.,0.125,0.046,0.,0.046,0.078,0.,0.078,0.,0.,0.
78,0.128,0.,0.128,0.046,0.,0.046,0.08,0.,0.08,0.,0.,0.
79,0.14,0.,0.14,0.057,0.,0.057,0.082,0.,0.082,0.,0.,0.
80,0.141,0.,0.14,0.054,0.,0.054,0.085,0.,0.085,0.,0.,0.
81,0.15,0.,0.15,0.057,0.,0.057,0.091,0.,0.091,0.,0.,0.
82,0.143,0.003,0.14,0.057,0.,0.057,0.085,0.003,0.081,0.,0.,0.
83,0.146,0.003,0.142,0.058,0.,0.058,0.085,0.003,0.081,0.,0.,0.
84,0.155,0.,0.155,0.064,0.,0.064,0.089,0.,0.089,0.,0.,0.
85,0.159,0.,0.159,0.062,0.,0.062,0.096,0.,0.096,0.,0.,0.
86,0.163,0.,0.163,0.063,0.,0.063,0.098,0.,0.098,0.,0.,0.
87,0.177,0.,0.177,0.067,0.,0.067,0.108,0.,0.108,0.,0.,0.
88,0.167,0.,0.167,0.068,0.,0.068,0.097,0.,0.097,0.,0.,0.
89,0.173,0.,0.173,0.068,0.,0.068,0.103,0.,0.103,0.,0.,0.
90,0.186,0.,0.186,0.071,0.,0.071,0.113,0.,0.113,0.,0.,0.
91,0.172,0.003,0.168,0.065,0.,0.065,0.105,0.003,0.101,0.,0.,0.
92,0.177,0.,0.177,0.07,0.,0.07,0.105,0.,0.105,0.,0.,0.
93,0.182,0.,0.182,0.066,0.,0.066,0.114,0.,0.114,0.,0.,0.
94,0.185,0.,0.185,0.072,0.,0.072,0.111,0.,0.111,0.,0.,0.
95,0.202,0.,0.202,0.075,0.,0.075,0.125,0.,0.125,0.,0.,0.
96,0.194,0.003,0.191,0.077,0.,0.077,0.116,0.003,0.112,0.,0.,0.
97,0.209,0.,0.209,0.076,0.,0.076,0.131,0.,0.13,0.,0.,0.
98,0.206,0.,0.206,0.081,0.,0.081,0.123,0.,0.123,0.,0.,0.
99,0.208,0.,0.208,0.08,0.,0.08,0.127,0.,0.127,0.,0.,0.
100,0.292,0.,0.291,0.083,0.,0.083,0.208,0.,0.207,0.,0.,0.
110,0.256,0.,0.256,0.102,0.001,0.1,0.154,0.,0.154,0.,0.,0.
120,0.32,0.001,0.319,0.125,0.,0.125,0.193,0.,0.193,0.,0.,0.
130,0.366,0.,0.366,0.145,0.,0.145,0.219,0.,0.219,0.,0.,0.
140,0.424,0.007,0.416,0.163,0.,0.163,0.259,0.007,0.251,0.,0.,0.
150,0.498,0.,0.497,0.219,0.,0.219,0.277,0.,0.276,0.,0.,0.
160,0.557,0.003,0.553,0.223,0.,0.223,0.332,0.003,0.328,0.,0.,0.
170,0.59,0.007,0.582,0.233,0.003,0.229,0.355,0.003,0.351,0.,0.,0.
180,0.664,0.,0.664,0.262,0.,0.262,0.4,0.,0.4,0.,0.,0.
190,0.737,0.,0.737,0.291,0.,0.291,0.444,0.,0.444,0.,0.,0.
200,0.95,0.007,0.942,0.394,0.007,0.387,0.554,0.,0.554,0.,0.,0.
210,0.908,0.,0.908,0.388,0.,0.388,0.518,0.,0.518,0.,0.,0.
220,0.981,0.,0.981,0.378,0.,0.378,0.601,0.,0.601,0.,0.,0.
230,1.073,0.023,1.049,0.435,0.012,0.423,0.636,0.011,0.624,0.,0.,0.
240,1.135,0.,1.134,0.449,0.,0.449,0.683,0.,0.683,0.,0.,0.
250,1.243,0.003,1.239,0.508,0.003,0.504,0.734,0.,0.734,0.,0.,0.
260,1.377,0.,1.377,0.55,0.,0.55,0.825,0.,0.825,0.,0.,0.
270,1.431,0.,1.431,0.592,0.,0.592,0.837,0.,0.836,0.,0.,0.
280,1.563,0.,1.562,0.665,0.,0.664,0.896,0.,0.896,0.,0.,0.
290,1.662,0.,1.662,0.671,0.,0.671,0.988,0.,0.988,0.,0.,0.
300,1.764,0.016,1.748,0.737,0.004,0.733,1.025,0.011,1.013,0.,0.,0.
310,1.887,0.,1.883,0.754,0.,0.754,1.13,0.,1.126,0.,0.,0.
320,2.013,0.007,2.004,0.794,0.007,0.786,1.216,0.,1.216,0.,0.,0.
330,2.147,0.007,2.136,0.876,0.007,0.865,1.268,0.,1.268,0.,0.,0.
340,2.279,0.,2.279,0.888,0.,0.887,1.389,0.,1.388,0.,0.,0.
350,2.437,0.032,2.405,1.007,0.016,0.991,1.428,0.015,1.412,0.,0.,0.
360,2.552,0.,2.551,1.026,0.,1.026,1.523,0.,1.523,0.,0.,0.
370,2.707,0.004,2.702,1.092,0.,1.092,1.612,0.003,1.608,0.,0.,0.
380,2.814,0.,2.814,1.165,0.,1.165,1.646,0.,1.645,0.,0.,0.
390,2.982,0.011,2.969,1.231,0.002,1.229,1.747,0.007,1.738,0.,0.,0.
400,3.102,0.007,3.093,1.259,0.,1.259,1.841,0.007,1.833,0.,0.,0.
