param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.001
2,0.,0.,0.,0.002,0.,0.002
3,0.,0.,0.,0.003,0.,0.003
4,0.,0.,0.,0.005,0.002,0.002
5,0.,0.,0.,0.006,0.001,0.005
6,0.,0.,0.,0.008,0.001,0.006
7,0.,0.,0.,0.01,0.003,0.007
8,0.,0.,0.,0.011,0.007,0.003
9,0.,0.,0.,0.014,0.007,0.007
10,0.,0.,0.,0.063,0.003,0.06
11,0.,0.,0.,0.015,0.,0.015
12,0.,0.,0.,0.018,0.,0.018
13,0.,0.,0.,0.02,0.,0.02
14,0.,0.,0.,0.023,0.,0.023
15,0.,0.,0.,0.026,0.,0.026
16,0.,0.,0.,0.028,0.,0.028
17,0.,0.,0.,0.032,0.,0.032
18,0.,0.,0.,0.034,0.,0.034
19,0.,0.,0.,0.039,0.,0.039
20,0.001,0.,0.001,0.048,0.,0.047
21,0.001,0.,0.001,0.046,0.,0.046
22,0.,0.,0.,0.08,0.,0.08
23,0.,0.,0.,0.058,0.,0.058
24,0.,0.,0.,0.06,0.,0.06
25,0.,0.,0.,0.071,0.,0.071
26,0.,0.,0.,0.072,0.,0.072
27,0.,0.,0.,0.089,0.,0.089
28,0.,0.,0.,0.086,0.,0.086
29,0.,0.,0.,0.109,0.,0.109
30,0.,0.,0.,0.1,0.,0.1
31,0.001,0.,0.001,0.118,0.,0.118
32,0.001,0.,0.001,0.2,0.,0.2
33,0.001,0.,0.001,0.14,0.,0.14
34,0.001,0.,0.001,0.133,0.,0.133
35,0.001,0.,0.001,0.14,0.,0.139
36,0.001,0.,0.001,0.157,0.,0.156
37,0.001,0.,0.001,0.154,0.,0.154
38,0.001,0.,0.001,0.168,0.,0.168
39,0.001,0.,0.001,0.179,0.,0.179
40,0.001,0.,0.001,0.191,0.,0.191
41,0.001,0.,0.001,0.204,0.,0.204
42,0.001,0.,0.001,0.219,0.,0.219
43,0.001,0.,0.001,0.23,0.,0.23
44,0.001,0.,0.001,0.246,0.,0.246
45,0.001,0.,0.001,0.26,0.,0.26
46,0.001,0.,0.001,0.269,0.,0.269
47,0.001,0.,0.001,0.298,0.,0.298
48,0.001,0.,0.001,0.311,0.,0.311
49,0.001,0.,0.001,0.329,0.,0.329
50,0.001,0.,0.001,0.339,0.,0.338
51,0.001,0.,0.001,0.36,0.002,0.357
52,0.001,0.,0.001,0.386,0.,0.385
53,0.001,0.,0.001,0.401,0.,0.401
54,0.001,0.,0.001,0.422,0.,0.421
55,0.001,0.,0.001,0.438,0.,0.438
56,0.001,0.,0.001,0.453,0.,0.453
57,0.001,0.,0.001,0.48,0.,0.48
58,0.001,0.,0.001,0.508,0.003,0.504
59,0.001,0.,0.001,0.516,0.,0.516
60,0.001,0.,0.001,0.541,0.003,0.537
61,0.001,0.,0.001,0.579,0.003,0.575
62,0.001,0.,0.001,0.597,0.,0.597
63,0.002,0.,0.002,0.628,0.,0.628
64,0.002,0.,0.002,0.677,0.,0.676
65,0.002,0.,0.002,0.693,0.,0.692
66,0.002,0.,0.002,0.733,0.,0.733
67,0.003,0.,0.003,0.767,0.,0.767
68,0.002,0.,0.002,0.785,0.,0.785
69,0.002,0.,0.002,0.818,0.003,0.814
70,0.001,0.,0.001,0.83,0.003,0.826
71,0.002,0.,0.002,0.911,0.,0.91
72,0.002,0.,0.002,0.93,0.,0.93
73,0.002,0.002,0.,0.94,0.,0.94
74,0.002,0.,0.002,1.052,0.001,1.051
75,0.002,0.,0.002,1.097,0.,1.097
76,0.002,0.,0.002,1.175,0.,1.175
77,0.002,0.,0.002,1.107,0.,1.107
78,0.002,0.,0.002,1.17,0.,1.17
79,0.002,0.,0.002,1.254,0.,1.254
80,0.002,0.,0.002,1.267,0.,1.267
81,0.002,0.,0.002,1.306,0.,1.306
82,0.002,0.,0.002,1.363,0.,1.363
83,0.002,0.,0.002,1.41,0.003,1.406
84,0.002,0.,0.002,1.473,0.,1.472
85,0.002,0.,0.002,1.513,0.,1.513
86,0.002,0.,0.002,1.569,0.,1.569
87,0.002,0.,0.002,1.652,0.,1.652
88,0.002,0.,0.002,1.707,0.,1.707
89,0.002,0.,0.002,1.784,0.008,1.776
90,0.002,0.,0.002,1.846,0.,1.846
91,0.002,0.,0.002,1.967,0.,1.966
92,0.002,0.,0.002,1.926,0.,1.925
93,0.002,0.,0.002,1.97,0.,1.969
94,0.003,0.,0.003,2.062,0.,2.062
95,0.003,0.,0.003,2.143,0.003,2.138
96,0.002,0.,0.002,2.196,0.,2.196
97,0.003,0.,0.003,2.284,0.,2.284
98,0.002,0.,0.002,2.34,0.,2.339
99,0.003,0.,0.003,2.453,0.,2.453
100,0.002,0.,0.002,2.454,0.,2.453
110,0.002,0.,0.002,3.706,0.037,3.667
120,0.003,0.,0.003,4.513,0.004,4.508
130,0.003,0.,0.003,5.852,0.015,5.835
140,0.003,0.,0.003,7.497,0.015,7.479
150,0.004,0.,0.004,9.314,0.,9.311
160,0.006,0.,0.006,11.749,0.012,11.736
170,0.004,0.,0.004,14.516,0.012,14.502
180,0.004,0.,0.004,17.47,0.008,17.459
190,0.005,0.,0.005,21.241,0.003,21.234
200,0.005,0.,0.005,25.249,0.019,25.226
