param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
263,,,,,,,0.033,0.,0.033,,,,,,,,,,,,
268,,,,0.075,0.,0.075,0.04,0.,0.04,,,,,,,,,,,,
273,,,,,,,0.135,0.,0.135,,,,,,,,,,,,
276,,,,0.032,0.,0.032,,,,,,,,,,,,,0.002,0.,0.002
279,,,,,,,0.093,0.006,0.086,,,,,,,,,,,,
284,,,,,,,0.042,0.,0.042,,,,,,,,,,,,
285,,,,0.06,0.,0.06,,,,,,,,,,,,,,,
289,,,,,,,0.051,0.,0.051,,,,,,,,,,,,
292,,,,,,,0.058,0.,0.058,,,,,,,,,,,,
293,,,,0.036,0.,0.036,,,,,,,,,,,,,,,
294,,,,,,,0.047,0.,0.047,,,,,,,,,,,,
300,,,,,,,0.049,0.004,0.045,,,,,,,,,,,,
302,,,,0.037,0.,0.037,,,,,,,,,,,,,,,
305,,,,,,,0.051,0.,0.051,,,,,,,,,,,,
310,,,,0.049,0.,0.049,0.051,0.003,0.047,,,,,,,,,,,,
315,,,,,,,0.056,0.,0.056,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,0.002,0.002,0.
319,,,,0.042,0.,0.042,,,,,,,,,,,,,,,
320,,,,,,,0.057,0.,0.057,,,,,,,,,,,,
326,,,,,,,0.057,0.,0.057,,,,,,,,,,,,
328,,,,0.056,0.,0.056,,,,,,,,,,,,,,,
331,,,,,,,0.053,0.,0.053,,,,,,,,,,,,
336,,,,0.046,0.,0.046,0.056,0.,0.056,,,,,,,,,,,,
341,,,,,,,0.062,0.,0.062,,,,,,,,,,,,
343,,,,,,,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,
345,,,,0.131,0.,0.131,,,,,,,,,,,,,,,
347,,,,,,,0.072,0.,0.072,,,,,,,,,,,,
352,,,,,,,0.069,0.,0.069,,,,,,,,,,,,
353,,,,0.095,0.,0.095,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,,,,0.003,0.,0.003
357,,,,,,,0.073,0.,0.073,,,,,,,,,,,,
362,,,,0.052,0.,0.052,0.069,0.,0.069,,,,,,,,,,,,
367,,,,,,,0.079,0.,0.079,,,,,,,,,,,,
370,,,,0.08,0.,0.08,,,,,,,,,,,,,,,
373,,,,,,,0.077,0.,0.077,,,,,,,,,,,,
378,,,,,,,0.077,0.,0.077,,,,,,,,,,,,
379,,,,0.057,0.,0.057,,,,,,,,,,,,,,,
383,,,,,,,0.08,0.,0.08,,,,,,,,,,,,
387,,,,0.057,0.,0.057,,,,,,,,,,,,,,,
388,,,,,,,0.071,0.,0.071,,,,,,,,,,,,
394,,,,,,,0.073,0.,0.073,,,,,,,,,,0.003,0.,0.003
396,,,,0.061,0.,0.061,,,,,,,,,,,,,,,
399,,,,,,,0.084,0.,0.084,,,,,,,,,,,,
404,,,,,,,0.103,0.,0.103,,,,,,,,,,,,
405,,,,0.062,0.,0.062,,,,,,,,,,,,,,,
409,,,,,,,0.106,0.003,0.102,,,,,,,,,,,,
413,,,,0.065,0.,0.065,,,,,,,,,,,,,,,
414,,,,,,,0.111,0.,0.111,,,,,,,,,,,,
420,,,,,,,0.085,0.,0.085,,,,,,,,,,,,
422,,,,0.067,0.,0.067,,,,,,,,,,,,,,,
425,,,,,,,0.105,0.,0.105,,,,,,,,,,,,
430,,,,0.071,0.,0.071,0.115,0.003,0.111,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
435,,,,,,,0.114,0.,0.113,,,,,,,,,,,,
439,,,,0.073,0.,0.073,,,,,,,,,,,,,,,
441,,,,,,,0.108,0.,0.108,,,,,,,,,,,,
446,,,,,,,0.128,0.004,0.124,,,,,,,,,,,,
447,,,,0.076,0.,0.076,,,,,,,,,,,,,,,
451,,,,,,,0.098,0.,0.098,,,,,,,,,,,,
456,,,,0.077,0.,0.077,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,
458,,,,0.113,0.,0.113,,,,,,,,,,,,,,,
465,,,,0.083,0.,0.083,,,,,,,,,,,,,,,
469,,,,,,,0.128,0.,0.128,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
473,,,,0.083,0.,0.083,,,,,,,,,,,,,,,
482,,,,0.085,0.,0.085,,,,,,,,,,,,,,,
487,,,,,,,0.117,0.,0.117,,,,,,,,,,,,
490,,,,0.09,0.,0.09,,,,,,,,,,,,,,,
499,,,,0.094,0.,0.094,,,,,,,,,,,,,,,
505,,,,,,,0.139,0.,0.139,,,,,,,,,,,,
507,,,,0.095,0.,0.095,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
516,,,,0.099,0.,0.099,,,,,,,,,,,,,,,
523,,,,,,,0.164,0.003,0.16,,,,,,,,,,,,
525,,,,0.103,0.,0.103,,,,,,,,,,,,,,,
533,,,,0.103,0.,0.103,,,,,,,,,,,,,,,
541,,,,,,,0.161,0.,0.161,,,,,,,,,,,,
542,,,,0.107,0.,0.107,,,,,,,,,,,,,,,
550,,,,0.11,0.,0.11,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,0.006,0.,0.006
559,,,,0.113,0.,0.113,0.167,0.,0.167,,,,,,,,,,,,
567,,,,0.115,0.,0.115,,,,,,,,,,,,,,,
570,,,,,,,,,,0.006,0.,0.006,0.007,0.,0.006,,,,,,
576,,,,0.122,0.,0.122,,,,,,,,,,,,,,,
577,,,,,,,0.213,0.,0.213,,,,,,,,,,,,
583,,,,,,,0.175,0.,0.175,,,,,,,,,,,,
585,,,,0.123,0.,0.123,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
593,,,,0.124,0.,0.124,,,,,,,,,,,,,,,
595,,,,,,,0.233,0.003,0.229,,,,,,,,,,,,
602,,,,0.131,0.,0.131,,,,,,,,,,,,,,,
610,,,,0.133,0.,0.133,,,,,,,,,,,,,,,
613,,,,,,,0.244,0.004,0.24,,,,,,,,,,,,
619,,,,0.14,0.,0.14,,,,,,,,,,,,,,,
627,,,,0.141,0.,0.141,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
631,,,,,,,0.251,0.003,0.247,,,,,,,,,,,,
636,,,,0.144,0.,0.144,,,,,,,,,,,,,,,
644,,,,0.147,0.,0.147,,,,,,,,,,,,,,,
649,,,,,,,0.25,0.012,0.238,,,,,,,,,,,,
653,,,,0.151,0.,0.151,,,,,,,,,,,,,,,
662,,,,0.154,0.,0.154,,,,,,,,,,,,,,,
667,,,,,,,0.287,0.003,0.283,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,0.008,0.,0.008
670,,,,0.156,0.,0.156,,,,,,,,,,,,,,,
679,,,,0.163,0.,0.163,,,,,,,,,,,,,,,
684,,,,,,,,,,0.009,0.,0.009,0.009,0.,0.009,,,,,,
685,,,,,,,0.264,0.,0.264,,,,,,,,,,,,
687,,,,0.164,0.,0.164,,,,,,,,,,,,,,,
696,,,,0.171,0.,0.171,,,,,,,,,,,,,,,
703,,,,,,,0.33,0.,0.33,,,,,,,,,,,,
704,,,,0.171,0.,0.171,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
713,,,,0.174,0.,0.174,,,,,,,,,,,,,,,
721,,,,,,,0.344,0.003,0.341,,,,,,,,,,,,
739,,,,,,,0.29,0.,0.29,,,,,,,,,,,,
744,,,,0.191,0.,0.191,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
757,,,,,,,0.374,0.,0.374,,,,,,,,,,,,
775,,,,0.207,0.,0.207,0.327,0.,0.327,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
793,,,,,,,0.469,0.,0.469,,,,,,,,,,,,
797,,,,,,,,,,0.012,0.,0.012,0.012,0.,0.012,,,,,,
806,,,,0.226,0.,0.226,,,,,,,,,,,,,,,
811,,,,,,,0.379,0.007,0.371,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,0.012,0.,0.012
829,,,,,,,0.431,0.,0.431,,,,,,,,,,,,
837,,,,0.243,0.,0.243,,,,,,,,,,,,,,,
847,,,,,,,0.428,0.004,0.424,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,0.013,0.,0.013
865,,,,,,,0.496,0.,0.496,,,,,,,,,,,,
868,,,,0.25,0.,0.25,,,,,,,,,,,,,,,
873,,,,,,,0.594,0.007,0.586,,,,,,,,,,,,
883,,,,,,,0.436,0.,0.436,,,,,,,,,,,,
898,,,,0.269,0.,0.269,,,,,,,,,,,,,,,
901,,,,,,,0.449,0.,0.449,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
911,,,,,,,,,,0.015,0.,0.015,0.015,0.,0.015,,,,,,
914,,,,0.425,0.,0.425,,,,,,,,,,,,,,,
929,,,,0.29,0.,0.29,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,0.015,0.,0.015
960,,,,0.314,0.,0.314,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,0.016,0.,0.016
991,,,,0.336,0.,0.336,0.647,0.,0.647,,,,,,,,,,,,
