param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.,0.,0.
2,0.,0.,0.,0.001,0.,0.001
3,0.,0.,0.,0.001,0.,0.001
4,0.,0.,0.,0.002,0.,0.002
5,0.,0.,0.,0.003,0.,0.003
6,0.,0.,0.,0.003,0.,0.003
7,0.,0.,0.,0.004,0.,0.004
8,0.,0.,0.,0.005,0.,0.005
9,0.,0.,0.,0.007,0.003,0.003
10,0.,0.,0.,0.007,0.,0.007
11,0.,0.,0.,0.051,0.003,0.048
12,0.,0.,0.,0.008,0.,0.008
13,0.,0.,0.,0.009,0.,0.009
14,0.,0.,0.,0.01,0.,0.01
15,0.,0.,0.,0.026,0.,0.026
16,0.,0.,0.,0.013,0.,0.013
17,0.,0.,0.,0.014,0.,0.014
18,0.,0.,0.,0.018,0.,0.018
19,0.,0.,0.,0.018,0.,0.018
20,0.,0.,0.,0.02,0.,0.02
21,0.,0.,0.,0.022,0.,0.022
22,0.,0.,0.,0.026,0.,0.026
23,0.,0.,0.,0.031,0.,0.031
24,0.,0.,0.,0.029,0.,0.029
25,0.,0.,0.,0.033,0.,0.033
26,0.,0.,0.,0.043,0.,0.043
27,0.,0.,0.,0.038,0.,0.038
28,0.,0.,0.,0.043,0.,0.043
29,0.,0.,0.,0.111,0.,0.111
30,0.,0.,0.,0.084,0.,0.084
31,0.,0.,0.,0.055,0.,0.055
32,0.,0.,0.,0.07,0.,0.07
33,0.,0.,0.,0.061,0.,0.061
34,0.,0.,0.,0.073,0.,0.073
35,0.,0.,0.,0.073,0.,0.073
36,0.,0.,0.,0.082,0.,0.082
37,0.,0.,0.,0.149,0.,0.149
38,0.,0.,0.,0.126,0.,0.126
39,0.,0.,0.,0.109,0.,0.109
40,0.,0.,0.,0.103,0.,0.103
41,0.,0.,0.,0.11,0.,0.11
42,0.,0.,0.,0.117,0.,0.117
43,0.,0.,0.,0.125,0.,0.125
44,0.,0.,0.,0.132,0.,0.132
45,0.,0.,0.,0.143,0.,0.143
46,0.,0.,0.,0.151,0.003,0.148
47,0.,0.,0.,0.16,0.,0.16
48,0.,0.,0.,0.17,0.,0.17
49,0.,0.,0.,0.18,0.,0.18
50,0.,0.,0.,0.191,0.,0.191
51,0.,0.,0.,0.2,0.,0.2
52,0.,0.,0.,0.224,0.,0.224
53,0.,0.,0.,0.233,0.,0.233
54,0.,0.,0.,0.243,0.,0.243
55,0.,0.,0.,0.253,0.,0.253
56,0.,0.,0.,0.269,0.,0.269
57,0.,0.,0.,0.284,0.,0.284
58,0.,0.,0.,0.296,0.,0.296
59,0.,0.,0.,0.313,0.003,0.309
60,0.,0.,0.,0.333,0.,0.333
61,0.,0.,0.,0.346,0.003,0.342
62,0.,0.,0.,0.366,0.003,0.362
63,0.,0.,0.,0.386,0.,0.386
64,0.,0.,0.,0.399,0.,0.399
65,0.,0.,0.,0.41,0.,0.41
66,0.,0.,0.,0.427,0.,0.427
67,0.,0.,0.,0.45,0.003,0.446
68,0.,0.,0.,0.471,0.,0.471
69,0.,0.,0.,0.497,0.,0.497
70,0.001,0.,0.001,0.513,0.,0.513
71,0.001,0.,0.001,0.538,0.,0.538
72,0.001,0.,0.001,0.566,0.,0.566
73,0.001,0.,0.001,0.593,0.,0.593
74,0.001,0.,0.001,0.626,0.,0.626
75,0.001,0.,0.001,0.652,0.003,0.648
76,0.001,0.,0.001,0.677,0.,0.677
77,0.001,0.,0.001,0.708,0.,0.708
78,0.001,0.,0.001,0.739,0.,0.739
79,0.001,0.,0.001,0.766,0.,0.766
80,0.001,0.,0.001,0.794,0.003,0.79
81,0.001,0.,0.001,0.816,0.004,0.812
82,0.001,0.,0.001,0.859,0.,0.859
83,0.001,0.,0.001,0.903,0.003,0.899
84,0.001,0.,0.001,0.93,0.,0.929
85,0.001,0.,0.001,0.953,0.003,0.949
86,0.001,0.,0.001,0.997,0.,0.997
87,0.001,0.,0.001,1.042,0.,1.041
88,0.001,0.,0.001,1.087,0.,1.087
89,0.001,0.,0.001,1.125,0.,1.125
90,0.001,0.,0.001,1.179,0.003,1.175
91,0.001,0.,0.001,1.215,0.,1.214
92,0.001,0.,0.001,1.26,0.,1.26
93,0.001,0.,0.001,1.298,0.,1.298
94,0.001,0.,0.001,1.331,0.,1.331
95,0.001,0.,0.001,1.385,0.,1.385
96,0.001,0.,0.001,1.427,0.,1.427
97,0.001,0.,0.001,1.481,0.,1.481
98,0.001,0.,0.001,1.549,0.,1.549
99,0.001,0.,0.001,1.617,0.,1.617
100,0.001,0.,0.001,1.649,0.,1.649
110,0.001,0.,0.001,2.539,0.023,2.515
120,0.001,0.,0.001,3.03,0.003,3.024
130,0.001,0.,0.001,3.974,0.003,3.97
140,0.001,0.,0.001,5.191,0.003,5.187
150,0.001,0.,0.001,6.602,0.003,6.597
160,0.001,0.,0.001,8.234,0.,8.234
170,0.002,0.,0.002,10.265,0.,10.265
180,0.002,0.,0.002,12.576,0.019,12.555
190,0.002,0.,0.002,15.307,0.003,15.303
200,0.002,0.,0.002,18.476,0.003,18.471
