Params: n= 50
Tactic call lazy-regression-linear ran for 0.324 secs (0.305u,0.019s) (success)
Tactic call intros-regression-linear ran for 1.301 secs (1.3u,0.s) (success)
Tactic call destruct-and-regression-linear ran for 0.137 secs (0.137u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.17 secs (0.17u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Params: n= 100
Tactic call lazy-regression-linear ran for 0.702 secs (0.687u,0.014s) (success)
Tactic call intros-regression-linear ran for 5.003 secs (5.u,0.002s) (success)
Tactic call destruct-and-regression-linear ran for 0.274 secs (0.274u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.274 secs (0.274u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Params: n= 150
Tactic call lazy-regression-linear ran for 0.957 secs (0.941u,0.015s) (success)
Tactic call intros-regression-linear ran for 10.577 secs (10.574u,0.002s) (success)
Tactic call destruct-and-regression-linear ran for 0.411 secs (0.411u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.414 secs (0.414u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Params: n= 200
Tactic call lazy-regression-linear ran for 1.314 secs (1.295u,0.018s) (success)
Tactic call intros-regression-linear ran for 18.714 secs (18.711u,0.001s) (success)
Tactic call destruct-and-regression-linear ran for 0.547 secs (0.547u,0.s) (success)
Tactic call case-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-and-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call destruct-or-regression-linear ran for 0.54 secs (0.54u,0.s) (success)
Tactic call case-or-regression-linear ran for 0. secs (0.u,0.s) (success)
Tactic call case-clear-intros-or-regression-linear ran for 0. secs (0.u,0.s) (success)
