param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
1,0.,0.,0.,0.001,0.,0.001
2,0.,0.,0.,0.001,0.,0.001
3,0.,0.,0.,0.003,0.001,0.001
4,0.,0.,0.,0.004,0.,0.004
5,0.,0.,0.,0.005,0.,0.005
6,0.,0.,0.,0.006,0.,0.006
7,0.,0.,0.,0.008,0.003,0.004
8,0.,0.,0.,0.047,0.,0.047
9,0.,0.,0.,0.01,0.,0.01
10,0.,0.,0.,0.012,0.,0.012
11,0.,0.,0.,0.014,0.,0.014
12,0.,0.,0.,0.019,0.,0.019
13,0.,0.,0.,0.019,0.,0.019
14,0.,0.,0.,0.022,0.,0.022
15,0.,0.,0.,0.028,0.,0.028
16,0.,0.,0.,0.028,0.,0.028
17,0.,0.,0.,0.034,0.,0.034
18,0.,0.,0.,0.04,0.,0.04
19,0.,0.,0.,0.041,0.,0.041
20,0.,0.,0.,0.047,0.,0.047
21,0.,0.,0.,0.054,0.,0.054
22,0.,0.,0.,0.058,0.,0.057
23,0.,0.,0.,0.065,0.,0.065
24,0.,0.,0.,0.07,0.,0.07
25,0.,0.,0.,0.081,0.,0.08
26,0.,0.,0.,0.089,0.,0.089
27,0.,0.,0.,0.095,0.,0.095
28,0.,0.,0.,0.102,0.,0.101
29,0.,0.,0.,0.116,0.,0.116
30,0.,0.,0.,0.126,0.,0.126
31,0.,0.,0.,0.136,0.,0.136
32,0.,0.,0.,0.153,0.001,0.151
33,0.,0.,0.,0.156,0.,0.156
34,0.,0.,0.,0.17,0.,0.169
35,0.,0.,0.,0.191,0.,0.191
36,0.,0.,0.,0.197,0.,0.197
37,0.,0.,0.,0.212,0.,0.21
38,0.,0.,0.,0.221,0.002,0.218
39,0.,0.,0.,0.237,0.,0.236
40,0.,0.,0.,0.253,0.,0.252
41,0.,0.,0.,0.272,0.,0.272
42,0.,0.,0.,0.289,0.,0.288
43,0.,0.,0.,0.308,0.,0.308
44,0.,0.,0.,0.33,0.,0.33
45,0.,0.,0.,0.352,0.,0.352
46,0.,0.,0.,0.375,0.,0.375
47,0.,0.,0.,0.406,0.,0.404
48,0.,0.,0.,0.429,0.,0.429
49,0.,0.,0.,0.456,0.002,0.454
50,0.,0.,0.,0.481,0.,0.48
51,0.001,0.,0.001,0.511,0.,0.511
52,0.,0.,0.,0.531,0.001,0.53
53,0.,0.,0.,0.556,0.,0.555
54,0.,0.,0.,0.59,0.,0.588
55,0.,0.,0.,0.622,0.001,0.621
56,0.,0.,0.,0.653,0.,0.653
57,0.,0.,0.,0.687,0.,0.686
58,0.,0.,0.,0.722,0.,0.721
59,0.,0.,0.,0.761,0.,0.761
60,0.001,0.,0.001,0.817,0.,0.816
61,0.001,0.,0.001,0.851,0.,0.851
62,0.001,0.,0.001,0.894,0.,0.893
63,0.001,0.,0.001,0.938,0.,0.938
64,0.001,0.,0.001,0.967,0.,0.967
65,0.001,0.,0.001,1.007,0.,1.007
66,0.001,0.,0.,1.063,0.,1.062
67,0.001,0.,0.001,1.11,0.,1.109
68,0.001,0.,0.001,1.157,0.,1.157
69,0.001,0.,0.001,1.21,0.,1.21
70,0.001,0.,0.001,1.277,0.,1.277
71,0.001,0.,0.001,1.346,0.,1.346
72,0.001,0.,0.001,1.404,0.,1.404
73,0.001,0.,0.001,1.447,0.,1.447
74,0.001,0.,0.001,1.504,0.,1.504
75,0.001,0.,0.001,1.567,0.,1.566
76,0.001,0.,0.001,1.633,0.,1.633
77,0.001,0.,0.001,1.704,0.,1.703
78,0.001,0.,0.001,1.79,0.,1.79
79,0.001,0.,0.001,1.872,0.,1.872
80,0.001,0.,0.001,1.93,0.,1.93
81,0.001,0.,0.001,1.988,0.,1.987
82,0.001,0.,0.001,2.067,0.,2.067
83,0.001,0.,0.001,2.143,0.,2.142
84,0.001,0.,0.001,2.235,0.,2.235
85,0.001,0.,0.001,2.35,0.,2.35
86,0.001,0.,0.001,2.437,0.,2.436
87,0.001,0.,0.001,2.501,0.,2.5
88,0.001,0.,0.001,2.593,0.,2.592
89,0.001,0.,0.001,2.694,0.,2.693
90,0.001,0.,0.001,2.824,0.,2.824
91,0.001,0.,0.001,2.913,0.,2.913
92,0.001,0.,0.001,2.989,0.,2.989
93,0.001,0.,0.001,3.109,0.,3.109
94,0.001,0.,0.001,3.221,0.,3.22
95,0.001,0.,0.001,3.373,0.,3.372
96,0.001,0.,0.001,3.45,0.,3.448
97,0.001,0.,0.001,3.566,0.,3.566
98,0.001,0.,0.001,3.678,0.,3.677
99,0.001,0.,0.001,3.842,0.,3.841
100,0.001,0.,0.001,3.938,0.004,3.931
110,0.001,0.,0.001,5.494,0.013,5.48
120,0.001,0.,0.,7.247,0.003,7.242
130,0.001,0.,0.001,9.46,0.009,9.449
140,0.001,0.,0.001,12.191,0.002,12.186
150,0.002,0.,0.002,15.346,0.002,15.342
160,0.002,0.,0.002,19.202,0.,19.2
170,0.002,0.,0.002,23.605,0.001,23.601
180,0.002,0.,0.002,28.858,0.003,28.85
190,0.002,0.,0.002,35.08,0.002,35.074
200,0.002,0.,0.002,42.063,0.003,42.053
