param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
139,0,139,281,3,139,0.123,0.,0.123,0.152,0.,0.152,,,,0.173,0.003,0.169,,,,,,
140,0,140,283,3,140,,,,,,,,,,0.168,0.,0.168,,,,,,
140,2,20,295,15,140,0.058,0.,0.058,0.051,0.,0.051,,,,0.116,0.,0.116,,,,0.111,0.,0.111
141,0,141,285,3,141,,,,,,,,,,0.162,0.,0.162,,,,,,
141,1,47,289,7,141,0.082,0.003,0.078,0.081,0.,0.081,,,,0.14,0.,0.14,,,,,,
142,0,142,287,3,142,0.126,0.003,0.123,,,,,,,0.169,0.003,0.165,,,,,,
143,0,143,289,3,143,,,,,,,,,,0.166,0.003,0.162,,,,,,
144,0,144,291,3,144,,,,,,,,,,0.151,0.,0.151,,,,,,
144,1,48,295,7,144,,,,,,,,,,0.145,0.,0.145,,,,,,
145,0,145,293,3,145,0.126,0.,0.126,0.133,0.,0.133,,,,0.154,0.,0.154,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.17,0.,0.17,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.187,0.,0.187,,,,,,
147,1,49,301,7,147,0.104,0.,0.104,0.09,0.,0.09,,,,0.147,0.,0.147,,,,,,
147,2,21,309,15,147,0.061,0.,0.061,0.058,0.,0.058,,,,0.113,0.,0.113,,,,,,
148,0,148,299,3,148,0.135,0.,0.135,,,,,,,0.173,0.003,0.169,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.177,0.,0.177,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.184,0.,0.184,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.154,0.,0.154,,,,,,
150,3,10,331,31,150,0.038,0.,0.038,0.04,0.,0.04,0.38,0.,0.38,0.094,0.,0.094,0.225,0.,0.225,0.086,0.,0.086
151,0,151,305,3,151,0.15,0.,0.15,0.16,0.,0.16,,,,0.175,0.,0.175,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.173,0.,0.173,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.195,0.,0.195,,,,,,
153,1,51,313,7,153,0.107,0.,0.107,0.104,0.,0.104,,,,0.163,0.,0.163,,,,,,
154,0,154,311,3,154,0.159,0.,0.159,,,,,,,0.189,0.,0.189,,,,,,
154,2,22,323,15,154,0.068,0.,0.068,0.065,0.,0.065,,,,0.121,0.,0.121,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.184,0.,0.184,,,,,,
155,4,5,373,63,155,0.025,0.,0.025,0.026,0.,0.026,0.412,0.,0.412,0.091,0.,0.091,0.157,0.,0.157,0.06,0.,0.06
156,0,156,315,3,156,,,,,,,,,,0.186,0.,0.186,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.169,0.,0.169,,,,,,
157,0,157,317,3,157,0.167,0.,0.167,0.291,0.,0.291,,,,0.186,0.,0.186,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.208,0.,0.208,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.194,0.,0.194,,,,,,
159,1,53,325,7,159,0.105,0.,0.105,0.112,0.,0.112,,,,0.17,0.,0.17,,,,,,
160,0,160,323,3,160,0.159,0.,0.159,,,,,,,0.19,0.,0.19,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.225,0.003,0.221,0.342,0.,0.342,,,
161,2,23,337,15,161,0.068,0.,0.068,0.071,0.,0.071,,,,0.128,0.,0.128,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.208,0.,0.208,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.179,0.,0.179,,,,,,
163,0,163,329,3,163,0.194,0.,0.194,0.194,0.,0.194,,,,0.208,0.,0.207,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.249,0.,0.249,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.204,0.008,0.196,,,,,,
165,1,55,337,7,165,0.116,0.,0.116,0.125,0.,0.125,,,,0.193,0.,0.193,,,,,,
165,3,11,361,31,165,0.043,0.,0.043,0.048,0.,0.048,0.469,0.003,0.465,0.106,0.,0.106,0.214,0.002,0.211,0.085,0.,0.085
166,0,166,335,3,166,0.182,0.,0.182,,,,,,,0.204,0.003,0.2,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.241,0.004,0.237,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.217,0.004,0.213,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.181,0.,0.181,,,,,,
168,2,24,351,15,168,0.078,0.,0.078,0.075,0.,0.075,,,,0.134,0.,0.134,,,,,,
169,0,169,341,3,169,0.204,0.,0.203,0.203,0.,0.203,,,,0.24,0.,0.24,,,,,,
170,0,170,343,3,170,0.179,0.,0.179,,,,,,,,,,,,,0.336,0.,0.336
171,0,171,345,3,171,,,,0.191,0.,0.191,,,,,,,,,,,,
171,1,57,349,7,171,0.131,0.,0.131,0.128,0.003,0.124,,,,0.185,0.,0.185,0.336,0.,0.336,0.259,0.003,0.255
175,2,25,365,15,175,0.095,0.004,0.091,0.08,0.,0.08,,,,0.149,0.,0.149,0.291,0.,0.291,,,
180,3,12,391,31,180,0.057,0.,0.057,0.072,0.,0.072,0.51,0.,0.51,0.121,0.,0.121,0.382,0.,0.382,0.207,0.,0.207
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.19,0.,0.19
186,4,6,435,63,186,0.034,0.,0.034,0.034,0.,0.034,,,,0.112,0.,0.112,,,,0.078,0.,0.078
189,5,3,505,127,189,0.031,0.,0.031,0.021,0.,0.021,,,,0.107,0.,0.107,0.181,0.,0.181,0.046,0.,0.046
193,0,193,389,3,193,,,,,,,,,,,,,0.483,0.003,0.479,,,
195,3,13,421,31,195,,,,0.059,0.,0.059,0.652,0.004,0.648,,,,0.289,0.003,0.285,0.147,0.,0.147
197,0,197,397,3,197,,,,,,,,,,0.279,0.,0.279,,,,,,
199,0,199,401,3,199,0.245,0.,0.245,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.256,0.,0.256,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.488,0.,0.488
204,1,68,415,7,204,,,,,,,,,,0.269,0.,0.269,,,,0.346,0.003,0.342
207,1,69,421,7,207,0.165,0.,0.165,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.203,0.,0.203,,,,,,
210,3,14,451,31,210,,,,0.07,0.,0.07,0.645,0.,0.645,,,,0.465,0.,0.465,0.136,0.,0.136
213,1,71,433,7,213,,,,,,,,,,,,,0.493,0.,0.493,,,
216,1,72,439,7,216,,,,0.195,0.003,0.191,,,,,,,,,,,,
217,2,31,449,15,217,0.121,0.,0.121,,,,,,,,,,0.45,0.002,0.447,,,
217,4,7,497,63,217,,,,,,,0.762,0.008,0.754,0.148,0.,0.148,0.259,0.,0.259,0.108,0.,0.108
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.28,0.,0.28
225,0,225,453,3,225,,,,,,,,,,0.357,0.,0.357,0.64,0.,0.64,,,
225,3,15,481,31,225,,,,0.194,0.,0.194,0.744,0.007,0.735,0.199,0.,0.199,0.378,0.,0.378,0.163,0.,0.163
228,0,228,459,3,228,0.298,0.003,0.294,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.328,0.003,0.324,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.134,0.,0.134,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.328,0.,0.328,,,,0.477,0.004,0.473
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.657,0.003,0.653
240,3,16,511,31,240,0.08,0.,0.08,0.119,0.,0.119,0.839,0.,0.838,,,,0.432,0.003,0.428,0.323,0.,0.323
243,1,81,493,7,243,0.219,0.,0.219,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.308,0.,0.308,,,,,,
248,4,8,559,63,248,0.056,0.,0.056,,,,,,,0.182,0.,0.182,,,,0.104,0.,0.104
252,5,4,631,127,252,0.038,0.,0.038,0.035,0.,0.035,,,,0.159,0.,0.158,0.278,0.,0.278,0.08,0.,0.08
253,0,253,509,3,253,,,,,,,,,,0.452,0.,0.452,,,,,,
254,6,2,763,255,254,0.029,0.,0.029,0.025,0.,0.025,,,,0.156,0.,0.156,0.27,0.,0.27,0.058,0.,0.058
255,1,85,517,7,255,,,,,,,,,,,,,0.708,0.003,0.702,,,
255,3,17,541,31,255,,,,0.096,0.,0.096,1.003,0.003,0.999,,,,0.44,0.,0.44,0.223,0.,0.223
255,7,1,1021,511,255,0.035,0.,0.035,0.021,0.,0.021,0.563,0.003,0.559,0.163,0.,0.163,0.267,0.,0.267,0.044,0.,0.044
257,0,257,517,3,257,0.376,0.008,0.368,,,,,,,,,,0.815,0.003,0.811,,,
258,0,258,519,3,258,,,,0.418,0.003,0.414,,,,,,,,,,,,
259,2,37,533,15,259,0.186,0.,0.186,,,,,,,,,,0.569,0.,0.569,,,
261,1,87,529,7,261,,,,0.265,0.,0.264,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.381,0.003,0.377
270,1,90,547,7,270,,,,,,,,,,0.414,0.,0.414,,,,0.601,0.,0.601
270,3,18,571,31,270,,,,0.126,0.,0.126,,,,0.246,0.,0.246,0.508,0.,0.508,0.228,0.,0.228
279,1,93,565,7,279,0.32,0.003,0.316,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.066,0.,0.066,,,,0.215,0.,0.215,0.404,0.,0.404,,,
280,2,40,575,15,280,,,,,,,,,,0.371,0.,0.371,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.548,0.,0.548,,,,,,
283,0,283,569,3,283,0.596,0.012,0.583,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.147,0.,0.147,,,,,,,0.57,0.003,0.563,0.398,0.,0.398
286,0,286,575,3,286,0.445,0.,0.445,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.482,0.,0.482,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.209,0.,0.209,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.766,0.007,0.758,,,,,,
300,3,20,631,31,300,0.127,0.,0.127,0.249,0.,0.249,,,,,,,0.601,0.004,0.596,0.287,0.003,0.283
301,2,43,617,15,301,0.21,0.003,0.206,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.536,0.,0.536,,,,,,
306,1,102,619,7,306,,,,0.358,0.003,0.354,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.651,0.,0.65,,,,,,
310,4,10,683,63,310,0.082,0.,0.082,0.087,0.,0.087,,,,0.266,0.,0.266,,,,,,
315,0,315,633,3,315,0.543,0.003,0.539,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.402,0.,0.402,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.456,0.,0.456,,,,,,
315,3,21,661,31,315,,,,0.184,0.,0.184,,,,0.358,0.,0.357,0.62,0.003,0.616,0.378,0.,0.378
315,5,5,757,127,315,0.053,0.,0.053,0.052,0.,0.052,,,,0.241,0.,0.241,,,,0.12,0.,0.12
316,0,316,635,3,316,,,,0.608,0.,0.608,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.185,0.,0.185,,,,,,,0.677,0.,0.677,0.346,0.,0.345
336,1,112,679,7,336,,,,,,,,,,0.691,0.,0.691,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.796,0.,0.796,,,,,,
341,4,11,745,63,341,0.092,0.,0.092,,,,,,,0.295,0.,0.295,,,,,,
342,0,342,687,3,342,,,,0.68,0.,0.68,,,,,,,,,,,,
343,2,49,701,15,343,0.267,0.,0.267,0.277,0.003,0.273,,,,0.55,0.,0.55,,,,,,
345,3,23,721,31,345,,,,0.306,0.,0.306,,,,,,,0.731,0.003,0.727,0.348,0.,0.348
350,2,50,715,15,350,,,,,,,,,,0.56,0.,0.56,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.558,0.,0.558,,,,,,
360,3,24,751,31,360,,,,0.217,0.003,0.214,,,,,,,0.795,0.,0.795,0.386,0.,0.386
364,2,52,743,15,364,,,,,,,,,,0.557,0.,0.557,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.634,0.,0.634,,,,,,
372,4,12,807,63,372,0.106,0.,0.106,0.113,0.,0.113,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.22,0.,0.22,,,,,,,0.864,0.003,0.86,0.417,0.,0.417
378,2,54,771,15,378,,,,,,,,,,0.598,0.,0.598,,,,,,
378,5,6,883,127,378,0.071,0.,0.071,,,,,,,0.283,0.,0.283,,,,0.161,0.002,0.159
381,6,3,1017,255,381,,,,0.063,0.,0.063,,,,,,,0.447,0.003,0.443,0.114,0.,0.114
385,0,385,773,3,385,,,,,,,,,,,,,1.703,0.011,1.69,,,
385,2,55,785,15,385,,,,,,,,,,0.746,0.,0.746,1.199,0.,1.199,,,
390,3,26,811,31,390,,,,0.282,0.,0.282,,,,,,,0.949,0.008,0.941,0.452,0.003,0.448
392,2,56,799,15,392,,,,,,,,,,0.644,0.,0.644,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.652,0.003,0.649,,,,,,
403,4,13,869,63,403,0.134,0.,0.134,,,,,,,,,,0.751,0.003,0.747,,,
405,3,27,841,31,405,,,,0.255,0.,0.255,,,,,,,,,,0.48,0.006,0.474
406,2,58,827,15,406,,,,,,,,,,0.674,0.,0.674,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.712,0.,0.712,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.734,0.,0.734,,,,,,
420,3,28,871,31,420,,,,0.271,0.,0.271,,,,,,,,,,0.5,0.003,0.496
427,0,427,857,3,427,,,,1.069,0.003,1.065,,,,,,,,,,,,
427,2,61,869,15,427,0.429,0.,0.429,0.439,0.,0.439,,,,0.887,0.,0.887,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.876,0.,0.876,,,,,,
434,4,14,931,63,434,0.166,0.,0.166,0.15,0.,0.15,,,,0.464,0.,0.464,,,,0.35,0.,0.35
435,3,29,901,31,435,,,,0.283,0.,0.283,,,,,,,,,,0.55,0.004,0.545
441,2,63,897,15,441,,,,,,,,,,0.773,0.,0.773,,,,,,
441,5,7,1009,127,441,0.095,0.,0.095,,,,,,,0.377,0.,0.376,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.857,0.,0.857,,,,,,
450,3,30,931,31,450,,,,0.312,0.,0.312,,,,,,,,,,0.647,0.007,0.639
455,2,65,925,15,455,,,,,,,,,,0.865,0.,0.865,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.871,0.,0.871,,,,,,
465,3,31,961,31,465,,,,0.311,0.003,0.307,,,,,,,,,,0.666,0.003,0.662
465,4,15,993,63,465,0.177,0.,0.176,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.922,0.007,0.911,,,,,,
476,2,68,967,15,476,,,,,,,,,,1.029,0.,1.029,,,,,,
480,3,32,991,31,480,,,,0.309,0.,0.309,,,,,,,,,,0.714,0.003,0.71
483,2,69,981,15,483,,,,,,,,,,1.033,0.02,1.013,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.974,0.004,0.97,,,,,,
495,3,33,1021,31,495,,,,0.322,0.,0.322,,,,,,,,,,0.739,0.004,0.735
496,4,16,1055,63,496,0.196,0.,0.196,0.212,0.,0.212,,,,,,,,,,0.445,0.,0.445
497,2,71,1009,15,497,,,,,,,,,,0.976,0.003,0.972,,,,,,
504,2,72,1023,15,504,,,,,,,,,,1.244,0.,1.243,,,,,,
504,5,8,1135,127,504,0.124,0.003,0.12,,,,,,,0.484,0.,0.484,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.65,0.,1.647,,,,,,
508,0,508,1019,3,508,1.382,0.004,1.377,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.082,0.,0.082,,,,,,,0.699,0.,0.699,,,
510,3,34,1051,31,510,,,,0.353,0.,0.353,,,,,,,,,,0.766,0.,0.766
511,2,73,1037,15,511,,,,0.621,0.,0.621,,,,,,,2.135,0.,2.135,,,
511,8,1,2045,1023,511,0.057,0.,0.057,0.048,0.,0.048,,,,0.479,0.,0.479,0.66,0.,0.659,0.096,0.,0.096
512,0,512,1027,3,512,,,,1.449,0.004,1.445,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.895,0.,2.895,,,
525,3,35,1081,31,525,,,,0.364,0.,0.364,,,,,,,,,,0.868,0.,0.868
527,4,17,1117,63,527,0.212,0.,0.212,0.233,0.,0.233,,,,0.642,0.003,0.638,,,,,,
540,3,36,1111,31,540,,,,0.386,0.003,0.382,,,,,,,,,,0.885,0.,0.885
541,0,541,1085,3,541,,,,,,,,,,,,,,,,3.13,0.011,3.118
555,3,37,1141,31,555,,,,0.414,0.004,0.409,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.264,0.,0.264,,,,,,,,,,,,
565,0,565,1133,3,565,2.124,0.003,2.119,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,1.105,0.003,1.101,0.329,0.,0.329
570,3,38,1171,31,570,,,,0.455,0.002,0.452,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.958,0.044,2.914,,,,,,
589,4,19,1241,63,589,0.28,0.,0.28,0.291,0.,0.291,,,,0.822,0.004,0.817,,,,,,
590,0,590,1183,3,590,,,,,,,,,,2.431,0.023,2.406,,,,,,
593,0,593,1189,3,593,1.928,0.,1.928,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.288,0.,0.288,,,,,,,,,,,,
651,4,21,1365,63,651,0.329,0.,0.329,0.328,0.002,0.326,,,,0.904,0.,0.904,,,,,,
674,0,674,1351,3,674,,,,,,,,,,3.068,0.,3.068,,,,,,
677,0,677,1357,3,677,2.392,0.011,2.38,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.383,0.,0.383,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.493,0.,2.493,,,,,,,,,,,,
693,5,11,1513,127,693,0.206,0.,0.206,0.22,0.004,0.216,,,,0.762,0.008,0.754,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,6.31,0.,6.309,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,6.856,0.003,6.849
819,5,13,1765,127,819,,,,,,,,,,,,,2.05,0.012,2.038,0.693,0.012,0.681
1008,5,16,2143,127,1008,0.41,0.,0.41,0.441,0.003,0.437,,,,1.709,0.015,1.692,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,6.668,0.12,6.547,,,,,,
1016,0,1016,2035,3,1016,5.461,0.,5.46,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.137,0.,0.137,0.085,0.,0.084,,,,1.273,0.003,1.269,1.771,0.008,1.763,0.208,0.,0.208
1024,0,1024,2051,3,1024,,,,5.747,0.02,5.726,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,11.193,0.003,11.188,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,1.123,0.003,1.119
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,11.872,0.027,11.843
1323,5,21,2773,127,1323,0.727,0.,0.727,0.719,0.003,0.715,,,,2.646,0.,2.646,,,,,,
1365,0,1365,2733,3,1365,,,,10.176,0.048,10.124,,,,,,,,,,,,
