param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
441,,,,,,,0.087,0.,0.087,,,,,,,,,,,,,,,,,,,,
446,,,,,,,0.073,0.,0.073,,,,,,,,,,,,,,,,,,,,
447,,,,0.053,0.,0.053,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,0.087,0.,0.087,,,,,,,,,,,,,,,,,,,,
456,,,,0.055,0.,0.055,,,,0.07857,0.00013,0.00099,0.00044,0.08,0.,0.002,0.08047,0.00015,0.00103,0.00044,0.082,0.,0.002,,,,,,
458,,,,0.073,0.,0.073,,,,,,,,,,,,,,,,,,,,,,,
465,,,,0.057,0.,0.057,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,0.108,0.,0.108,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.,0.004
473,,,,0.058,0.,0.058,,,,,,,,,,,,,,,,,,,,,,,
482,,,,0.061,0.,0.061,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,0.088,0.,0.088,,,,,,,,,,,,,,,,,,,,
490,,,,0.063,0.,0.063,,,,,,,,,,,,,,,,,,,,,,,
499,,,,0.065,0.,0.065,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,0.102,0.,0.102,,,,,,,,,,,,,,,,,,,,
507,,,,0.067,0.,0.067,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005
516,,,,0.07,0.,0.07,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,0.116,0.,0.116,,,,,,,,,,,,,,,,,,,,
525,,,,0.072,0.,0.072,,,,,,,,,,,,,,,,,,,,,,,
533,,,,0.074,0.,0.074,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,0.137,0.,0.136,,,,,,,,,,,,,,,,,,,,
542,,,,0.076,0.,0.076,,,,,,,,,,,,,,,,,,,,,,,
550,,,,0.078,0.,0.078,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006
559,,,,0.08,0.,0.08,0.159,0.005,0.154,,,,,,,,,,,,,,,,,,,,
567,,,,0.082,0.,0.082,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,0.08210,0.00013,0.00135,0.00051,0.084,0.,0.002,0.08055,0.00018,0.00127,0.00053,0.082,0.,0.002,,,,,,
576,,,,0.085,0.,0.085,,,,,,,,,,,,,,,,,,,,,,,
577,,,,,,,0.171,0.003,0.167,,,,,,,,,,,,,,,,,,,,
583,,,,,,,0.152,0.005,0.147,,,,,,,,,,,,,,,,,,,,
585,,,,0.087,0.,0.087,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
593,,,,0.089,0.,0.089,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,0.183,0.001,0.181,,,,,,,,,,,,,,,,,,,,
602,,,,0.092,0.,0.092,,,,,,,,,,,,,,,,,,,,,,,
610,,,,0.094,0.,0.094,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,0.156,0.,0.155,,,,,,,,,,,,,,,,,,,,
619,,,,0.097,0.,0.097,,,,,,,,,,,,,,,,,,,,,,,
627,,,,0.097,0.,0.097,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
631,,,,,,,0.169,0.002,0.167,,,,,,,,,,,,,,,,,,,,
636,,,,0.1,0.,0.099,,,,,,,,,,,,,,,,,,,,,,,
644,,,,0.103,0.,0.103,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,0.201,0.,0.201,,,,,,,,,,,,,,,,,,,,
653,,,,0.108,0.,0.107,,,,,,,,,,,,,,,,,,,,,,,
662,,,,0.108,0.,0.108,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,0.198,0.,0.198,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008
670,,,,0.111,0.,0.111,,,,,,,,,,,,,,,,,,,,,,,
679,,,,0.114,0.,0.114,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,0.07906,0.00013,0.00174,0.00062,0.081,0.,0.003,0.07991,0.00015,0.00165,0.00067,0.082,0.,0.003,,,,,,
685,,,,,,,0.268,0.,0.268,,,,,,,,,,,,,,,,,,,,
687,,,,0.116,0.,0.116,,,,,,,,,,,,,,,,,,,,,,,
696,,,,0.119,0.,0.119,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,0.264,0.,0.263,,,,,,,,,,,,,,,,,,,,
704,,,,0.12,0.,0.12,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
713,,,,0.125,0.,0.125,,,,,,,,,,,,,,,,,,,,,,,
721,,,,,,,0.248,0.,0.248,,,,,,,,,,,,,,,,,,,,
739,,,,,,,0.258,0.,0.258,,,,,,,,,,,,,,,,,,,,
744,,,,0.134,0.,0.133,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
757,,,,,,,0.289,0.,0.289,,,,,,,,,,,,,,,,,,,,
775,,,,0.145,0.,0.145,0.329,0.,0.329,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
793,,,,,,,0.28,0.,0.28,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,0.08124,0.00013,0.00204,0.00070,0.084,0.,0.003,0.08088,0.00023,0.00202,0.00071,0.083,0.,0.003,,,,,,
806,,,,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,0.321,0.,0.321,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012
829,,,,,,,0.344,0.,0.343,,,,,,,,,,,,,,,,,,,,
837,,,,0.167,0.,0.167,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,0.396,0.,0.395,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027
865,,,,,,,0.344,0.005,0.339,,,,,,,,,,,,,,,,,,,,
868,,,,0.179,0.,0.178,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,0.48,0.008,0.472,,,,,,,,,,,,,,,,,,,,
883,,,,,,,0.374,0.,0.374,,,,,,,,,,,,,,,,,,,,
898,,,,0.188,0.,0.188,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,0.46,0.,0.459,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014
911,,,,,,,,,,0.08008,0.00016,0.01709,0.00080,0.098,0.,0.018,0.08075,0.00015,0.00254,0.00083,0.084,0.,0.004,,,,,,
914,,,,0.315,0.,0.315,,,,,,,,,,,,,,,,,,,,,,,
929,,,,0.198,0.,0.198,,,,,,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015
960,,,,0.213,0.,0.213,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016
991,,,,0.226,0.,0.226,0.464,0.,0.464,,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017
1022,,,,0.24,0.,0.239,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,0.08101,0.00014,0.00304,0.00091,0.085,0.,0.004,0.08090,0.00017,0.00309,0.00089,0.085,0.,0.004,,,,,,
1053,,,,0.249,0.,0.249,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018
1081,,,,,,,0.625,0.,0.625,,,,,,,,,,,,,,,,,,,,
1084,,,,0.268,0.,0.268,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02
1115,,,,0.281,0.,0.281,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,0.08086,0.00013,0.00374,0.00101,0.085,0.001,0.004,0.07991,0.00015,0.00355,0.00101,0.084,0.001,0.004,,,,0.021,0.,0.02
1146,,,,0.293,0.,0.293,,,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,0.891,0.003,0.886,,,,,,,,,,,,,,,,,,,,
1171,,,,,,,0.685,0.,0.684,,,,,,,,,,,,,,,,,,,,
1177,,,,0.307,0.001,0.305,,,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022
1208,,,,0.331,0.,0.331,,,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023
1239,,,,0.346,0.,0.345,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,0.08100,0.00013,0.00433,0.00110,0.086,0.,0.005,0.07964,0.00015,0.00434,0.00111,0.085,0.,0.006,,,,,,
1256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03
1261,,,,,,,0.803,0.,0.803,,,,,,,,,,,,,,,,,,,,
1269,,,,0.362,0.,0.362,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026
1300,,,,0.378,0.,0.378,,,,,,,,,,,,,,,,,,,,,,,
1331,,,,0.393,0.,0.393,,,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
1351,,,,,,,0.954,0.005,0.948,,,,,,,,,,,,,,,,,,,,
1362,,,,0.408,0.,0.408,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.08103,0.00015,0.01189,0.00123,0.094,0.001,0.011,0.08113,0.00015,0.00502,0.00118,0.087,0.,0.007,,,,,,
1370,,,,0.578,0.,0.578,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029
1393,,,,0.418,0.001,0.417,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
1424,,,,0.472,0.,0.472,,,,,,,,,,,,,,,,,,,,,,,
1441,,,,,,,1.087,0.,1.087,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032
1454,,,,,,,1.107,0.005,1.101,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,0.08001,0.00018,0.00568,0.00128,0.087,0.,0.007,0.08091,0.00015,0.00576,0.00127,0.088,0.,0.006,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1530,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036
1531,,,,,,,1.23,0.006,1.224,,,,,,,,,,,,,,,,,,,,
1566,,,,0.538,0.,0.537,,,,,,,,,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.,0.038
